"AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","MATURITY","LENGTH","WEIGHT","AGE","AGECONF","STATAREA","SPECIES","PORT","USER","ASSEMB","sasdate"
161,3,2001,7,16,11,2,154,"F",6,47,NA,33,2,515903,"DrkDsky","Homer","Charter","Pelagic",2001-07-16
161,3,2001,7,16,11,3,154,"M",3,53,NA,12,2,515903,"DrkDsky","Homer","Charter","Pelagic",2001-07-16
161,3,2001,7,16,11,4,154,"F",6,44,NA,31,2,515903,"DrkDsky","Homer","Charter","Pelagic",2001-07-16
161,3,2001,7,16,11,5,154,"M",3,44,NA,23,2,515903,"DrkDsky","Homer","Charter","Pelagic",2001-07-16
161,3,2001,7,24,12,1,154,"F",6,46,NA,33,2,515905,"DrkDsky","Homer","Charter","Pelagic",2001-07-24
161,3,2001,7,24,12,2,154,"",NA,46,NA,31,2,515903,"DrkDsky","Homer","Charter","Pelagic",2001-07-24
161,3,2001,7,29,13,1,154,"F",6,45,NA,19,2,515903,"DrkDsky","Homer","Charter","Pelagic",2001-07-29
161,3,2001,7,31,14,1,154,"F",6,46,NA,29,2,515903,"DrkDsky","Homer","Charter","Pelagic",2001-07-31
161,3,2001,8,3,15,1,154,"",NA,38,0.9,11,2,515907,"DrkDsky","Homer","Private","Pelagic",2001-08-03
161,3,2001,8,6,16,1,154,"F",7,41,NA,16,2,515903,"DrkDsky","Homer","Charter","Pelagic",2001-08-06
161,3,2001,8,9,17,1,154,"M",3,40,1.1,14,2,515905,"DrkDsky","Homer","Charter","Pelagic",2001-08-09
161,3,2001,8,9,17,2,154,"M",3,43,1.4,46,2,515905,"DrkDsky","Homer","Charter","Pelagic",2001-08-09
161,3,2001,8,15,18,1,154,"F",5,45,1.6,31,2,515905,"DrkDsky","Homer","Charter","Pelagic",2001-08-15
161,3,2001,8,15,18,2,154,"F",2,38,1,8,2,515905,"DrkDsky","Homer","Charter","Pelagic",2001-08-15
17,754,2001,5,28,1,1,154,"M",8,42,1.5,22,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-05-28
17,754,2001,5,28,1,2,154,"M",8,47,1.8,31,2,525731,"DrkDsky","Kodiak","Private","Pelagic",2001-05-28
17,754,2001,6,16,2,1,154,"F",3,54,2.9,12,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-06-16
17,754,2001,6,29,3,1,154,"F",4,53,2.1,38,1,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-06-29
17,754,2001,7,1,4,1,154,"M",3,50,NA,30,2,NA,"DrkDsky","Kodiak","Unknown","Pelagic",2001-07-01
17,754,2001,7,1,4,2,154,"F",2,54,2.6,28,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-07-01
17,754,2001,7,7,5,1,154,"F",4,54,NA,12,2,525733,"DrkDsky","Kodiak","Charter","Pelagic",2001-07-07
17,754,2001,7,9,6,1,154,"F",3,39,0.7,10,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-07-09
17,754,2001,7,9,6,2,154,"F",3,42,1.1,10,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-07-09
17,754,2001,7,9,6,3,154,"F",4,36,0.8,9,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-07-09
17,754,2001,7,9,6,4,154,"M",1,44,NA,10,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-07-09
17,754,2001,7,9,6,5,154,"M",8,46,1.8,10,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-07-09
17,754,2001,7,9,6,6,154,"F",3,50,NA,20,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-07-09
17,754,2001,7,10,7,1,154,"F",2,44,NA,23,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-07-10
17,754,2001,7,15,8,1,154,"F",7,48,2.1,25,2,525733,"DrkDsky","Kodiak","Charter","Pelagic",2001-07-15
17,754,2001,8,6,9,1,154,"F",2,53,2.7,30,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-08-06
17,754,2001,8,6,9,2,154,"",8,55,2.9,29,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-08-06
17,754,2001,8,16,10,1,154,"",8,48,2,14,2,525733,"DrkDsky","Kodiak","Charter","Pelagic",2001-08-16
17,754,2001,8,23,11,1,154,"F",NA,42,1.3,10,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-08-23
17,754,2001,8,23,11,2,154,"",8,41,1.1,13,2,525733,"DrkDsky","Kodiak","Private","Pelagic",2001-08-23
161,2,2001,5,30,1,1,154,"F",5,39,NA,19,2,485931,"DrkDsky","Seward","Charter","Pelagic",2001-05-30
161,2,2001,5,30,1,2,154,"F",1,38,NA,9,2,485931,"DrkDsky","Seward","Charter","Pelagic",2001-05-30
161,2,2001,6,11,2,1,154,"M",1,38,0.8,22,2,495938,"DrkDsky","Seward","Charter","Pelagic",2001-06-11
161,2,2001,6,21,3,1,154,"F",2,45,1.6,12,2,NA,"DrkDsky","Seward","Charter","Pelagic",2001-06-21
161,2,2001,6,29,4,1,154,"F",5,44,1.5,29,2,485932,"DrkDsky","Seward","Charter","Pelagic",2001-06-29
161,2,2001,6,29,4,2,154,"M",5,40,NA,24,2,485932,"DrkDsky","Seward","Charter","Pelagic",2001-06-29
161,2,2001,6,29,4,3,154,"F",6,46,1.4,24,2,485932,"DrkDsky","Seward","Charter","Pelagic",2001-06-29
161,2,2001,6,29,4,4,154,"F",7,41,NA,23,2,485932,"DrkDsky","Seward","Charter","Pelagic",2001-06-29
161,2,2001,7,8,5,1,154,"F",7,43,1.3,34,2,495932,"DrkDsky","Seward","Charter","Pelagic",2001-07-08
161,2,2001,7,8,5,2,154,"F",2,34,NA,9,2,495932,"DrkDsky","Seward","Charter","Pelagic",2001-07-08
161,2,2001,7,8,5,3,154,"M",5,48,1.6,11,2,495932,"DrkDsky","Seward","Charter","Pelagic",2001-07-08
161,2,2001,7,9,6,1,154,"",8,44,NA,42,2,495932,"DrkDsky","Seward","Private","Pelagic",2001-07-09
161,2,2001,7,9,6,2,154,"F",2,37,NA,9,2,495932,"DrkDsky","Seward","Private","Pelagic",2001-07-09
161,2,2001,7,12,7,1,154,"F",7,42,NA,11,2,495932,"DrkDsky","Seward","Charter","Pelagic",2001-07-12
161,2,2001,7,12,7,2,154,"M",3,36,NA,NA,NA,495932,"DrkDsky","Seward","Charter","Pelagic",2001-07-12
161,2,2001,7,14,8,1,154,"F",7,42,NA,17,2,495932,"DrkDsky","Seward","Private","Pelagic",2001-07-14
161,2,2001,7,14,8,2,154,"F",7,40,NA,15,2,495932,"DrkDsky","Seward","Private","Pelagic",2001-07-14
161,2,2001,7,16,9,1,154,"M",2,36,NA,13,2,485932,"DrkDsky","Seward","Charter","Pelagic",2001-07-16
161,2,2001,7,24,10,1,154,"F",7,51,1.9,19,2,485935,"DrkDsky","Seward","Charter","Pelagic",2001-07-24
161,2,2001,7,24,10,2,154,"F",6,47,1.9,25,2,495932,"DrkDsky","Seward","Charter","Pelagic",2001-07-24
161,2,2001,7,24,10,3,154,"F",6,47,1.6,32,2,495932,"DrkDsky","Seward","Charter","Pelagic",2001-07-24
161,2,2001,7,24,10,4,154,"M",5,38,NA,26,2,485935,"DrkDsky","Seward","Charter","Pelagic",2001-07-24
161,2,2001,7,24,10,5,154,"F",6,40,NA,15,2,485935,"DrkDsky","Seward","Charter","Pelagic",2001-07-24
161,2,2001,7,24,10,6,154,"F",2,36,NA,19,2,485935,"DrkDsky","Seward","Charter","Pelagic",2001-07-24
161,2,2001,8,9,11,1,154,"M",5,37,NA,14,1,495932,"DrkDsky","Seward","Private","Pelagic",2001-08-09
161,2,2001,8,9,11,2,154,"F",6,39,NA,26,2,495932,"DrkDsky","Seward","Private","Pelagic",2001-08-09
161,2,2001,8,9,11,3,154,"F",2,36,NA,17,2,495932,"DrkDsky","Seward","Private","Pelagic",2001-08-09
161,2,2001,8,9,11,4,154,"M",5,39,NA,17,2,495932,"DrkDsky","Seward","Private","Pelagic",2001-08-09
10,1,2001,6,16,1,1,154,"F",2,47,1.6,17,2,465932,"DrkDsky","Valdez","Charter","Pelagic",2001-06-16
10,1,2001,6,17,2,1,154,"M",4,46,1.6,44,2,465932,"DrkDsky","Valdez","Charter","Pelagic",2001-06-17
10,1,2001,6,30,3,1,154,"F",1,36,0.8,6,2,466100,"DrkDsky","Valdez","Private","Pelagic",2001-06-30
10,1,2001,7,14,4,1,154,"F",2,30,NA,6,2,476003,"DrkDsky","Valdez","Charter","Pelagic",2001-07-14
10,1,2001,9,2,5,1,154,"",NA,35,1,8,2,466033,"DrkDsky","Valdez","Private","Pelagic",2001-09-02
10,2,2001,6,17,1,1,154,"M",5,43,NA,11,2,485932,"DrkDsky","Whittier","Charter","Pelagic",2001-06-17
10,2,2001,6,17,1,2,154,"",8,38,0.7,32,2,485932,"DrkDsky","Whittier","Charter","Pelagic",2001-06-17
10,2,2001,6,27,2,1,154,"F",3,38,NA,10,2,486031,"DrkDsky","Whittier","Private","Pelagic",2001-06-27
10,2,2001,7,13,3,1,154,"M",4,41,NA,10,2,485932,"DrkDsky","Whittier","Charter","Pelagic",2001-07-13
10,2,2001,7,13,3,2,154,"",8,44,NA,10,2,485932,"DrkDsky","Whittier","Charter","Pelagic",2001-07-13
10,2,2001,7,13,3,3,154,"M",4,43,NA,10,2,485932,"DrkDsky","Whittier","Charter","Pelagic",2001-07-13
10,2,2001,7,13,3,4,154,"M",NA,47,NA,10,2,485932,"DrkDsky","Whittier","Charter","Pelagic",2001-07-13
10,2,2001,7,23,4,1,154,"",8,31,0.9,8,2,486033,"DrkDsky","Whittier","Private","Pelagic",2001-07-23
10,2,2001,7,23,4,2,154,"",8,33,0.8,13,2,486033,"DrkDsky","Whittier","Private","Pelagic",2001-07-23
10,2,2001,7,23,4,3,154,"",8,36,1,25,2,486033,"DrkDsky","Whittier","Private","Pelagic",2001-07-23
10,2,2001,7,23,4,4,154,"",8,30,0.6,9,2,486033,"DrkDsky","Whittier","Private","Pelagic",2001-07-23
10,2,2001,7,23,4,5,154,"F",2,37,NA,16,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,6,154,"F",2,38,NA,13,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,7,154,"F",7,45,NA,24,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,8,154,"F",2,37,NA,9,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,9,154,"M",5,35,NA,8,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,10,154,"F",2,39,NA,13,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,11,154,"F",7,46,NA,26,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,12,154,"F",7,40,NA,24,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,13,154,"F",7,41,NA,12,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,14,154,"F",2,43,NA,20,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,15,154,"M",5,44,NA,50,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,16,154,"F",2,38,NA,11,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,17,154,"F",7,48,NA,39,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,7,23,4,18,154,"M",5,36,NA,12,2,NA,"DrkDsky","Whittier","Charter","Pelagic",2001-07-23
10,2,2001,8,3,5,1,154,"F",7,41,1.3,43,2,466002,"DrkDsky","Whittier","Charter","Pelagic",2001-08-03
10,2,2001,8,3,5,2,154,"F",7,43,1.1,26,2,466002,"DrkDsky","Whittier","Charter","Pelagic",2001-08-03
10,2,2001,8,5,6,1,154,"",NA,32,NA,11,2,476033,"DrkDsky","Whittier","Private","Pelagic",2001-08-05
10,2,2001,8,6,7,1,154,"F",2,41,NA,24,2,476033,"DrkDsky","Whittier","Charter","Pelagic",2001-08-06
10,2,2001,8,8,8,1,154,"F",5,41,1.3,20,2,476033,"DrkDsky","Whittier","Charter","Pelagic",2001-08-08
10,2,2001,8,8,8,2,154,"F",5,42,1.4,16,2,476033,"DrkDsky","Whittier","Charter","Pelagic",2001-08-08
10,2,2001,8,15,9,1,154,"F",2,39,NA,26,2,485932,"DrkDsky","Whittier","Charter","Pelagic",2001-08-15
10,2,2001,8,15,9,2,154,"",NA,40,NA,30,2,485932,"DrkDsky","Whittier","Charter","Pelagic",2001-08-15
10,2,2001,8,23,10,1,154,"M",1,35,NA,10,2,485935,"DrkDsky","Whittier","Charter","Pelagic",2001-08-23
10,2,2001,8,23,10,2,154,"",8,25,NA,6,2,485935,"DrkDsky","Whittier","Charter","Pelagic",2001-08-23
10,2,2001,8,23,10,3,154,"M",5,32,NA,10,2,485935,"DrkDsky","Whittier","Charter","Pelagic",2001-08-23
10,2,2001,8,24,11,1,154,"M",3,36,NA,21,2,476033,"DrkDsky","Whittier","Charter","Pelagic",2001-08-24
10,2,2001,8,24,11,2,154,"F",2,32,0.8,7,2,476033,"DrkDsky","Whittier","Charter","Pelagic",2001-08-24
10,2,2001,8,24,11,3,154,"F",1,31,0.6,14,2,476033,"DrkDsky","Whittier","Charter","Pelagic",2001-08-24
10,2,2001,8,24,11,4,154,"F",2,31,0.8,6,2,476033,"DrkDsky","Whittier","Charter","Pelagic",2001-08-24
10,2,2001,8,24,11,5,154,"F",3,38,1.1,17,2,476033,"DrkDsky","Whittier","Charter","Pelagic",2001-08-24
10,2,2001,8,24,11,6,154,"F",2,33,0.7,13,2,476033,"DrkDsky","Whittier","Charter","Pelagic",2001-08-24
10,2,2001,8,26,12,1,154,"F",2,41,NA,12,2,476033,"DrkDsky","Whittier","Charter","Pelagic",2001-08-26
161,3,2001,6,1,1,1,147,"",NA,40,NA,16,1,515906,"Quill","Homer","Charter","Demersal",2001-06-01
161,3,2001,7,15,2,1,147,"F",5,42,NA,22,2,515907,"Quill","Homer","Private","Demersal",2001-07-15
161,3,2001,7,24,3,1,147,"F",6,51,2.2,26,2,515903,"Quill","Homer","Charter","Demersal",2001-07-24
161,2,2001,5,25,1,1,147,"F",5,43,1.7,23,2,495934,"Quill","Seward","Charter","Demersal",2001-05-25
161,2,2001,5,28,2,1,147,"M",5,41,NA,25,2,485935,"Quill","Seward","Charter","Demersal",2001-05-28
161,2,2001,6,4,3,1,147,"F",6,40,1.3,21,2,495932,"Quill","Seward","Charter","Demersal",2001-06-04
161,2,2001,6,8,4,1,147,"M",5,41,NA,37,2,485935,"Quill","Seward","Charter","Demersal",2001-06-08
161,2,2001,6,27,5,1,147,"F",7,41,1.3,38,2,485935,"Quill","Seward","Charter","Demersal",2001-06-27
161,2,2001,6,27,5,2,147,"M",5,41,1.1,22,2,485935,"Quill","Seward","Charter","Demersal",2001-06-27
161,2,2001,6,27,5,3,147,"F",7,40,1.4,41,2,485935,"Quill","Seward","Charter","Demersal",2001-06-27
161,2,2001,7,14,6,1,147,"M",5,42,1.5,32,2,495934,"Quill","Seward","Charter","Demersal",2001-07-14
161,2,2001,7,24,7,1,147,"M",5,42,1.6,61,2,495932,"Quill","Seward","Charter","Demersal",2001-07-24
161,2,2001,7,30,8,1,147,"F",6,44,1.7,32,2,485932,"Quill","Seward","Charter","Demersal",2001-07-30
161,2,2001,8,26,9,1,147,"F",6,41,1.3,25,2,485932,"Quill","Seward","Charter","Demersal",2001-08-26
161,2,2001,8,26,9,2,147,"F",6,42,1.6,32,2,485932,"Quill","Seward","Charter","Demersal",2001-08-26
161,2,2001,8,26,9,3,147,"F",6,43,1.6,27,2,485932,"Quill","Seward","Charter","Demersal",2001-08-26
161,2,2001,8,26,9,4,147,"M",5,43,1.6,24,2,485932,"Quill","Seward","Charter","Demersal",2001-08-26
161,2,2001,8,26,9,5,147,"F",6,43,1.3,24,2,485932,"Quill","Seward","Charter","Demersal",2001-08-26
10,1,2001,6,8,1,1,147,"",8,38,1.1,NA,NA,466100,"Quill","Valdez","Private","Demersal",2001-06-08
10,1,2001,6,18,2,1,147,"F",7,45,1.7,24,2,466002,"Quill","Valdez","Charter","Demersal",2001-06-18
10,1,2001,6,27,3,1,147,"M",4,36,0.9,17,2,466033,"Quill","Valdez","Private","Demersal",2001-06-27
10,1,2001,6,27,3,2,147,"F",6,37,1,23,2,466033,"Quill","Valdez","Private","Demersal",2001-06-27
10,1,2001,6,29,4,1,147,"",8,34,0.7,28,2,466033,"Quill","Valdez","Private","Demersal",2001-06-29
10,1,2001,6,30,5,1,147,"F",6,47,2.2,32,2,476002,"Quill","Valdez","Charter","Demersal",2001-06-30
10,1,2001,7,8,6,1,147,"M",5,35,0.8,27,2,466100,"Quill","Valdez","Private","Demersal",2001-07-08
10,1,2001,7,8,6,2,147,"M",4,33,0.6,20,2,466100,"Quill","Valdez","Private","Demersal",2001-07-08
10,1,2001,7,8,6,3,147,"M",1,28,0.4,7,2,466100,"Quill","Valdez","Private","Demersal",2001-07-08
10,1,2001,7,8,6,4,147,"F",5,38,1.2,40,2,466100,"Quill","Valdez","Private","Demersal",2001-07-08
10,1,2001,7,8,6,5,147,"F",1,36,0.8,19,2,466100,"Quill","Valdez","Private","Demersal",2001-07-08
10,1,2001,7,10,7,1,147,"F",3,41,1.4,26,2,476035,"Quill","Valdez","Private","Demersal",2001-07-10
10,1,2001,7,10,7,2,147,"F",7,45,2.1,39,1,476035,"Quill","Valdez","Private","Demersal",2001-07-10
10,1,2001,7,10,7,3,147,"F",7,42,1.8,46,1,476035,"Quill","Valdez","Private","Demersal",2001-07-10
10,1,2001,7,14,8,1,147,"M",4,38,0.9,25,2,476003,"Quill","Valdez","Charter","Demersal",2001-07-14
10,1,2001,7,14,8,2,147,"F",6,44,1.6,28,2,476003,"Quill","Valdez","Charter","Demersal",2001-07-14
10,1,2001,7,14,8,3,147,"F",7,44,NA,23,2,466003,"Quill","Valdez","Charter","Demersal",2001-07-14
10,1,2001,7,16,9,1,147,"M",4,42,1.6,48,2,466031,"Quill","Valdez","Charter","Demersal",2001-07-16
10,1,2001,8,27,10,1,147,"F",7,40,1.4,36,2,466033,"Quill","Valdez","Private","Demersal",2001-08-27
10,1,2001,8,27,10,2,147,"M",5,35,1,18,2,466033,"Quill","Valdez","Private","Demersal",2001-08-27
10,1,2001,8,30,11,1,147,"F",NA,28,NA,10,2,466033,"Quill","Valdez","Private","Demersal",2001-08-30
10,1,2001,8,30,11,2,147,"M",NA,33,NA,12,2,466033,"Quill","Valdez","Private","Demersal",2001-08-30
10,1,2001,8,30,11,3,147,"M",NA,36,1,20,2,466033,"Quill","Valdez","Private","Demersal",2001-08-30
10,2,2001,5,25,1,1,147,"M",4,36,0.9,22,2,486033,"Quill","Whittier","Private","Demersal",2001-05-25
10,2,2001,6,17,2,1,147,"",8,43,NA,29,2,485932,"Quill","Whittier","Charter","Demersal",2001-06-17
10,2,2001,6,17,2,2,147,"M",4,41,1.3,17,2,485932,"Quill","Whittier","Charter","Demersal",2001-06-17
10,2,2001,6,18,3,1,147,"F",6,45,1.9,29,2,485935,"Quill","Whittier","Charter","Demersal",2001-06-18
10,2,2001,6,18,3,2,147,"",8,44,1.7,25,2,485935,"Quill","Whittier","Charter","Demersal",2001-06-18
10,2,2001,6,18,3,3,147,"M",3,46,NA,25,2,485935,"Quill","Whittier","Charter","Demersal",2001-06-18
10,2,2001,6,18,3,4,147,"",8,36,NA,NA,NA,485935,"Quill","Whittier","Charter","Demersal",2001-06-18
10,2,2001,6,22,4,1,147,"",8,40,NA,27,2,476003,"Quill","Whittier","Charter","Demersal",2001-06-22
10,2,2001,6,27,5,1,147,"M",5,42,1.4,41,2,476033,"Quill","Whittier","Private","Demersal",2001-06-27
10,2,2001,6,27,5,2,147,"M",8,40,1.2,38,2,486031,"Quill","Whittier","Private","Demersal",2001-06-27
10,2,2001,6,27,5,3,147,"",8,38,0.9,23,2,486031,"Quill","Whittier","Private","Demersal",2001-06-27
10,2,2001,6,29,6,1,147,"M",5,38,1.1,15,2,466002,"Quill","Whittier","Charter","Demersal",2001-06-29
10,2,2001,7,6,7,1,147,"F",4,43,1.2,17,2,476031,"Quill","Whittier","Charter","Demersal",2001-07-06
10,2,2001,7,6,7,2,147,"M",8,37,0.8,13,2,476031,"Quill","Whittier","Charter","Demersal",2001-07-06
10,2,2001,7,7,8,1,147,"",8,36,0.7,12,2,466033,"Quill","Whittier","Charter","Demersal",2001-07-07
10,2,2001,7,7,8,2,147,"M",5,38,0.9,29,2,466033,"Quill","Whittier","Charter","Demersal",2001-07-07
10,2,2001,7,7,8,3,147,"F",4,41,1.4,22,2,466033,"Quill","Whittier","Charter","Demersal",2001-07-07
10,2,2001,7,7,8,4,147,"",NA,30,NA,20,2,466033,"Quill","Whittier","Charter","Demersal",2001-07-07
10,2,2001,7,8,9,1,147,"M",5,40,1.2,25,2,476034,"Quill","Whittier","Charter","Demersal",2001-07-08
10,2,2001,7,8,9,2,147,"",8,44,1.9,60,2,476034,"Quill","Whittier","Charter","Demersal",2001-07-08
10,2,2001,7,8,9,3,147,"M",8,44,1.5,45,2,476034,"Quill","Whittier","Charter","Demersal",2001-07-08
10,2,2001,7,8,9,4,147,"F",6,39,NA,24,2,486031,"Quill","Whittier","Private","Demersal",2001-07-08
10,2,2001,7,8,9,5,147,"F",8,42,1.3,25,2,476032,"Quill","Whittier","Charter","Demersal",2001-07-08
10,2,2001,7,8,9,6,147,"F",8,43,1.8,59,2,476032,"Quill","Whittier","Charter","Demersal",2001-07-08
10,2,2001,7,13,10,1,147,"F",6,48,NA,60,2,485932,"Quill","Whittier","Charter","Demersal",2001-07-13
10,2,2001,7,15,11,1,147,"M",3,44,1.5,43,2,466002,"Quill","Whittier","Charter","Demersal",2001-07-15
10,2,2001,7,16,12,1,147,"M",NA,42,1.1,26,2,475932,"Quill","Whittier","Charter","Demersal",2001-07-16
10,2,2001,7,16,12,2,147,"",8,43,1.9,22,2,475932,"Quill","Whittier","Charter","Demersal",2001-07-16
10,2,2001,7,16,12,3,147,"M",5,34,0.8,11,2,475932,"Quill","Whittier","Charter","Demersal",2001-07-16
10,2,2001,7,17,13,1,147,"M",8,34,0.8,11,2,475932,"Quill","Whittier","Charter","Demersal",2001-07-17
10,2,2001,7,23,14,1,147,"M",8,34,NA,19,2,486033,"Quill","Whittier","Private","Demersal",2001-07-23
10,2,2001,7,23,14,2,147,"F",NA,35,NA,11,2,NA,"Quill","Whittier","Charter","Demersal",2001-07-23
10,2,2001,7,23,14,3,147,"F",2,36,NA,13,2,NA,"Quill","Whittier","Charter","Demersal",2001-07-23
10,2,2001,7,24,15,1,147,"M",3,33,NA,17,2,476033,"Quill","Whittier","Private","Demersal",2001-07-24
10,2,2001,7,24,15,2,147,"F",2,34,NA,17,2,476033,"Quill","Whittier","Private","Demersal",2001-07-24
10,2,2001,7,29,16,1,147,"F",5,25,0.7,18,2,486031,"Quill","Whittier","Private","Demersal",2001-07-29
10,2,2001,8,3,17,1,147,"M",5,43,1.7,42,2,466002,"Quill","Whittier","Charter","Demersal",2001-08-03
10,2,2001,8,4,18,1,147,"",NA,28,0.4,9,2,476006,"Quill","Whittier","Private","Demersal",2001-08-04
10,2,2001,8,4,18,2,147,"F",7,36,1,22,2,476006,"Quill","Whittier","Private","Demersal",2001-08-04
10,2,2001,8,5,19,1,147,"M",2,32,NA,9,2,476033,"Quill","Whittier","Private","Demersal",2001-08-05
10,2,2001,8,5,19,2,147,"M",5,NA,NA,9,2,476033,"Quill","Whittier","Private","Demersal",2001-08-05
10,2,2001,8,5,19,3,147,"F",2,35,NA,21,2,476033,"Quill","Whittier","Private","Demersal",2001-08-05
10,2,2001,8,6,20,1,147,"M",5,39,NA,18,2,476033,"Quill","Whittier","Charter","Demersal",2001-08-06
10,2,2001,8,14,21,1,147,"F",6,37,1.2,22,2,476032,"Quill","Whittier","Charter","Demersal",2001-08-14
10,2,2001,8,14,21,2,147,"M",4,31,1.4,24,2,476032,"Quill","Whittier","Charter","Demersal",2001-08-14
10,2,2001,8,22,22,1,147,"M",5,37,1,21,2,486031,"Quill","Whittier","Private","Demersal",2001-08-22
10,2,2001,8,22,22,2,147,"M",5,36,0.9,24,2,486031,"Quill","Whittier","Private","Demersal",2001-08-22
10,2,2001,8,23,23,1,147,"F",2,32,NA,14,2,485935,"Quill","Whittier","Charter","Demersal",2001-08-23
10,2,2001,8,24,24,1,147,"M",5,43,1.7,NA,NA,476033,"Quill","Whittier","Charter","Demersal",2001-08-24
10,2,2001,6,17,1,1,151,"",8,57,2.6,35,2,476032,"Rougheye","Whittier","Charter","Slope",2001-06-17
10,2,2001,6,17,1,2,151,"",8,60,3.5,29,2,476032,"Rougheye","Whittier","Charter","Slope",2001-06-17
10,2,2001,6,19,2,1,151,"F",5,48,2,31,1,476032,"Rougheye","Whittier","Charter","Slope",2001-06-19
10,2,2001,6,19,2,2,151,"",8,46,1.6,NA,NA,476032,"Rougheye","Whittier","Charter","Slope",2001-06-19
10,2,2001,6,20,3,1,151,"M",8,64,3.5,26,1,476032,"Rougheye","Whittier","Charter","Slope",2001-06-20
10,2,2001,6,20,3,2,151,"",8,46,1.7,19,1,476032,"Rougheye","Whittier","Charter","Slope",2001-06-20
10,2,2001,6,20,3,3,151,"M",5,64,4,36,1,476032,"Rougheye","Whittier","Charter","Slope",2001-06-20
10,2,2001,6,20,3,4,151,"F",8,63,4.3,41,1,476032,"Rougheye","Whittier","Charter","Slope",2001-06-20
10,2,2001,8,8,4,1,151,"F",2,53,NA,51,1,486033,"Rougheye","Whittier","Charter","Slope",2001-08-08
10,2,2001,5,28,1,1,152,"",8,87,NA,67,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-28
10,2,2001,5,28,1,2,152,"F",8,88,NA,65,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-28
10,2,2001,5,28,1,3,152,"M",5,82,NA,63,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-28
10,2,2001,5,28,1,4,152,"",8,89,NA,63,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-28
10,2,2001,5,28,1,5,152,"F",8,89,NA,82,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-28
10,2,2001,5,28,1,6,152,"M",NA,93,NA,65,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-28
10,2,2001,5,30,2,1,152,"",8,83,NA,105,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-30
10,2,2001,5,30,2,2,152,"",8,84,NA,73,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-30
10,2,2001,5,30,2,3,152,"F",6,90,NA,NA,NA,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-30
10,2,2001,5,30,2,4,152,"",8,69,NA,32,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-30
10,2,2001,5,30,2,5,152,"M",8,81,NA,88,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-05-30
10,2,2001,6,1,3,1,152,"M",2,72,NA,27,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-06-01
10,2,2001,6,1,3,2,152,"M",5,94,NA,85,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-06-01
10,2,2001,6,1,3,3,152,"",8,93,NA,80,1,486033,"Shortrkr","Whittier","Charter","Slope",2001-06-01
