"","YEAR","MONTH","DAY","PAGE","LINE","AGE","AGEERR","SEX","PORT","User","Length","NETWT","RNDWT"
"354",1991,8,15,23,1,8,"","F","CCI","Unknown",105.5,24.9,33.1
"355",1991,8,15,23,2,10,"","F","CCI","Unknown",102,22.3,29.6
"356",1991,8,15,23,3,7,"","F","CCI","Unknown",92,16,21.2
"357",1991,8,15,23,4,9,"","F","CCI","Unknown",97,18.9,25.2
"358",1991,8,15,23,5,9,"","F","CCI","Unknown",96,18.3,24.4
"359",1991,8,15,23,6,8,"","F","CCI","Unknown",92.5,16.2,21.6
"360",1991,8,15,23,7,8,"","F","CCI","Unknown",96.5,18.6,24.8
"361",1991,8,15,23,8,8,"","F","CCI","Unknown",108,26.8,35.7
"362",1991,8,15,23,9,11,"","F","CCI","Unknown",117,34.8,46.2
"363",1991,8,15,23,10,11,"","F","CCI","Unknown",118,35.7,47.5
"364",1991,8,15,23,11,6,"","F","CCI","Unknown",75,8.2,10.9
"365",1991,8,15,23,12,6,"","F","CCI","Unknown",73.5,7.7,10.3
"366",1991,8,15,23,13,5,"","F","CCI","Unknown",74,7.9,10.5
"367",1991,8,15,23,14,8,"","F","CCI","Unknown",84.5,12.1,16.1
"368",1991,8,15,23,15,6,"","F","CCI","Unknown",86.5,13.1,17.4
"369",1991,8,15,23,16,7,"","F","CCI","Unknown",85,12.3,16.4
"370",1991,8,15,23,17,8,"","F","CCI","Unknown",94.5,17.4,23.1
"371",1991,8,15,23,18,9,"","M","CCI","Unknown",93,16.5,22
"372",1991,8,15,23,19,7,"","F","CCI","Unknown",91.5,15.7,20.8
"373",1991,8,15,23,20,8,"","M","CCI","Unknown",74,7.9,10.5
"374",1991,8,15,23,21,8,"","F","CCI","Unknown",104,23.7,31.6
"375",1991,8,18,24,31,9,"","F","CCI","Unknown",119.5,37.2,49.5
"376",1991,8,18,24,32,9,"","F","CCI","Unknown",111,29.3,39
"377",1991,8,18,24,33,8,"","F","CCI","Unknown",131,50.1,66.7
"378",1991,8,18,24,34,10,"","F","CCI","Unknown",82,11,14.6
"379",1991,8,18,24,35,7,"","F","CCI","Unknown",79,9.7,13
"380",1991,8,18,24,36,9,"","F","CCI","Unknown",80,10.1,13.5
"381",1991,8,18,24,37,10,"","F","CCI","Unknown",72,7.2,9.6
"382",1991,8,18,24,38,9,"","M","CCI","Unknown",64,4.9,6.5
"383",1991,8,18,24,1,10,"","F","CCI","Unknown",122,39.8,52.9
"384",1991,8,18,24,2,8,"","F","CCI","Unknown",113.5,31.5,41.9
"385",1991,8,18,24,3,9,"","F","CCI","Unknown",100,20.9,27.8
"386",1991,8,18,24,4,10,"","F","CCI","Unknown",131.5,50.8,67.5
"387",1991,8,18,24,5,9,"","F","CCI","Unknown",89.5,14.6,19.4
"388",1991,8,18,24,6,7,"","F","CCI","Unknown",102,22.3,29.6
"389",1991,8,18,24,7,8,"","F","CCI","Unknown",99.5,20.6,27.4
"390",1991,8,18,24,8,9,"","F","CCI","Unknown",128,46.5,61.9
"391",1991,8,18,24,9,7,"","F","CCI","Unknown",106,25.2,33.6
"392",1991,8,18,24,10,10,"","F","CCI","Unknown",108.5,27.2,36.2
"393",1991,8,18,24,11,10,"","F","CCI","Unknown",94,17.1,22.7
"394",1991,8,18,24,12,10,"","F","CCI","Unknown",108,26.8,35.7
"395",1991,8,18,24,13,7,"","F","CCI","Unknown",90,14.9,19.8
"396",1991,8,18,24,14,8,"","F","CCI","Unknown",87.5,13.6,18
"397",1991,8,18,24,15,10,"","M","CCI","Unknown",78.5,9.5,12.7
"398",1991,8,18,24,16,10,"","F","CCI","Unknown",114.5,32.4,43.1
"399",1991,8,18,24,17,9,"","F","CCI","Unknown",88,13.8,18.4
"400",1991,8,18,24,18,8,"","F","CCI","Unknown",93.5,16.8,22.4
"401",1991,8,18,24,19,10,"","F","CCI","Unknown",106,25.2,33.6
"402",1991,8,18,24,20,9,"","F","CCI","Unknown",128.5,47.1,62.6
"403",1991,8,18,24,21,7,"","F","CCI","Unknown",95,17.7,23.5
"404",1991,8,18,24,22,5,"","F","CCI","Unknown",101.5,21.9,29.2
"405",1991,8,18,24,23,10,"","F","CCI","Unknown",107.5,26.4,35.1
"406",1991,8,18,24,24,10,"","F","CCI","Unknown",117,34.8,46.2
"407",1991,8,18,24,25,12,"","F","CCI","Unknown",112.5,30.6,40.7
"408",1991,8,18,24,26,6,"","F","CCI","Unknown",101.5,21.9,29.2
"409",1991,8,18,24,27,6,"","F","CCI","Unknown",102.5,22.6,30.1
"410",1991,8,18,24,28,6,"","F","CCI","Unknown",111,29.3,39
"411",1991,8,18,24,29,6,"","F","CCI","Unknown",79,9.7,13
"412",1991,8,18,24,30,6,"","F","CCI","Unknown",74.5,8.1,10.7
"413",1991,8,22,25,1,4,"","F","CCI","Unknown",57.5,3.5,4.6
"414",1991,8,22,25,2,7,"","F","CCI","Unknown",83.5,11.7,15.5
"415",1991,8,22,25,3,8,"","F","CCI","Unknown",70,6.6,8.8
"416",1991,8,22,25,4,9,"","M","CCI","Unknown",81,10.6,14
"417",1991,8,22,25,5,12,"","F","CCI","Unknown",136,56.6,75.3
"418",1991,8,22,25,6,8,"","F","CCI","Unknown",109.5,28,37.3
"419",1991,8,22,25,7,5,"","F","CCI","Unknown",79,9.7,13
"420",1991,8,22,25,8,12,"","F","CCI","Unknown",132.5,52,69.2
"421",1991,8,22,25,9,11,"","F","CCI","Unknown",132,51.4,68.3
"422",1991,8,22,25,10,7,"","F","CCI","Unknown",83,11.4,15.2
"423",1991,8,22,25,11,9,"","F","CCI","Unknown",113,31.1,41.3
"424",1991,8,22,25,12,12,"","F","CCI","Unknown",131.5,50.8,67.5
"425",1991,8,22,25,13,8,"","F","CCI","Unknown",94,17.1,22.7
"426",1991,8,22,25,14,10,"","M","CCI","Unknown",73,7.5,10
"427",1991,8,22,25,15,14,"","F","CCI","Unknown",145.5,70.4,93.7
"428",1991,8,22,25,16,8,"","M","CCI","Unknown",71.5,7,9.4
"429",1991,8,25,26,1,6,"","F","CCI","Unknown",83,11.4,15.2
"430",1991,8,25,26,2,12,"","F","CCI","Unknown",170.5,117.7,156.6
"431",1991,8,25,26,3,7,"","F","CCI","Unknown",79,9.7,13
"432",1991,8,25,26,4,7,"","F","CCI","Unknown",91.5,15.7,20.8
"433",1991,8,25,26,5,6,"","F","CCI","Unknown",85,12.3,16.4
"434",1991,8,25,26,6,6,"","F","CCI","Unknown",78,9.3,12.4
"435",1991,8,25,26,7,10,"","F","CCI","Unknown",145.5,70.4,93.7
"436",1991,8,25,26,8,7,"","F","CCI","Unknown",85,12.3,16.4
"437",1991,8,25,26,9,7,"","F","CCI","Unknown",73.5,7.7,10.3
"438",1991,8,25,26,10,6,"","F","CCI","Unknown",76,8.6,11.4
"439",1991,8,25,26,11,6,"","","CCI","Unknown",76,8.6,11.4
"440",1991,8,25,26,12,NA,"I","F","CCI","Unknown",85.5,12.6,16.7
"441",1991,8,25,26,13,10,"","F","CCI","Unknown",90.5,15.1,20.1
"442",1991,8,25,26,14,8,"","F","CCI","Unknown",98.5,19.9,26.5
"443",1991,8,25,26,15,7,"","F","CCI","Unknown",83,11.4,15.2
"444",1991,8,25,26,16,7,"","F","CCI","Unknown",89,14.3,19.1
"445",1991,8,25,26,17,8,"","M","CCI","Unknown",81.5,10.8,14.3
"446",1991,8,25,26,18,12,"","F","CCI","Unknown",133.5,53.3,70.9
"447",1991,8,25,26,19,6,"","F","CCI","Unknown",73.5,7.7,10.3
"448",1991,8,25,26,20,7,"","F","CCI","Unknown",93.5,16.8,22.4
"449",1991,8,25,26,21,5,"","F","CCI","Unknown",68,6,8
"450",1991,8,25,26,22,5,"","F","CCI","Unknown",80,10.1,13.5
"451",1991,8,25,26,23,5,"","F","CCI","Unknown",70,6.6,8.8
"452",1991,8,25,26,24,6,"","F","CCI","Unknown",81,10.6,14
"453",1991,8,25,26,25,8,"","F","CCI","Unknown",82,11,14.6
"454",1991,8,31,27,1,7,"","F","CCI","Unknown",107.5,26.4,35.1
"455",1991,8,31,27,2,7,"","M","CCI","Unknown",71.5,7,9.4
"456",1991,8,31,27,3,9,"","F","CCI","Unknown",95,17.7,23.5
"457",1991,8,31,27,4,11,"","F","CCI","Unknown",141,63.6,84.6
"458",1991,8,31,27,5,8,"","F","CCI","Unknown",85,12.3,16.4
"459",1991,8,31,27,6,8,"","F","CCI","Unknown",117.5,35.2,46.9
"460",1991,8,31,27,7,4,"","F","CCI","Unknown",55,3,4
"461",1991,8,31,27,8,13,"","M","CCI","Unknown",87.5,13.6,18
"462",1991,8,31,27,9,9,"","F","CCI","Unknown",90.5,15.1,20.1
"463",1991,8,31,27,10,10,"","F","CCI","Unknown",94.5,17.4,23.1
"464",1991,8,31,27,11,6,"","M","CCI","Unknown",65,5.2,6.9
"465",1991,9,1,28,1,12,"","F","CCI","Unknown",98.5,19.9,26.5
"466",1991,9,1,28,2,6,"","F","CCI","Unknown",73.5,7.7,10.3
"467",1991,9,1,28,3,7,"","F","CCI","Unknown",90.5,15.1,20.1
"468",1991,9,1,28,4,6,"","F","CCI","Unknown",68,6,8
"469",1991,9,1,28,5,9,"","F","CCI","Unknown",103.5,23.4,31.1
"470",1991,9,1,28,6,6,"","F","CCI","Unknown",66.5,5.6,7.4
"471",1991,9,1,28,7,5,"","F","CCI","Unknown",59.5,3.9,5.2
"472",1991,9,1,28,8,8,"","F","CCI","Unknown",90.5,15.1,20.1
"473",1991,9,1,28,9,7,"","F","CCI","Unknown",86.5,13.1,17.4
"474",1991,9,1,28,10,4,"","F","CCI","Unknown",55,3,4
"475",1991,9,1,28,11,8,"","M","CCI","Unknown",69,6.3,8.4
"476",1991,7,19,15,1,12,"","M","Seward","Unknown",117.5,35.2,46.9
"477",1991,7,19,15,2,NA,"I","F","Seward","Unknown",115,32.9,43.7
"478",1991,7,19,15,3,8,"","F","Seward","Unknown",82.5,11.2,14.9
"479",1991,7,19,15,4,8,"","F","Seward","Unknown",83,11.4,15.2
"480",1991,7,19,15,5,9,"","F","Seward","Unknown",109.5,28,37.3
"481",1991,7,19,15,6,9,"","M","Seward","Unknown",109,27.6,36.8
"482",1991,7,19,15,7,7,"","M","Seward","Unknown",90,14.9,19.8
"483",1991,7,19,15,8,10,"","F","Seward","Unknown",140.5,62.9,83.7
"484",1991,7,19,15,9,10,"","M","Seward","Unknown",74.5,8.1,10.7
"485",1991,7,19,15,10,9,"","F","Seward","Unknown",109,27.6,36.8
"486",1991,7,20,16,1,8,"","M","Seward","Unknown",68,6,8
"487",1991,7,20,16,2,10,"","F","Seward","Unknown",85,12.3,16.4
"488",1991,7,20,16,3,8,"","F","Seward","Unknown",72,7.2,9.6
"489",1991,7,20,16,4,8,"","M","Seward","Unknown",71,6.9,9.2
"490",1991,7,20,16,5,8,"","M","Seward","Unknown",69,6.3,8.4
"491",1991,7,20,16,6,10,"","F","Seward","Unknown",121,38.8,51.6
"492",1991,7,20,16,7,9,"","F","Seward","Unknown",NA,NA,NA
"493",1991,7,20,16,8,9,"","M","Seward","Unknown",87.5,13.6,18
"494",1991,7,21,17,1,NA,"","F","Seward","Unknown",130.5,49.5,65.9
"495",1991,7,21,17,2,7,"","M","Seward","Unknown",74.5,8.1,10.7
"496",1991,7,21,17,3,8,"","M","Seward","Unknown",74.5,8.1,10.7
"497",1991,7,21,17,4,8,"","M","Seward","Unknown",74,7.9,10.5
"498",1991,7,21,17,5,7,"","M","Seward","Unknown",80,10.1,13.5
"499",1991,7,21,17,6,8,"","M","Seward","Unknown",73,7.5,10
"500",1991,7,21,17,7,7,"","M","Seward","Unknown",63.5,4.8,6.4
"501",1991,7,21,17,8,7,"","F","Seward","Unknown",72,7.2,9.6
"502",1991,7,21,17,9,9,"","","Seward","Unknown",141,63.6,84.6
"503",1991,6,20,1,1,10,"","","Seward","Unknown",139.6,61.6,81.9
"504",1991,6,20,1,2,8,"","","Seward","Unknown",92.2,16.1,21.4
"505",1991,6,20,1,3,7,"","","Seward","Unknown",65.5,5.3,7.1
"506",1991,6,22,2,1,8,"","M","Seward","Unknown",67,5.7,7.6
"507",1991,6,22,2,2,6,"","M","Seward","Unknown",64,4.9,6.5
"508",1991,6,22,2,3,9,"","M","Seward","Unknown",75,8.2,10.9
"509",1991,6,23,3,1,7,"","","Seward","Unknown",71,6.9,9.2
"510",1991,6,27,4,1,5,"","","Seward","Unknown",66.2,5.5,7.3
"511",1991,6,28,5,1,8,"","","Seward","Unknown",87,13.3,17.7
"512",1991,6,28,5,2,7,"","F","Seward","Unknown",85,12.3,16.4
"513",1991,6,28,5,3,6,"","","Seward","Unknown",63,4.7,6.2
"514",1991,6,28,5,4,10,"","","Seward","Unknown",82.1,11,14.7
"515",1991,6,29,6,1,6,"","","Seward","Unknown",91.5,15.7,20.8
"516",1991,6,29,6,2,7,"","","Seward","Unknown",67.5,5.8,7.8
"517",1991,6,29,6,3,7,"","F","Seward","Unknown",73.5,7.7,10.3
"518",1991,6,30,7,1,9,"","F","Seward","Unknown",81.5,10.8,14.3
"519",1991,6,30,7,2,6,"","F","Seward","Unknown",78,9.3,12.4
"520",1991,6,30,7,3,9,"","F","Seward","Unknown",75,8.2,10.9
"521",1991,7,1,8,1,4,"","M","Seward","Unknown",56.3,3.2,4.3
"522",1991,7,4,9,1,6,"","M","Seward","Unknown",64.8,5.1,6.8
"523",1991,7,4,9,2,8,"","M","Seward","Unknown",69.5,6.4,8.6
"524",1991,7,4,9,3,5,"","F","Seward","Unknown",66.2,5.5,7.3
"525",1991,7,5,10,1,13,"","M","Seward","Unknown",97.7,19.4,25.8
"526",1991,7,5,10,2,12,"","M","Seward","Unknown",92,16,21.2
"527",1991,7,5,10,3,11,"","F","Seward","Unknown",104.3,24,31.9
"528",1991,7,5,10,4,4,"","M","Seward","Unknown",82.2,11.1,14.7
"529",1991,7,7,12,1,9,"","F","Seward","Unknown",121.5,39.3,52.2
"530",1991,7,7,12,2,7,"","F","Seward","Unknown",87,13.3,17.7
"531",1991,7,7,12,3,7,"","F","Seward","Unknown",78.7,9.6,12.8
"532",1991,7,11,13,1,5,"","F","Seward","Unknown",67.4,5.8,7.7
"533",1991,7,11,13,2,NA,"I","F","Seward","Unknown",75.5,8.4,11.2
"534",1991,7,11,13,3,5,"","F","Seward","Unknown",63.5,4.8,6.4
"535",1991,7,13,14,1,14,"","M","Seward","Unknown",158.5,93,123.6
"536",1991,7,13,14,2,13,"","F","Seward","Unknown",143.5,67.4,89.6
"537",1991,7,13,14,3,8,"","","Seward","Unknown",83.5,11.7,15.5
"538",1991,7,13,14,4,6,"","","Seward","Unknown",62.5,4.6,6.1
"539",1991,7,13,14,5,8,"","M","Seward","Unknown",70.5,6.7,9
"540",1991,7,13,14,6,7,"","F","Seward","Unknown",NA,NA,NA
"541",1991,7,13,14,7,9,"","M","Seward","Unknown",72.5,7.4,9.8
"542",1991,7,13,14,8,6,"","M","Seward","Unknown",62.5,4.6,6.1
"543",1991,7,13,14,9,9,"","M","Seward","Unknown",71,6.9,9.2
"544",1991,7,13,14,10,9,"","M","Seward","Unknown",78.5,9.5,12.7
"545",1991,7,13,14,11,8,"","M","Seward","Unknown",77.5,9.2,12.2
"546",1991,7,13,14,12,10,"","M","Seward","Unknown",83,11.4,15.2
"547",1991,7,22,18,1,7,"","M","Seward","Unknown",96,18.3,24.4
"548",1991,7,22,18,2,8,"","M","Seward","Unknown",82,11,14.6
"549",1991,7,22,18,3,10,"","M","Seward","Unknown",80.5,10.4,13.8
"550",1991,7,22,18,4,NA,"I","M","Seward","Unknown",99,20.2,26.9
"551",1991,7,22,18,5,10,"","M","Seward","Unknown",128,46.5,61.9
"552",1991,7,22,18,6,10,"","","Seward","Unknown",NA,NA,NA
"553",1991,7,22,18,7,7,"","M","Seward","Unknown",108,26.8,35.7
"554",1991,7,22,18,8,NA,"I","F","Seward","Unknown",145,69.7,92.7
"555",1991,7,22,18,9,10,"","M","Seward","Unknown",106,25.2,33.6
"556",1991,7,22,18,10,20,"","M","Seward","Unknown",172,121.1,161.1
"557",1991,7,22,18,11,7,"","M","Seward","Unknown",84.5,12.1,16.1
"558",1991,7,22,18,12,9,"","M","Seward","Unknown",71.5,7,9.4
"559",1991,7,22,18,13,13,"","M","Seward","Unknown",161,97.8,130.1
"560",1991,7,22,18,14,10,"","F","Seward","Unknown",122,39.8,52.9
"561",1991,7,22,18,15,13,"","M","Seward","Unknown",78,9.3,12.4
"562",1991,7,25,19,1,13,"","F","Seward","Unknown",150,77.8,103.4
"563",1991,7,25,19,2,12,"","M","Seward","Unknown",107,26,34.6
"564",1991,7,25,19,3,10,"","F","Seward","Unknown",97.5,19.3,25.6
"565",1991,7,25,19,4,8,"","F","Seward","Unknown",101.5,21.9,29.2
"566",1991,7,25,19,5,13,"","M","Seward","Unknown",107,26,34.6
"567",1991,7,25,19,6,6,"","M","Seward","Unknown",70.5,6.7,9
"568",1991,7,25,19,7,7,"","","Seward","Unknown",86,12.8,17.1
"569",1991,7,25,19,8,7,"","M","Seward","Unknown",77,9,11.9
"570",1991,7,25,19,9,10,"","M","Seward","Unknown",90,14.9,19.8
"571",1991,7,25,19,10,8,"","M","Seward","Unknown",121,38.8,51.6
"572",1991,7,25,19,11,8,"","M","Seward","Unknown",77.5,9.2,12.2
"573",1991,7,25,19,12,8,"","M","Seward","Unknown",87,13.3,17.7
"574",1991,7,25,19,13,8,"","F","Seward","Unknown",93,16.5,22
"575",1991,7,25,19,14,9,"","F","Seward","Unknown",95,17.7,23.5
"576",1991,7,25,19,15,7,"","F","Seward","Unknown",97,18.9,25.2
"577",1991,7,25,19,16,8,"","F","Seward","Unknown",107,26,34.6
"578",1991,7,25,19,17,8,"","F","Seward","Unknown",106,25.2,33.6
"579",1991,7,25,19,18,17,"","F","Seward","Unknown",149,76.1,101.2
"580",1991,7,25,19,19,11,"","F","Seward","Unknown",155.5,87.4,116.2
"581",1991,7,25,19,20,9,"","M","Seward","Unknown",113,31.1,41.3
"582",1991,7,25,19,21,8,"","M","Seward","Unknown",78,9.3,12.4
"583",1991,7,25,19,22,11,"","M","Seward","Unknown",87,13.3,17.7
"584",1991,7,26,20,1,7,"","F","Seward","Unknown",74,7.9,10.5
"585",1991,7,26,20,2,10,"","F","Seward","Unknown",140,62.2,82.7
"586",1991,7,26,20,3,7,"","F","Seward","Unknown",75.5,8.4,11.2
"587",1991,7,26,20,4,7,"","M","Seward","Unknown",74,7.9,10.5
"588",1991,7,26,20,5,6,"","F","Seward","Unknown",79.5,9.9,13.2
"589",1991,7,26,20,6,12,"","M","Seward","Unknown",85,12.3,16.4
"590",1991,7,26,20,7,7,"","M","Seward","Unknown",71,6.9,9.2
"591",1991,7,26,20,8,8,"","M","Seward","Unknown",71,6.9,9.2
"592",1991,7,26,20,9,7,"","M","Seward","Unknown",69,6.3,8.4
"593",1991,7,26,20,10,8,"","M","Seward","Unknown",70,6.6,8.8
"594",1991,7,26,20,11,8,"","M","Seward","Unknown",73.5,7.7,10.3
"595",1991,7,26,20,12,8,"","F","Seward","Unknown",76.5,8.8,11.7
"596",1991,7,26,20,13,NA,"I","F","Seward","Unknown",94,17.1,22.7
"597",1991,7,26,20,14,9,"","F","Seward","Unknown",NA,NA,NA
"598",1991,7,26,20,15,8,"","F","Seward","Unknown",110,28.5,37.9
"599",1991,7,26,20,16,7,"","M","Seward","Unknown",76.5,8.8,11.7
"600",1991,7,26,20,17,8,"","F","Seward","Unknown",122.5,40.3,53.7
"601",1991,7,27,21,1,5,"","F","Seward","Unknown",60.5,4.1,5.5
"602",1991,7,27,21,2,9,"","F","Seward","Unknown",87,13.3,17.7
"603",1991,7,27,21,3,7,"","M","Seward","Unknown",70,6.6,8.8
"604",1991,7,27,21,4,19,"","F","Seward","Unknown",152,81.2,107.9
"605",1991,7,27,21,5,7,"","M","Seward","Unknown",69.5,6.4,8.6
"606",1991,7,27,21,6,7,"","M","Seward","Unknown",71.5,7,9.4
"607",1991,7,27,21,7,8,"","F","Seward","Unknown",84,11.9,15.8
"608",1991,7,27,21,8,10,"","M","Seward","Unknown",81.5,10.8,14.3
"609",1991,7,27,21,9,4,"","F","Seward","Unknown",48,1.9,2.6
"610",1991,7,27,21,10,6,"","F","Seward","Unknown",61.5,4.3,5.8
"611",1991,7,27,21,11,16,"","M","Seward","Unknown",134,53.9,71.8
"612",1991,7,27,21,12,12,"","F","Seward","Unknown",116.5,34.3,45.6
"613",1991,7,27,21,13,8,"","M","Seward","Unknown",88,13.8,18.4
"614",1991,7,27,21,14,10,"","F","Seward","Unknown",119,36.7,48.8
"615",1991,7,27,21,15,10,"","F","Seward","Unknown",103.5,23.4,31.1
"616",1991,7,27,21,16,8,"","F","Seward","Unknown",100.5,21.2,28.3
"617",1991,7,27,21,17,7,"","F","Seward","Unknown",76.5,8.8,11.7
"618",1991,7,27,21,18,11,"","F","Seward","Unknown",151,79.4,105.7
"619",1991,7,27,21,19,11,"","F","Seward","Unknown",134,53.9,71.8
"620",1991,7,27,21,20,NA,"","","Seward","Unknown",153,82.9,110.3
"621",1991,7,28,22,1,11,"","F","Seward","Unknown",107.5,26.4,35.1
"622",1991,7,28,22,2,8,"","F","Seward","Unknown",99.5,20.6,27.4
"623",1991,7,28,22,3,6,"","M","Seward","Unknown",62,4.4,5.9
"624",1991,7,28,22,4,13,"","F","Seward","Unknown",159,93.9,124.9
"625",1991,7,28,22,5,6,"","M","Seward","Unknown",76.5,8.8,11.7
"626",1991,7,28,22,6,8,"","M","Seward","Unknown",67.5,5.8,7.8
"627",1991,7,28,22,7,9,"","M","Seward","Unknown",68.5,6.1,8.2
"628",1991,7,28,22,8,6,"","F","Seward","Unknown",69.5,6.4,8.6
"629",1991,7,28,22,9,8,"","M","Seward","Unknown",64,4.9,6.5
"630",1991,7,28,22,10,7,"","F","Seward","Unknown",68,6,8
"631",1991,7,28,22,11,8,"","F","Seward","Unknown",119,36.7,48.8
"632",1991,7,28,22,12,12,"","F","Seward","Unknown",112,30.2,40.1
"633",1991,7,28,22,13,10,"","F","Seward","Unknown",163.5,102.8,136.7
"634",1991,7,28,22,14,9,"","F","Seward","Unknown",101,21.6,28.7
"635",1991,7,28,22,15,17,"","F","Seward","Unknown",172,121.1,161.1
"636",1991,7,28,22,16,6,"","","Seward","Unknown",NA,NA,NA
"637",1991,7,29,23,1,8,"","F","Seward","Unknown",69.5,6.4,8.6
"638",1991,7,29,23,2,8,"","F","Seward","Unknown",72,7.2,9.6
"639",1991,7,29,23,3,8,"","F","Seward","Unknown",73.5,7.7,10.3
"640",1991,7,29,23,4,8,"","F","Seward","Unknown",77,9,11.9
"641",1991,7,29,23,5,8,"","F","Seward","Unknown",94.5,17.4,23.1
"642",1991,7,29,23,6,9,"","F","Seward","Unknown",133,52.7,70
"643",1991,7,29,23,7,8,"","F","Seward","Unknown",103,23,30.6
"644",1991,7,29,23,8,NA,"","F","Seward","Unknown",121.5,39.3,52.2
"645",1991,7,29,23,9,9,"","M","Seward","Unknown",76.5,8.8,11.7
"646",1991,7,29,23,10,7,"","F","Seward","Unknown",72,7.2,9.6
"647",1991,7,29,23,11,5,"","F","Seward","Unknown",63.5,4.8,6.4
"648",1991,7,29,23,12,6,"","M","Seward","Unknown",67.5,5.8,7.8
"649",1991,7,29,23,13,10,"","F","Seward","Unknown",106,25.2,33.6
"650",1991,7,29,23,14,4,"","F","Seward","Unknown",59.5,3.9,5.2
"651",1991,8,2,24,1,9,"","F","Seward","Unknown",129,47.7,63.4
"652",1991,8,2,24,2,7,"","F","Seward","Unknown",77.5,9.2,12.2
"653",1991,8,2,24,3,8,"","F","Seward","Unknown",76,8.6,11.4
"654",1991,8,2,24,4,7,"","F","Seward","Unknown",73.5,7.7,10.3
"655",1991,8,2,24,5,14,"","M","Seward","Unknown",99,20.2,26.9
"656",1991,8,2,24,6,7,"","M","Seward","Unknown",67,5.7,7.6
"657",1991,8,2,24,7,6,"","F","Seward","Unknown",56,3.2,4.2
"658",1991,8,2,24,8,7,"","F","Seward","Unknown",74,7.9,10.5
"659",1991,8,2,24,9,11,"","F","Seward","Unknown",137.5,58.7,78
"660",1991,8,2,24,10,8,"","F","Seward","Unknown",117,34.8,46.2
"661",1991,8,2,24,11,9,"","M","Seward","Unknown",68,6,8
"662",1991,8,2,24,12,8,"","M","Seward","Unknown",79,9.7,13
"663",1991,8,2,24,13,8,"","F","Seward","Unknown",69,6.3,8.4
"664",1991,8,2,24,14,6,"","F","Seward","Unknown",84,11.9,15.8
"665",1991,8,2,24,15,5,"","F","Seward","Unknown",62,4.4,5.9
"666",1991,8,2,24,16,7,"","M","Seward","Unknown",75,8.2,10.9
"667",1991,8,2,24,17,12,"","F","Seward","Unknown",165,105.9,140.8
"668",1991,8,2,24,18,7,"","","Seward","Unknown",118.5,36.2,48.2
"669",1991,8,2,24,19,11,"","F","Seward","Unknown",146.5,72,95.8
"670",1991,8,2,24,20,7,"","F","Seward","Unknown",109,27.6,36.8
"671",1991,8,2,24,21,12,"","F","Seward","Unknown",119.5,37.2,49.5
"672",1991,8,2,24,22,12,"","M","Seward","Unknown",101.5,21.9,29.2
"673",1991,8,2,24,23,8,"","F","Seward","Unknown",112.5,30.6,40.7
"674",1991,8,3,25,1,12,"","F","Seward","Unknown",144.5,68.9,91.6
"675",1991,8,3,25,2,7,"","M","Seward","Unknown",77,9,11.9
"676",1991,8,3,25,3,8,"","","Seward","Unknown",93.5,16.8,22.4
"677",1991,8,3,25,4,11,"","F","Seward","Unknown",157.5,91.1,121.1
"678",1991,8,3,25,5,7,"","M","Seward","Unknown",71,6.9,9.2
"679",1991,8,3,25,6,12,"","F","Seward","Unknown",161,97.8,130.1
"680",1991,8,3,25,7,9,"","F","Seward","Unknown",74,7.9,10.5
"681",1991,8,3,25,8,NA,"I","M","Seward","Unknown",81,10.6,14
"682",1991,8,3,25,9,9,"","F","Seward","Unknown",146.5,72,95.8
"683",1991,8,3,25,10,10,"","F","Seward","Unknown",102,22.3,29.6
"684",1991,8,3,25,11,7,"","F","Seward","Unknown",81,10.6,14
"685",1991,8,3,25,12,9,"","F","Seward","Unknown",86,12.8,17.1
"686",1991,8,3,25,13,10,"","F","Seward","Unknown",109.5,28,37.3
"687",1991,8,3,25,14,11,"","F","Seward","Unknown",127.5,45.9,61.1
"688",1991,8,4,26,1,9,"","F","Seward","Unknown",72.5,7.4,9.8
"689",1991,8,4,26,2,10,"","M","Seward","Unknown",77.5,9.2,12.2
"690",1991,8,4,26,3,10,"","F","Seward","Unknown",119.5,37.2,49.5
"691",1991,8,4,26,4,12,"","F","Seward","Unknown",119,36.7,48.8
"692",1991,8,4,26,5,10,"","F","Seward","Unknown",88.5,14.1,18.7
"693",1991,8,4,26,6,11,"","M","Seward","Unknown",93.5,16.8,22.4
"694",1991,8,4,26,7,9,"","F","Seward","Unknown",94,17.1,22.7
"695",1991,8,4,26,9,8,"","F","Seward","Unknown",81,10.6,14
"696",1991,8,4,26,10,11,"","F","Seward","Unknown",100.5,21.2,28.3
"697",1991,8,4,26,11,12,"","M","Seward","Unknown",102.5,22.6,30.1
"698",1991,8,4,26,12,11,"","F","Seward","Unknown",87.5,13.6,18
"699",1991,8,4,26,13,9,"","F","Seward","Unknown",99,20.2,26.9
"700",1991,8,4,26,14,9,"","F","Seward","Unknown",58.5,3.7,4.9
"701",1991,8,4,26,15,12,"","M","Seward","Unknown",85.5,12.6,16.7
"702",1991,8,4,26,16,6,"","F","Seward","Unknown",89,14.3,19.1
"703",1991,8,4,26,17,9,"","F","Seward","Unknown",99,20.2,26.9
"704",1991,8,4,26,18,17,"","F","Seward","Unknown",NA,NA,NA
"705",1991,8,4,26,19,9,"","F","Seward","Unknown",111.5,29.7,39.6
