"","AREA","SITE","SUB","YEAR","MONTH","DAY","PAGE","LINE","SEX","LENGTH","port","User","NETWT","RNDWT"
"626",161,3,NA,1987,8,15,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"627",161,3,NA,1987,8,15,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"628",161,3,NA,1987,8,15,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"629",161,3,NA,1987,8,15,NA,NA,"",93,"Homer","Unknown",16.5,22
"630",161,3,NA,1987,8,15,NA,NA,"",79,"Homer","Unknown",9.7,13
"631",161,3,NA,1987,8,15,NA,NA,"",81,"Homer","Unknown",10.6,14
"632",161,3,NA,1987,8,16,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"633",161,3,NA,1987,8,16,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"634",161,3,NA,1987,8,16,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"635",161,3,NA,1987,8,16,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"636",161,3,NA,1987,8,16,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"637",161,3,NA,1987,8,16,NA,NA,"",123,"Homer","Unknown",40.9,54.4
"638",161,3,NA,1987,8,16,NA,NA,"",108,"Homer","Unknown",26.8,35.7
"639",161,3,NA,1987,8,16,NA,NA,"",110,"Homer","Unknown",28.5,37.9
"640",161,3,NA,1987,8,16,NA,NA,"",113,"Homer","Unknown",31.1,41.3
"641",161,3,NA,1987,8,16,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"642",161,3,NA,1987,8,16,NA,NA,"",93,"Homer","Unknown",16.5,22
"643",161,3,NA,1987,8,16,NA,NA,"",198,"Homer","Unknown",191.1,254.2
"644",161,3,NA,1987,8,16,NA,NA,"",100,"Homer","Unknown",20.9,27.8
"645",161,3,NA,1987,8,16,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"646",161,3,NA,1987,8,16,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"647",161,3,NA,1987,8,16,NA,NA,"",191,"Homer","Unknown",170.1,226.2
"648",161,3,NA,1987,8,16,NA,NA,"",93,"Homer","Unknown",16.5,22
"649",161,3,NA,1987,8,16,NA,NA,"",93,"Homer","Unknown",16.5,22
"650",161,3,NA,1987,8,16,NA,NA,"",93,"Homer","Unknown",16.5,22
"651",161,3,NA,1987,8,16,NA,NA,"",93,"Homer","Unknown",16.5,22
"652",161,3,NA,1987,8,16,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"653",161,3,NA,1987,8,16,NA,NA,"",100,"Homer","Unknown",20.9,27.8
"654",161,3,NA,1987,8,16,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"655",161,3,NA,1987,8,16,NA,NA,"",105,"Homer","Unknown",24.5,32.6
"656",161,3,NA,1987,8,16,NA,NA,"",116,"Homer","Unknown",33.8,45
"657",161,3,NA,1987,8,16,NA,NA,"",122,"Homer","Unknown",39.8,52.9
"658",161,3,NA,1987,8,16,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"659",161,3,NA,1987,8,16,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"660",161,3,NA,1987,8,16,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"661",161,3,NA,1987,8,16,NA,NA,"",79,"Homer","Unknown",9.7,13
"662",161,3,NA,1987,8,16,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"663",161,3,NA,1987,8,16,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"664",161,3,NA,1987,8,16,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"665",161,3,NA,1987,8,16,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"666",161,3,NA,1987,8,16,NA,NA,"",105,"Homer","Unknown",24.5,32.6
"667",161,3,NA,1987,8,16,NA,NA,"",128,"Homer","Unknown",46.5,61.9
"668",161,3,NA,1987,8,16,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"669",161,3,NA,1987,8,16,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"670",161,3,NA,1987,8,16,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"671",161,3,NA,1987,8,16,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"672",161,3,NA,1987,8,16,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"673",161,3,NA,1987,8,16,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"674",161,3,NA,1987,8,16,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"675",161,3,NA,1987,8,16,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"676",161,3,NA,1987,8,16,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"677",161,3,NA,1987,8,16,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"678",161,3,NA,1987,8,16,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"679",161,3,NA,1987,8,16,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"680",161,3,NA,1987,8,16,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"681",161,3,NA,1987,8,16,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"682",161,3,NA,1987,8,16,NA,NA,"",79,"Homer","Unknown",9.7,13
"683",161,3,NA,1987,8,16,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"684",161,3,NA,1987,8,16,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"685",161,3,NA,1987,8,16,NA,NA,"",93,"Homer","Unknown",16.5,22
"686",161,3,NA,1987,8,16,NA,NA,"",100,"Homer","Unknown",20.9,27.8
"687",161,3,NA,1987,8,16,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"688",161,3,NA,1987,8,16,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"689",161,3,NA,1987,8,16,NA,NA,"",112,"Homer","Unknown",30.2,40.1
"690",161,3,NA,1987,8,16,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"691",161,3,NA,1987,8,16,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"692",161,3,NA,1987,8,16,NA,NA,"",77,"Homer","Unknown",9,11.9
"693",161,3,NA,1987,8,16,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"694",161,3,NA,1987,8,16,NA,NA,"",105,"Homer","Unknown",24.5,32.6
"695",161,3,NA,1987,8,16,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"696",161,3,NA,1987,8,16,NA,NA,"",103,"Homer","Unknown",23,30.6
"697",161,3,NA,1987,8,16,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"698",161,3,NA,1987,8,16,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"699",161,3,NA,1987,8,16,NA,NA,"",79,"Homer","Unknown",9.7,13
"700",161,3,NA,1987,8,16,NA,NA,"",77,"Homer","Unknown",9,11.9
"701",161,3,NA,1987,8,16,NA,NA,"",77,"Homer","Unknown",9,11.9
"702",161,3,NA,1987,8,16,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"703",161,3,NA,1987,8,16,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"704",161,3,NA,1987,8,16,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"705",161,3,NA,1987,8,16,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"706",161,3,NA,1987,8,16,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"707",161,3,NA,1987,8,16,NA,NA,"",92,"Homer","Unknown",16,21.2
"708",161,3,NA,1987,8,16,NA,NA,"",132,"Homer","Unknown",51.4,68.3
"709",161,3,NA,1987,8,16,NA,NA,"",119,"Homer","Unknown",36.7,48.8
"710",161,3,NA,1987,8,16,NA,NA,"",112,"Homer","Unknown",30.2,40.1
"711",161,3,NA,1987,8,16,NA,NA,"",81,"Homer","Unknown",10.6,14
"712",161,3,NA,1987,8,16,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"713",161,3,NA,1987,8,16,NA,NA,"",70,"Homer","Unknown",6.6,8.8
"714",161,3,NA,1987,8,16,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"715",161,3,NA,1987,8,16,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"716",161,3,NA,1987,8,16,NA,NA,"",81,"Homer","Unknown",10.6,14
"717",161,3,NA,1987,8,16,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"718",161,3,NA,1987,8,16,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"719",161,3,NA,1987,8,16,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"720",161,3,NA,1987,8,16,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"721",161,3,NA,1987,8,16,NA,NA,"",79,"Homer","Unknown",9.7,13
"722",161,3,NA,1987,8,16,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"723",161,3,NA,1987,8,16,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"724",161,3,NA,1987,8,16,NA,NA,"",81,"Homer","Unknown",10.6,14
"725",161,3,NA,1987,8,16,NA,NA,"",81,"Homer","Unknown",10.6,14
"726",161,3,NA,1987,8,16,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"727",161,3,NA,1987,8,16,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"728",161,3,NA,1987,8,16,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"729",161,3,NA,1987,8,16,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"730",161,3,NA,1987,8,16,NA,NA,"",79,"Homer","Unknown",9.7,13
"731",161,3,NA,1987,8,16,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"732",161,3,NA,1987,8,16,NA,NA,"",107,"Homer","Unknown",26,34.6
"733",161,3,NA,1987,8,16,NA,NA,"",107,"Homer","Unknown",26,34.6
"734",161,3,NA,1987,8,16,NA,NA,"",114,"Homer","Unknown",32,42.5
"735",161,3,NA,1987,8,16,NA,NA,"",126,"Homer","Unknown",44.2,58.8
"736",161,3,NA,1987,8,16,NA,NA,"",142,"Homer","Unknown",65.1,86.6
"737",161,3,NA,1987,8,16,NA,NA,"",117,"Homer","Unknown",34.8,46.2
"738",161,3,NA,1987,8,16,NA,NA,"",112,"Homer","Unknown",30.2,40.1
"739",161,3,NA,1987,8,16,NA,NA,"",135,"Homer","Unknown",55.3,73.5
"740",161,3,NA,1987,8,16,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"741",161,3,NA,1987,8,16,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"742",161,3,NA,1987,8,16,NA,NA,"",199,"Homer","Unknown",194.3,258.4
"743",161,3,NA,1987,8,16,NA,NA,"",119,"Homer","Unknown",36.7,48.8
"744",161,3,NA,1987,8,16,NA,NA,"",135,"Homer","Unknown",55.3,73.5
"745",161,3,NA,1987,8,16,NA,NA,"",127,"Homer","Unknown",45.3,60.3
"746",161,3,NA,1987,8,16,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"747",161,3,NA,1987,8,16,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"748",161,3,NA,1987,8,16,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"749",161,3,NA,1987,8,16,NA,NA,"",72,"Homer","Unknown",7.2,9.6
"750",161,3,NA,1987,8,16,NA,NA,"",72,"Homer","Unknown",7.2,9.6
"751",161,3,NA,1987,8,16,NA,NA,"",70,"Homer","Unknown",6.6,8.8
"752",161,3,NA,1987,8,16,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"753",161,3,NA,1987,8,16,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"754",161,3,NA,1987,8,16,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"755",161,3,NA,1987,8,16,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"756",161,3,NA,1987,8,16,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"757",161,3,NA,1987,8,16,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"758",161,3,NA,1987,8,16,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"759",161,3,NA,1987,8,16,NA,NA,"",79,"Homer","Unknown",9.7,13
"760",161,3,NA,1987,8,16,NA,NA,"",118,"Homer","Unknown",35.7,47.5
"761",161,3,NA,1987,8,16,NA,NA,"",140,"Homer","Unknown",62.2,82.7
"762",161,3,NA,1987,8,16,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"763",161,3,NA,1987,8,16,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"764",161,3,NA,1987,8,16,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"765",161,3,NA,1987,8,16,NA,NA,"",81,"Homer","Unknown",10.6,14
"766",161,3,NA,1987,8,16,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"767",161,3,NA,1987,8,16,NA,NA,"",79,"Homer","Unknown",9.7,13
"768",161,3,NA,1987,8,16,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"769",161,3,NA,1987,8,16,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"770",161,3,NA,1987,8,16,NA,NA,"",81,"Homer","Unknown",10.6,14
"771",161,3,NA,1987,8,16,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"772",161,3,NA,1987,8,17,NA,NA,"",79,"Homer","Unknown",9.7,13
"773",161,3,NA,1987,8,17,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"774",161,3,NA,1987,8,17,NA,NA,"",93,"Homer","Unknown",16.5,22
"775",161,3,NA,1987,8,17,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"776",161,3,NA,1987,8,17,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"777",161,3,NA,1987,8,17,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"778",161,3,NA,1987,8,17,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"779",161,3,NA,1987,8,17,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"780",161,3,NA,1987,8,17,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"781",161,3,NA,1987,8,17,NA,NA,"",107,"Homer","Unknown",26,34.6
"782",161,3,NA,1987,8,17,NA,NA,"",112,"Homer","Unknown",30.2,40.1
"783",161,3,NA,1987,8,17,NA,NA,"",109,"Homer","Unknown",27.6,36.8
"784",161,3,NA,1987,8,17,NA,NA,"",107,"Homer","Unknown",26,34.6
"785",161,3,NA,1987,8,17,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"786",161,3,NA,1987,8,17,NA,NA,"",98,"Homer","Unknown",19.6,26
"787",161,3,NA,1987,8,17,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"788",161,3,NA,1987,8,17,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"789",161,3,NA,1987,8,17,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"790",161,3,NA,1987,8,17,NA,NA,"",81,"Homer","Unknown",10.6,14
"791",161,3,NA,1987,8,17,NA,NA,"",79,"Homer","Unknown",9.7,13
"792",161,3,NA,1987,8,17,NA,NA,"",79,"Homer","Unknown",9.7,13
"793",161,3,NA,1987,8,17,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"794",161,3,NA,1987,8,17,NA,NA,"",74,"Homer","Unknown",7.9,10.5
"795",161,3,NA,1987,8,17,NA,NA,"",72,"Homer","Unknown",7.2,9.6
"796",161,3,NA,1987,8,17,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"797",161,3,NA,1987,8,17,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"798",161,3,NA,1987,8,17,NA,NA,"",110,"Homer","Unknown",28.5,37.9
"799",161,3,NA,1987,8,17,NA,NA,"",113,"Homer","Unknown",31.1,41.3
"800",161,3,NA,1987,8,17,NA,NA,"",128,"Homer","Unknown",46.5,61.9
"801",161,3,NA,1987,8,17,NA,NA,"",121,"Homer","Unknown",38.8,51.6
"802",161,3,NA,1987,8,17,NA,NA,"",110,"Homer","Unknown",28.5,37.9
"803",161,3,NA,1987,8,17,NA,NA,"",117,"Homer","Unknown",34.8,46.2
"804",161,3,NA,1987,8,17,NA,NA,"",117,"Homer","Unknown",34.8,46.2
"805",161,3,NA,1987,8,17,NA,NA,"",114,"Homer","Unknown",32,42.5
"806",161,3,NA,1987,8,17,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"807",161,3,NA,1987,8,17,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"808",161,3,NA,1987,8,17,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"809",161,3,NA,1987,8,17,NA,NA,"",81,"Homer","Unknown",10.6,14
"810",161,3,NA,1987,8,17,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"811",161,3,NA,1987,8,17,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"812",161,3,NA,1987,8,17,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"813",161,3,NA,1987,8,17,NA,NA,"",77,"Homer","Unknown",9,11.9
"814",161,3,NA,1987,8,17,NA,NA,"",127,"Homer","Unknown",45.3,60.3
"815",161,3,NA,1987,8,17,NA,NA,"",130,"Homer","Unknown",48.9,65
"816",161,3,NA,1987,8,17,NA,NA,"",119,"Homer","Unknown",36.7,48.8
"817",161,3,NA,1987,8,17,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"818",161,3,NA,1987,8,17,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"819",161,3,NA,1987,8,17,NA,NA,"",79,"Homer","Unknown",9.7,13
"820",161,3,NA,1987,8,17,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"821",161,3,NA,1987,8,17,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"822",161,3,NA,1987,8,17,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"823",161,3,NA,1987,8,17,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"824",161,3,NA,1987,8,17,NA,NA,"",145,"Homer","Unknown",69.7,92.7
"825",161,3,NA,1987,8,17,NA,NA,"",118,"Homer","Unknown",35.7,47.5
"826",161,3,NA,1987,8,17,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"827",161,3,NA,1987,8,17,NA,NA,"",83,"Homer","Unknown",11.4,15.2
"828",161,3,NA,1987,8,17,NA,NA,"",137,"Homer","Unknown",58,77.1
"829",161,3,NA,1987,8,17,NA,NA,"",110,"Homer","Unknown",28.5,37.9
"830",161,3,NA,1987,8,17,NA,NA,"",127,"Homer","Unknown",45.3,60.3
"831",161,3,NA,1987,8,17,NA,NA,"",109,"Homer","Unknown",27.6,36.8
"832",161,3,NA,1987,8,17,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"833",161,3,NA,1987,8,17,NA,NA,"",100,"Homer","Unknown",20.9,27.8
"834",161,3,NA,1987,8,17,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"835",161,3,NA,1987,8,17,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"836",161,3,NA,1987,8,17,NA,NA,"",93,"Homer","Unknown",16.5,22
"837",161,3,NA,1987,8,17,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"838",161,3,NA,1987,8,17,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"839",161,3,NA,1987,8,17,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"840",161,3,NA,1987,8,17,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"841",161,3,NA,1987,8,17,NA,NA,"",81,"Homer","Unknown",10.6,14
"842",161,3,NA,1987,8,17,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"843",161,3,NA,1987,8,17,NA,NA,"",132,"Homer","Unknown",51.4,68.3
"844",161,3,NA,1987,8,17,NA,NA,"",130,"Homer","Unknown",48.9,65
"845",161,3,NA,1987,8,17,NA,NA,"",130,"Homer","Unknown",48.9,65
"846",161,3,NA,1987,8,17,NA,NA,"",121,"Homer","Unknown",38.8,51.6
"847",161,3,NA,1987,8,17,NA,NA,"",108,"Homer","Unknown",26.8,35.7
"848",161,3,NA,1987,8,17,NA,NA,"",108,"Homer","Unknown",26.8,35.7
"849",161,3,NA,1987,8,17,NA,NA,"",99,"Homer","Unknown",20.2,26.9
"850",161,3,NA,1987,8,17,NA,NA,"",98,"Homer","Unknown",19.6,26
"851",161,3,NA,1987,8,17,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"852",161,3,NA,1987,8,17,NA,NA,"",70,"Homer","Unknown",6.6,8.8
"853",161,3,NA,1987,8,17,NA,NA,"",79,"Homer","Unknown",9.7,13
"854",161,3,NA,1987,8,17,NA,NA,"",79,"Homer","Unknown",9.7,13
"855",161,3,NA,1987,8,17,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"856",161,3,NA,1987,8,17,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"857",161,3,NA,1987,8,17,NA,NA,"",120,"Homer","Unknown",37.7,50.2
"858",161,3,NA,1987,8,17,NA,NA,"",136,"Homer","Unknown",56.6,75.3
"859",161,3,NA,1987,8,17,NA,NA,"",117,"Homer","Unknown",34.8,46.2
"860",161,3,NA,1987,8,17,NA,NA,"",95,"Homer","Unknown",17.7,23.5
"861",161,3,NA,1987,8,17,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"862",161,3,NA,1987,8,17,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"863",161,3,NA,1987,8,17,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"864",161,3,NA,1987,8,17,NA,NA,"",107,"Homer","Unknown",26,34.6
"865",161,3,NA,1987,8,17,NA,NA,"",103,"Homer","Unknown",23,30.6
"866",161,3,NA,1987,8,17,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"867",161,3,NA,1987,8,17,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"868",161,3,NA,1987,8,17,NA,NA,"",124,"Homer","Unknown",42,55.8
"869",161,3,NA,1987,8,17,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"870",161,3,NA,1987,8,17,NA,NA,"",109,"Homer","Unknown",27.6,36.8
"871",161,3,NA,1987,8,17,NA,NA,"",103,"Homer","Unknown",23,30.6
"872",161,3,NA,1987,8,17,NA,NA,"",107,"Homer","Unknown",26,34.6
"873",161,3,NA,1987,8,17,NA,NA,"",84,"Homer","Unknown",11.9,15.8
"874",161,3,NA,1987,8,17,NA,NA,"",77,"Homer","Unknown",9,11.9
"875",161,3,NA,1987,8,17,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"876",161,3,NA,1987,8,17,NA,NA,"",81,"Homer","Unknown",10.6,14
"877",161,3,NA,1987,8,17,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"878",161,3,NA,1987,8,17,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"879",161,3,NA,1987,8,17,NA,NA,"",132,"Homer","Unknown",51.4,68.3
"880",161,3,NA,1987,8,17,NA,NA,"",133,"Homer","Unknown",52.7,70
"881",161,3,NA,1987,8,17,NA,NA,"",114,"Homer","Unknown",32,42.5
"882",161,3,NA,1987,8,17,NA,NA,"",109,"Homer","Unknown",27.6,36.8
"883",161,3,NA,1987,8,17,NA,NA,"",110,"Homer","Unknown",28.5,37.9
"884",161,3,NA,1987,8,17,NA,NA,"",107,"Homer","Unknown",26,34.6
"885",161,3,NA,1987,8,17,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"886",161,3,NA,1987,8,17,NA,NA,"",104,"Homer","Unknown",23.7,31.6
"887",161,3,NA,1987,8,17,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"888",161,3,NA,1987,8,17,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"889",161,3,NA,1987,8,17,NA,NA,"",93,"Homer","Unknown",16.5,22
"890",161,3,NA,1987,8,17,NA,NA,"",93,"Homer","Unknown",16.5,22
"891",161,3,NA,1987,8,17,NA,NA,"",72,"Homer","Unknown",7.2,9.6
"892",161,3,NA,1987,8,17,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"893",161,3,NA,1987,8,17,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"894",161,3,NA,1987,8,17,NA,NA,"",109,"Homer","Unknown",27.6,36.8
"895",161,3,NA,1987,8,17,NA,NA,"",102,"Homer","Unknown",22.3,29.6
"896",161,3,NA,1987,8,17,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"897",161,3,NA,1987,8,17,NA,NA,"",177,"Homer","Unknown",132.9,176.8
"898",161,3,NA,1987,8,17,NA,NA,"",75,"Homer","Unknown",8.2,10.9
"899",161,3,NA,1987,8,17,NA,NA,"",77,"Homer","Unknown",9,11.9
"900",161,3,NA,1987,8,17,NA,NA,"",69,"Homer","Unknown",6.3,8.4
"901",161,3,NA,1987,8,17,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"902",161,3,NA,1987,8,17,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"903",161,3,NA,1987,8,17,NA,NA,"",77,"Homer","Unknown",9,11.9
"904",161,3,NA,1987,8,17,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"905",161,3,NA,1987,8,17,NA,NA,"",79,"Homer","Unknown",9.7,13
"906",161,3,NA,1987,8,17,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"907",161,3,NA,1987,8,17,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"908",161,3,NA,1987,8,17,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"909",161,3,NA,1987,8,17,NA,NA,"",80,"Homer","Unknown",10.1,13.5
"910",161,3,NA,1987,8,17,NA,NA,"",89,"Homer","Unknown",14.3,19.1
"911",161,3,NA,1987,8,17,NA,NA,"",90,"Homer","Unknown",14.9,19.8
"912",161,3,NA,1987,8,17,NA,NA,"",93,"Homer","Unknown",16.5,22
"913",161,3,NA,1987,8,17,NA,NA,"",97,"Homer","Unknown",18.9,25.2
"914",161,3,NA,1987,8,17,NA,NA,"",81,"Homer","Unknown",10.6,14
"915",161,3,NA,1987,8,17,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"916",161,3,NA,1987,8,17,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"917",161,3,NA,1987,8,17,NA,NA,"",76,"Homer","Unknown",8.6,11.4
"918",161,3,NA,1987,8,17,NA,NA,"",119,"Homer","Unknown",36.7,48.8
"919",161,3,NA,1987,8,17,NA,NA,"",128,"Homer","Unknown",46.5,61.9
"920",161,3,NA,1987,8,17,NA,NA,"",130,"Homer","Unknown",48.9,65
"921",161,3,NA,1987,8,17,NA,NA,"",201,"Homer","Unknown",200.7,266.9
"922",161,3,NA,1987,8,17,NA,NA,"",85,"Homer","Unknown",12.3,16.4
"923",161,3,NA,1987,8,17,NA,NA,"",91,"Homer","Unknown",15.4,20.5
"924",161,3,NA,1987,8,17,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"925",161,3,NA,1987,8,17,NA,NA,"",88,"Homer","Unknown",13.8,18.4
"926",161,3,NA,1987,8,17,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"927",161,3,NA,1987,8,17,NA,NA,"",94,"Homer","Unknown",17.1,22.7
"928",161,3,NA,1987,8,17,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"929",161,3,NA,1987,8,17,NA,NA,"",77,"Homer","Unknown",9,11.9
"930",161,3,NA,1987,8,17,NA,NA,"",105,"Homer","Unknown",24.5,32.6
"931",161,3,NA,1987,8,17,NA,NA,"",79,"Homer","Unknown",9.7,13
"932",161,3,NA,1987,8,17,NA,NA,"",64,"Homer","Unknown",4.9,6.5
"933",161,3,NA,1987,8,17,NA,NA,"",81,"Homer","Unknown",10.6,14
"934",161,3,NA,1987,8,17,NA,NA,"",107,"Homer","Unknown",26,34.6
"935",161,3,NA,1987,8,17,NA,NA,"",79,"Homer","Unknown",9.7,13
"936",161,3,NA,1987,8,17,NA,NA,"",71,"Homer","Unknown",6.9,9.2
"937",161,3,NA,1987,8,17,NA,NA,"",86,"Homer","Unknown",12.8,17.1
"938",161,3,NA,1987,8,17,NA,NA,"",94,"Homer","Unknown",17.1,22.7
