"","PORT","PAGE","LINE","SEX","LENGTH","NETWT","RNDWT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","CAS","GAF","TOSSED","YEAR","MONTH","DAY","SUB"
"4612","Valdez",12,15,"F",87,13.3110166823064,17.703786817025,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,19,NA
"4613","Valdez",12,16,"F",105,24.4806067874466,32.5594546277194,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,19,NA
"4614","Valdez",12,17,"F",160,95.8335537199468,127.459595722021,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,19,NA
"4615","Valdez",12,18,"F",114,31.9551284463005,42.5006440323936,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,19,NA
"4616","Valdez",12,19,"F",134,53.9496207345737,71.7535412312889,NA,NA,NA,"","Private","P1",466003,NA,0,"",2014,6,19,NA
"4617","Valdez",12,20,"M",89,14.3282275744224,19.0566875917582,NA,NA,NA,"","Charter","SEA MASTER",476008,NA,0,"",2014,6,19,NA
"4618","Valdez",12,21,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","SEA MASTER",476008,NA,0,"",2014,6,19,NA
"4619","Valdez",12,22,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","SEA MASTER",476008,NA,0,"",2014,6,19,NA
"4620","Valdez",12,23,"M",55,3.01261728261902,4.00681145593239,NA,NA,NA,"","Charter","SEA MASTER",476008,NA,0,"",2014,6,19,NA
"4621","Valdez",12,24,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","SEA MASTER",476008,NA,0,"",2014,6,19,NA
"4622","Valdez",12,25,"F",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","SEA MASTER",476008,NA,0,"",2014,6,19,NA
"4623","Valdez",12,26,"F",85,12.344859985371,16.4187886382518,NA,NA,NA,"","Charter","SEA MASTER",476008,NA,0,"",2014,6,19,NA
"4624","Valdez",12,27,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","SEA MASTER",476008,NA,0,"",2014,6,19,NA
"4625","Valdez",12,28,"F",59,3.78206829564632,5.03018908559809,NA,NA,NA,"","Charter","SEA MASTER",476008,NA,0,"",2014,6,19,NA
"4626","Valdez",12,29,"F",104,23.7332311227181,31.5654374345644,NA,NA,NA,"","Charter","SEA MASTER",476008,NA,0,"",2014,6,19,NA
"4627","Valdez",13,1,"F",123,40.8753430279002,54.364619646268,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4628","Valdez",13,2,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4629","Valdez",13,3,"F",105,24.4806067874466,32.5594546277194,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4630","Valdez",13,4,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4631","Valdez",13,5,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4632","Valdez",13,6,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4633","Valdez",13,7,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4634","Valdez",13,8,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4635","Valdez",13,9,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4636","Valdez",13,10,"M",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4637","Valdez",13,11,"F",101,21.5858969931053,28.7094613237299,NA,NA,NA,"","Charter","DAWN TREADER",466003,NA,0,"",2014,6,26,NA
"4638","Valdez",13,12,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4639","Valdez",13,13,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4640","Valdez",13,14,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4641","Valdez",13,15,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4642","Valdez",13,16,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4643","Valdez",13,17,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4644","Valdez",13,18,"F",111,29.3099650456363,38.9825499559431,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4645","Valdez",13,19,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4646","Valdez",13,20,"F",95,17.7008177429845,23.542266626813,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4647","Valdez",13,21,"F",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4648","Valdez",13,22,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4649","Valdez",13,23,"M",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","HALIBUT GROVE",466004,NA,0,"",2014,6,26,NA
"4650","Valdez",13,24,"F",106,25.2440977221506,33.5749052929341,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4651","Valdez",13,25,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4652","Valdez",13,26,"F",111,29.3099650456363,38.9825499559431,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4653","Valdez",13,27,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4654","Valdez",13,28,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4655","Valdez",13,29,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4656","Valdez",13,30,"F",111,29.3099650456363,38.9825499559431,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4657","Valdez",13,31,"F",146,71.2315019887251,94.7386180907693,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4658","Valdez",13,32,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4659","Valdez",13,33,"M",93,16.5216570328072,21.9739709560743,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4660","Valdez",13,34,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4661","Valdez",13,35,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,26,NA
"4662","Valdez",13,36,"F",139,60.7486739038316,80.796350713014,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,26,NA
"4663","Valdez",13,37,"F",138,59.3440373308037,78.9281698641884,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,26,NA
"4664","Valdez",13,38,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,26,NA
"4665","Valdez",13,39,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,26,NA
"4666","Valdez",13,40,"F",146,71.2315019887251,94.7386180907693,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,26,NA
"4667","Valdez",13,41,"F",113,31.0558203756211,41.3045552026575,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,26,NA
"4668","Valdez",13,42,"M",59,3.78206829564632,5.03018908559809,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,26,NA
"4669","Valdez",13,43,"F",90,14.8564340647168,19.7592075662069,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,26,NA
"4670","Valdez",13,44,"M",70,6.58091829516383,8.7526878929321,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,26,NA
"4671","Valdez",13,45,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,26,NA
"4672","Valdez",13,46,"F",102,22.2860656615977,29.6406927344324,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,26,NA
"4673","Valdez",13,47,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,26,NA
"4674","Valdez",13,48,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,26,NA
"4675","Valdez",13,49,"F",105,24.4806067874466,32.5594546277194,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,26,NA
"4676","Valdez",13,50,"F",113,31.0558203756211,41.3045552026575,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,26,NA
"4677","Valdez",14,1,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P1",466031,NA,0,"",2014,6,28,NA
"4678","Valdez",14,2,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Private","P1",466031,NA,0,"",2014,6,28,NA
"4679","Valdez",14,3,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Private","P1",466031,NA,0,"",2014,6,28,NA
"4680","Valdez",14,4,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P1",466031,NA,0,"",2014,6,28,NA
"4681","Valdez",14,5,"F",79,9.7382433958611,12.9519622105045,NA,NA,NA,"","Private","P1",466031,NA,0,"",2014,6,28,NA
"4682","Valdez",14,6,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P3",466100,NA,0,"",2014,6,28,NA
"4683","Valdez",14,7,"F",109,27.633169602028,36.7523950565912,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,28,NA
"4684","Valdez",14,8,"F",109,27.633169602028,36.7523950565912,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,28,NA
"4685","Valdez",14,9,"F",86,12.8216474535934,17.0529207932853,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,28,NA
"4686","Valdez",14,10,"F",150,77.7507395388125,103.409269968902,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,28,NA
"4687","Valdez",14,11,"F",106,25.2440977221506,33.5749052929341,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,28,NA
"4688","Valdez",14,12,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,28,NA
"4689","Valdez",14,13,"F",118,35.7327592174688,47.5249311655541,NA,NA,NA,"","Charter","WILD IRIS",466003,NA,0,"",2014,6,28,NA
"4690","Valdez",14,14,"F",92,15.9529649068762,21.2176046767513,NA,NA,NA,"","Charter","WILD IRIS",466003,NA,0,"",2014,6,28,NA
"4691","Valdez",14,15,"F",107,26.0238944567846,34.6120428369748,NA,NA,NA,"","Charter","WILD IRIS",466003,NA,0,"",2014,6,28,NA
"4692","Valdez",14,16,"F",161,97.7878026952124,130.058766624683,NA,NA,NA,"","Charter","WILD IRIS",466003,NA,0,"",2014,6,28,NA
"4693","Valdez",14,17,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","WILD IRIS",466003,NA,0,"",2014,6,28,NA
"4694","Valdez",14,18,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4695","Valdez",14,19,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4696","Valdez",14,20,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4697","Valdez",14,21,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4698","Valdez",14,22,"F",130,48.9041044906044,65.0429535957251,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4699","Valdez",14,23,"F",109,27.633169602028,36.7523950565912,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4700","Valdez",14,24,"F",141,63.6266084507889,84.6240327683155,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4701","Valdez",14,25,"F",156,88.2861437951325,117.421464186417,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4702","Valdez",14,26,"F",121,38.7608639935307,51.5523411444084,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4703","Valdez",14,27,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4704","Valdez",14,28,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4705","Valdez",14,29,"F",109,27.633169602028,36.7523950565912,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,28,NA
"4706","Valdez",14,30,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,28,NA
"4707","Valdez",14,31,"F",114,31.9551284463005,42.5006440323936,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,28,NA
"4708","Valdez",14,32,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,28,NA
"4709","Valdez",14,33,"F",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,28,NA
"4710","Valdez",14,34,"F",115,32.8722818526814,43.720467339103,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,28,NA
"4711","Valdez",14,35,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,28,NA
"4712","Valdez",14,36,"F",128,46.5081592524384,61.856322196026,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,28,NA
"4713","Valdez",14,37,"M",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,28,NA
"4714","Valdez",14,38,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,28,NA
"4715","Valdez",14,39,"F",117,34.7609023202377,46.2323516627348,NA,NA,NA,"","Charter","SEA HUNTER",466003,NA,0,"",2014,6,28,NA
"4716","Valdez",15,1,"F",124,41.9618965898669,55.8097468732444,NA,NA,NA,"","Charter","CHINOOK",466002,NA,0,"",2014,6,29,NA
"4717","Valdez",15,2,"F",118,35.7327592174688,47.5249311655541,NA,NA,NA,"","Charter","CHINOOK",466002,NA,0,"",2014,6,29,NA
"4718","Valdez",15,3,"F",107,26.0238944567846,34.6120428369748,NA,NA,NA,"","Charter","CHINOOK",466002,NA,0,"",2014,6,29,NA
"4719","Valdez",15,4,"F",160,95.8335537199468,127.459595722021,NA,NA,NA,"","Charter","CHINOOK",466002,NA,0,"",2014,6,29,NA
"4720","Valdez",15,5,"F",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,29,NA
"4721","Valdez",15,6,"M",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,29,NA
"4722","Valdez",15,7,"F",118,35.7327592174688,47.5249311655541,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,29,NA
"4723","Valdez",15,8,"F",95,17.7008177429845,23.542266626813,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,29,NA
"4724","Valdez",15,9,"F",112,30.174163738861,40.1319429585631,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,29,NA
"4725","Valdez",15,10,"F",110,28.4630312197507,37.8561194015034,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,29,NA
"4726","Valdez",15,11,"F",114,31.9551284463005,42.5006440323936,NA,NA,NA,"","Charter","DAN ORION",466004,NA,0,"",2014,6,29,NA
"4727","Valdez",15,12,"F",148,74.4417899400392,99.008333535336,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4728","Valdez",15,13,"F",129,47.6957311427726,63.4358048214451,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4729","Valdez",15,14,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4730","Valdez",15,15,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4731","Valdez",15,16,"F",153,82.9027782797002,110.261533602751,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4732","Valdez",15,17,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4733","Valdez",15,18,"F",110,28.4630312197507,37.8561194015034,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4734","Valdez",15,19,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4735","Valdez",15,20,"F",119,36.7232411172277,48.8422821101114,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4736","Valdez",15,21,"F",72,7.20984847775072,9.58917139686394,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4737","Valdez",15,22,"F",75,8.22938427965115,10.9451643251248,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,29,NA
"4738","Valdez",15,23,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P1",466032,NA,0,"",2014,6,29,NA
"4739","Valdez",15,24,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,6,29,NA
"4740","Valdez",15,25,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,6,29,NA
"4741","Valdez",15,26,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,6,29,NA
"4742","Valdez",15,27,"F",65,5.17616515408831,6.8843520074242,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,6,29,NA
"4743","Valdez",15,28,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,6,29,NA
"4744","Valdez",15,29,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,6,29,NA
"4745","Valdez",15,30,"F",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,6,29,NA
"4746","Valdez",15,31,"M",88,13.8131493343522,18.3716283228886,NA,NA,NA,"","Private","P4",466033,NA,0,"",2014,6,29,NA
"4747","Valdez",15,32,"F",125,43.0682565482885,57.2812168078305,NA,NA,NA,"","Private","P4",466033,NA,0,"",2014,6,29,NA
"4748","Valdez",16,1,"F",118,35.7327592174688,47.5249311655541,NA,NA,NA,"","Private","P4",465932,NA,0,"",2014,6,30,NA
"4749","Valdez",16,2,"F",159,93.9064735834806,124.896559649753,NA,NA,NA,"","Private","P4",465932,NA,0,"",2014,6,30,NA
"4750","Valdez",16,3,"F",98,19.5767833424166,26.0373198478463,NA,NA,NA,"","Private","P4",465932,NA,0,"",2014,6,30,NA
"4751","Valdez",16,4,"F",133,52.6560364976213,70.0330611126433,NA,NA,NA,"","Private","P4",465932,NA,0,"",2014,6,30,NA
"4752","Valdez",16,5,"F",100,20.9010858569024,27.7986555863006,NA,NA,NA,"","Private","P4",465932,NA,0,"",2014,6,30,NA
"4753","Valdez",16,6,"F",84,11.8804731210747,15.8011494118613,NA,NA,NA,"","Private","P4",465932,NA,0,"",2014,6,30,NA
"4754","Valdez",16,7,"F",146,71.2315019887251,94.7386180907693,NA,NA,NA,"","Private","P3",466002,NA,0,"",2014,6,30,NA
"4755","Valdez",16,8,"F",104,23.7332311227181,31.5654374345644,NA,NA,NA,"","Private","P3",466002,NA,0,"",2014,6,30,NA
"4756","Valdez",16,9,"F",97,18.9369166767327,25.1862907107824,NA,NA,NA,"","Private","P3",466002,NA,0,"",2014,6,30,NA
"4757","Valdez",16,10,"F",104,23.7332311227181,31.5654374345644,NA,NA,NA,"","Private","P3",466002,NA,0,"",2014,6,30,NA
"4758","Valdez",16,11,"F",130,48.9041044906044,65.0429535957251,NA,NA,NA,"","Private","P3",466002,NA,0,"",2014,6,30,NA
"4759","Valdez",16,12,"F",120,37.7325439379309,50.1846650698821,NA,NA,NA,"","Private","P3",466002,NA,0,"",2014,6,30,NA
"4760","Valdez",16,13,"F",141,63.6266084507889,84.6240327683155,NA,NA,NA,"","Private","P3",466002,NA,0,"",2014,6,30,NA
"4761","Valdez",16,14,"F",138,59.3440373308037,78.9281698641884,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4762","Valdez",16,15,"F",99,20.2314439303907,26.9080250511842,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4763","Valdez",16,16,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4764","Valdez",16,17,"F",143,66.5974515592137,88.5752841500595,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4765","Valdez",16,18,"F",155,86.4656381949801,115.000173325356,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4766","Valdez",16,19,"F",149,76.0838286642098,101.192261646301,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4767","Valdez",16,20,"M",63,4.67769853713618,6.22138636531405,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4768","Valdez",16,21,"M",59,3.78206829564632,5.03018908559809,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4769","Valdez",16,22,"M",69,6.2811606783156,8.35400723073185,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4770","Valdez",16,23,"F",137,57.962016586709,77.0900682965838,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4771","Valdez",16,24,"M",68,5.99097802244174,7.96806136347005,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4772","Valdez",16,25,"M",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4773","Valdez",16,26,"F",124,41.9618965898669,55.8097468732444,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,30,NA
"4774","Valdez",16,27,"F",151,79.4427297196038,105.659634022389,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,30,NA
"4775","Valdez",16,28,"F",128,46.5081592524384,61.856322196026,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,30,NA
"4776","Valdez",16,29,"F",118,35.7327592174688,47.5249311655541,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,30,NA
"4777","Valdez",16,30,"F",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Charter","HALIBUT GROVE",466003,NA,0,"",2014,6,30,NA
"4778","Valdez",16,31,"F",119,36.7232411172277,48.8422821101114,NA,NA,NA,"","Charter","JAIME LYNN",466003,NA,0,"",2014,6,30,NA
"4779","Valdez",16,32,"F",144,68.1182251379398,90.5979283910902,NA,NA,NA,"","Private","P2",466032,NA,0,"",2014,6,30,NA
"4780","Valdez",16,33,"M",74,7.87915458445051,10.4793552882339,NA,NA,NA,"","Private","P2",466032,NA,0,"",2014,6,30,NA
"4781","Valdez",17,1,"F",147,72.8244165439534,96.8572105601923,NA,NA,NA,"","Charter","HALIBUT GROVE",465932,NA,0,"",2014,7,3,NA
"4782","Valdez",17,2,"F",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,7,3,NA
"4783","Valdez",17,3,"F",67,5.71019855759206,7.59462183537565,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,7,3,NA
"4784","Valdez",17,4,"F",71,6.89042324147201,9.16433260189999,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,7,3,NA
"4785","Valdez",17,5,"F",73,7.53936755018688,10.0274350960078,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,7,3,NA
"4786","Valdez",17,6,"F",94,17.1042129489918,22.7487762166551,NA,NA,NA,"","Private","P3",466032,NA,0,"",2014,7,3,NA
"4787","Valdez",17,7,"F",115,32.8722818526814,43.720467339103,NA,NA,NA,"","Charter","HALIBUT GROVE",465932,NA,0,"",2014,7,3,NA
"4788","Valdez",17,8,"F",119,36.7232411172277,48.8422821101114,NA,NA,NA,"","Charter","HALIBUT GROVE",465932,NA,0,"",2014,7,3,NA
"4789","Valdez",17,9,"F",66,5.43865111903038,7.23346099561835,NA,NA,NA,"","Charter","HALIBUT GROVE",465932,NA,0,"",2014,7,3,NA
"4790","Valdez",17,10,"F",134,53.9496207345737,71.7535412312889,NA,NA,NA,"","Charter","HALIBUT GROVE",465932,NA,0,"",2014,7,3,NA
"4791","Valdez",17,11,"F",121,38.7608639935307,51.5523411444084,NA,NA,NA,"","Charter","HALIBUT GROVE",465932,NA,0,"",2014,7,3,NA
"4792","Valdez",17,12,"F",110,28.4630312197507,37.8561194015034,NA,NA,NA,"","Charter","HALIBUT GROVE",465932,NA,0,"",2014,7,3,NA
