"","MB_MR","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","SHIFT","BIWEEK","WEEK","HARBOR","SUB_HBR","HEADVAR2","SAMPTYPE","PAGE","LITHCODE","LINENO","LENGTH","AREA","SUBAREA","CLASSN","DE_DT","INTVNUMB","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES","CLASS"
"143","Marine Boat","CRAIG","200","B",760,2012,2012-06-22,NA,13,10,1,2,11,"D","01","00111590","05",695,6,NA,"Charter","",2,"2C",104350,"10435","104","35","104-35","",2
"144","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,10,"A","01","00111523","03",670,1,NA,"Private","",8,"2C",103600,"10360","103","60","103-60","",1
"145","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,10,"A","01","00111523","04",960,1,NA,"Private","",8,"2C",103600,"10360","103","60","103-60","",1
"146","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,10,"A","01","00111523","05",820,1,NA,"Private","",8,"2C",103600,"10360","103","60","103-60","",1
"147","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,12,"D","01","00111802","01",700,1,NA,"Private","",2,"2C",103600,"10360","103","60","103-60","",1
"148","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,12,"D","01","00111802","02",690,1,NA,"Private","",2,"2C",103600,"10360","103","60","103-60","",1
"149","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,12,"D","01","00111802","03",730,2,NA,"Private","",2,"2C",103500,"10350","103","50","103-50","",1
"150","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,12,"D","01","00111802","04",810,2,NA,"Private","",2,"2C",103500,"10350","103","50","103-50","",1
"151","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,12,"D","01","00111802","05",780,2,NA,"Private","",2,"2C",103500,"10350","103","50","103-50","",1
"152","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,12,"D","01","00111802","06",630,2,NA,"Private","",2,"2C",103500,"10350","103","50","103-50","",1
"153","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,10,"A","01","00111523","01",710,5,NA,"Charter","",2,"2C",104400,"10440","104","40","104-40","",2
"154","Marine Boat","CRAIG","200","B",760,2012,2012-06-23,NA,13,10,1,1,10,"A","01","00111523","02",785,5,NA,"Charter","",2,"2C",104400,"10440","104","40","104-40","",2
"155","Marine Boat","CRAIG","200","B",760,2012,2012-06-24,NA,13,10,1,6,11,"D","01","00111584","01",600,6,NA,"Private","",2,"2C",104350,"10435","104","35","104-35","",1
"156","Marine Boat","CRAIG","200","B",760,2012,2012-06-25,NA,13,11,1,2,10,"C","01","00004597","01",540,5,NA,"Private","",1,"2C",104400,"10440","104","40","104-40","",1
"157","Marine Boat","CRAIG","200","B",760,2012,2012-06-25,NA,13,11,1,2,10,"C","01","00004597","02",775,5,NA,"Private","",1,"2C",104400,"10440","104","40","104-40","",1
"158","Marine Boat","CRAIG","200","B",760,2012,2012-06-25,NA,13,11,1,2,10,"C","01","00004597","03",560,5,NA,"Private","",1,"2C",104400,"10440","104","40","104-40","",1
"159","Marine Boat","CRAIG","200","B",760,2012,2012-06-25,NA,13,11,1,5,10,"C","01","00004597","04",760,6,NA,"Charter","",2,"2C",104350,"10435","104","35","104-35","",2
"160","Marine Boat","CRAIG","200","B",760,2012,2012-06-25,NA,13,11,1,5,10,"C","01","00004597","05",630,6,NA,"Charter","",2,"2C",104350,"10435","104","35","104-35","",2
"161","Marine Boat","CRAIG","200","B",760,2012,2012-06-25,NA,13,11,1,5,10,"C","01","00004597","06",580,6,NA,"Charter","",2,"2C",104350,"10435","104","35","104-35","",2
"162","Marine Boat","CRAIG","200","B",760,2012,2012-06-26,NA,13,11,1,5,11,"D","01","00111579","01",730,6,NA,"Charter","",1,"2C",104350,"10435","104","35","104-35","",2
"163","Marine Boat","CRAIG","200","B",760,2012,2012-06-26,NA,13,11,1,2,11,"D","01","00111579","02",680,6,NA,"Charter","",3,"2C",104350,"10435","104","35","104-35","",2
"164","Marine Boat","CRAIG","200","B",760,2012,2012-06-26,NA,13,11,1,2,11,"D","01","00111579","03",600,6,NA,"Charter","",3,"2C",104350,"10435","104","35","104-35","",2
"165","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","01",910,5,NA,"Private","",1,"2C",104400,"10440","104","40","104-40","",1
"166","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","02",670,5,NA,"Private","",1,"2C",104400,"10440","104","40","104-40","",1
"167","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","03",580,5,NA,"Private","",1,"2C",104400,"10440","104","40","104-40","",1
"168","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","04",890,6,NA,"Private","",6,"2C",104350,"10435","104","35","104-35","",1
"169","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","05",890,6,NA,"Private","",6,"2C",104350,"10435","104","35","104-35","",1
"170","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","06",770,6,NA,"Private","",6,"2C",104350,"10435","104","35","104-35","",1
"171","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","07",810,6,NA,"Private","",6,"2C",104350,"10435","104","35","104-35","",1
"172","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","08",800,6,NA,"Private","",6,"2C",104350,"10435","104","35","104-35","",1
"173","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","09",770,6,NA,"Private","",6,"2C",104350,"10435","104","35","104-35","",1
"174","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","10",740,6,NA,"Private","",6,"2C",104350,"10435","104","35","104-35","",1
"175","Marine Boat","CRAIG","200","B",760,2012,2012-06-27,NA,13,11,1,1,10,"C","01","00004598","11",640,6,NA,"Private","",6,"2C",104350,"10435","104","35","104-35","",1
"176","Marine Boat","CRAIG","200","B",760,2012,2012-06-30,NA,13,11,1,1,10,"C","01","00004604","03",1100,1,NA,"Private","",8,"2C",103600,"10360","103","60","103-60","",1
"177","Marine Boat","CRAIG","200","B",760,2012,2012-06-30,NA,13,11,1,1,10,"C","01","00004604","04",780,1,NA,"Private","",8,"2C",103600,"10360","103","60","103-60","",1
"178","Marine Boat","CRAIG","200","B",760,2012,2012-06-30,NA,13,11,1,1,10,"C","01","00004604","05",720,1,NA,"Private","",8,"2C",103600,"10360","103","60","103-60","",1
"179","Marine Boat","CRAIG","200","B",760,2012,2012-06-30,NA,13,11,1,1,10,"C","01","00004604","01",1100,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"180","Marine Boat","CRAIG","200","B",760,2012,2012-06-30,NA,13,11,1,1,10,"C","01","00004604","02",1260,5,NA,"Private","",5,"2C",104400,"10440","104","40","104-40","",1
"181","Marine Boat","CRAIG","200","B",760,2012,2012-06-30,NA,13,11,1,1,10,"C","01","00004604","06",690,5,NA,"Private","",12,"2C",104400,"10440","104","40","104-40","",1
"182","Marine Boat","CRAIG","200","B",760,2012,2012-06-30,NA,13,11,1,1,10,"C","01","00004604","07",600,5,NA,"Private","",12,"2C",104400,"10440","104","40","104-40","",1
"183","Marine Boat","CRAIG","200","B",760,2012,2012-06-30,NA,13,11,1,1,10,"C","01","00004604","08",730,5,NA,"Private","",12,"2C",104400,"10440","104","40","104-40","",1
"184","Marine Boat","CRAIG","200","B",760,2012,2012-06-30,NA,13,11,1,1,11,"D","01","00111617","01",580,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"185","Marine Boat","CRAIG","200","B",760,2012,2012-06-30,NA,13,11,1,1,11,"D","01","00111617","02",680,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"186","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","10",880,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"187","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","11",730,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"188","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","12",790,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"189","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","13",840,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"190","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,4,10,"C","01","00004603","01",1100,6,NA,"Charter","",1,"2C",104350,"10435","104","35","104-35","",2
"191","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,4,10,"C","01","00004603","02",820,6,NA,"Charter","",1,"2C",104350,"10435","104","35","104-35","",2
"192","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,4,10,"C","01","00004603","03",740,6,NA,"Charter","",1,"2C",104350,"10435","104","35","104-35","",2
"193","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","01",680,6,NA,"Private","",1,"2C",104350,"10435","104","35","104-35","",1
"194","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","02",540,6,NA,"Private","",1,"2C",104350,"10435","104","35","104-35","",1
"195","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","03",615,6,NA,"Private","",1,"2C",104350,"10435","104","35","104-35","",1
"196","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","04",550,6,NA,"Private","",1,"2C",104350,"10435","104","35","104-35","",1
"197","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","05",590,6,NA,"Private","",1,"2C",104350,"10435","104","35","104-35","",1
"198","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","06",555,6,NA,"Private","",1,"2C",104350,"10435","104","35","104-35","",1
"199","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","07",570,6,NA,"Private","",1,"2C",104350,"10435","104","35","104-35","",1
"200","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","08",540,6,NA,"Private","",1,"2C",104350,"10435","104","35","104-35","",1
"201","Marine Boat","CRAIG","200","B",760,2012,2012-07-01,NA,13,11,1,2,11,"D","01","00111614","09",750,6,NA,"Private","",1,"2C",104350,"10435","104","35","104-35","",1
"202","Marine Boat","CRAIG","200","B",760,2012,2012-07-02,NA,14,12,1,1,11,"D","01","00111596","01",740,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"203","Marine Boat","CRAIG","200","B",760,2012,2012-07-02,NA,14,12,1,2,11,"D","01","00111596","02",830,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"204","Marine Boat","CRAIG","200","B",760,2012,2012-07-02,NA,14,12,1,2,11,"D","01","00111596","03",890,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"205","Marine Boat","CRAIG","200","B",760,2012,2012-07-02,NA,14,12,1,2,11,"D","01","00111596","04",620,5,NA,"Charter","",4,"2C",104400,"10440","104","40","104-40","",2
"206","Marine Boat","CRAIG","200","B",760,2012,2012-07-02,NA,14,12,1,2,11,"D","01","00111596","05",990,5,NA,"Charter","",4,"2C",104400,"10440","104","40","104-40","",2
"207","Marine Boat","CRAIG","200","B",760,2012,2012-07-02,NA,14,12,1,2,11,"D","01","00111596","06",980,5,NA,"Charter","",4,"2C",104400,"10440","104","40","104-40","",2
"208","Marine Boat","CRAIG","200","B",760,2012,2012-07-02,NA,14,12,1,2,11,"D","01","00111596","07",1005,5,NA,"Charter","",4,"2C",104400,"10440","104","40","104-40","",2
"209","Marine Boat","CRAIG","200","B",760,2012,2012-07-04,NA,14,12,1,2,10,"C","01","00004562","01",880,5,NA,"Charter","",5,"2C",104400,"10440","104","40","104-40","",2
"210","Marine Boat","CRAIG","200","B",760,2012,2012-07-04,NA,14,12,1,2,10,"C","01","00004562","02",830,5,NA,"Charter","",5,"2C",104400,"10440","104","40","104-40","",2
"211","Marine Boat","CRAIG","200","B",760,2012,2012-07-04,NA,14,12,1,2,10,"C","01","00004562","03",900,5,NA,"Charter","",5,"2C",104400,"10440","104","40","104-40","",2
"212","Marine Boat","CRAIG","200","B",760,2012,2012-07-04,NA,14,12,1,2,10,"C","01","00004562","04",820,5,NA,"Charter","",5,"2C",104400,"10440","104","40","104-40","",2
"213","Marine Boat","CRAIG","200","B",760,2012,2012-07-04,NA,14,12,1,2,10,"C","01","00004562","05",925,5,NA,"Charter","",5,"2C",104400,"10440","104","40","104-40","",2
"214","Marine Boat","CRAIG","200","B",760,2012,2012-07-06,NA,14,12,1,2,11,"D","01","00111606","01",680,6,NA,"Charter","",2,"2C",104350,"10435","104","35","104-35","",2
"215","Marine Boat","CRAIG","200","B",760,2012,2012-07-06,NA,14,12,1,2,11,"D","01","00111606","02",720,6,NA,"Charter","",2,"2C",104350,"10435","104","35","104-35","",2
"216","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,1,11,"D","01","00111595","01",860,2,NA,"Private","",1,"2C",103500,"10350","103","50","103-50","",1
"217","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,3,9,"C","01","00112316","01",760,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"218","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,3,9,"C","01","00112316","02",840,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"219","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,3,9,"C","01","00112316","03",790,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"220","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,6,9,"C","01","00112316","04",640,5,NA,"Private","",3,"2C",104400,"10440","104","40","104-40","",1
"221","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,6,9,"C","01","00112316","05",610,5,NA,"Private","",3,"2C",104400,"10440","104","40","104-40","",1
"222","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,6,9,"C","01","00112316","06",660,5,NA,"Private","",3,"2C",104400,"10440","104","40","104-40","",1
"223","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,6,9,"C","01","00112316","07",710,5,NA,"Private","",3,"2C",104400,"10440","104","40","104-40","",1
"224","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,6,9,"C","01","00112316","08",640,5,NA,"Private","",3,"2C",104400,"10440","104","40","104-40","",1
"225","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,6,9,"C","01","00112316","09",680,5,NA,"Private","",3,"2C",104400,"10440","104","40","104-40","",1
"226","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,6,9,"C","01","00112316","10",730,5,NA,"Private","",3,"2C",104400,"10440","104","40","104-40","",1
"227","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,6,9,"C","01","00112316","11",690,5,NA,"Private","",3,"2C",104400,"10440","104","40","104-40","",1
"228","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,2,9,"C","01","00112316","12",880,5,NA,"Charter","",6,"2C",104400,"10440","104","40","104-40","",2
"229","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,2,9,"C","01","00112316","13",920,5,NA,"Charter","",6,"2C",104400,"10440","104","40","104-40","",2
"230","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,2,9,"C","01","00112316","14",900,5,NA,"Charter","",6,"2C",104400,"10440","104","40","104-40","",2
"231","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,2,9,"C","01","00112316","15",810,5,NA,"Charter","",7,"2C",104400,"10440","104","40","104-40","",2
"232","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,2,9,"C","01","00112316","16",780,5,NA,"Charter","",7,"2C",104400,"10440","104","40","104-40","",2
"233","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,2,9,"C","01","00112316","17",740,5,NA,"Charter","",7,"2C",104400,"10440","104","40","104-40","",2
"234","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,2,9,"C","01","00112316","18",650,5,NA,"Charter","",7,"2C",104400,"10440","104","40","104-40","",2
"235","Marine Boat","CRAIG","200","B",760,2012,2012-07-08,NA,14,12,1,1,11,"D","01","00111595","02",1870,6,NA,"Private","",2,"2C",104350,"10435","104","35","104-35","",1
"236","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,1,9,"C","01","00112314","01",730,2,NA,"Private","",1,"2C",103500,"10350","103","50","103-50","",1
"237","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","02",710,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"238","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","03",980,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"239","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","04",760,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"240","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","05",840,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"241","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","06",710,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"242","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","07",730,5,NA,"Private","",2,"2C",104400,"10440","104","40","104-40","",1
"243","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","08",920,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"244","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","09",880,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"245","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","09",810,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"246","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","11",700,5,NA,"Charter","",4,"2C",104400,"10440","104","40","104-40","",2
"247","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","12",700,5,NA,"Charter","",4,"2C",104400,"10440","104","40","104-40","",2
"248","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,3,9,"C","01","00112314","13",780,5,NA,"Charter","",4,"2C",104400,"10440","104","40","104-40","",2
"249","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,5,9,"C","01","00112314","14",820,5,NA,"Charter","",5,"2C",104400,"10440","104","40","104-40","",2
"250","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,5,9,"C","01","00112314","15",730,5,NA,"Charter","",5,"2C",104400,"10440","104","40","104-40","",2
"251","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,5,9,"C","01","00112314","16",640,5,NA,"Charter","",5,"2C",104400,"10440","104","40","104-40","",2
"252","Marine Boat","CRAIG","200","B",760,2012,2012-07-09,NA,14,13,1,5,9,"C","01","00112314","17",890,5,NA,"Charter","",5,"2C",104400,"10440","104","40","104-40","",2
"253","Marine Boat","CRAIG","200","B",760,2012,2012-07-10,NA,14,13,2,5,11,"D","01","00111628","02",690,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"254","Marine Boat","CRAIG","200","B",760,2012,2012-07-10,NA,14,13,2,5,11,"D","01","00111628","03",700,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"255","Marine Boat","CRAIG","200","B",760,2012,2012-07-10,NA,14,13,2,5,11,"D","01","00111628","04",710,5,NA,"Charter","",3,"2C",104400,"10440","104","40","104-40","",2
"256","Marine Boat","CRAIG","200","B",760,2012,2012-07-10,NA,14,13,2,2,11,"D","01","00111628","01",830,6,NA,"Charter","",2,"2C",104350,"10435","104","35","104-35","",2
"257","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,2,10,"C","01","00004564","11",590,5,NA,"Charter","",7,"2C",104400,"10440","104","40","104-40","",2
"258","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,2,10,"C","01","00004564","12",1030,5,NA,"Charter","",8,"2C",104400,"10440","104","40","104-40","",2
"259","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,2,10,"C","01","00004564","13",800,5,NA,"Charter","",8,"2C",104400,"10440","104","40","104-40","",2
"260","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,1,10,"C","01","00004564","01",730,6,NA,"Private","",2,"2C",104350,"10435","104","35","104-35","",1
"261","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,1,10,"C","01","00004564","02",630,6,NA,"Private","",2,"2C",104350,"10435","104","35","104-35","",1
"262","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,1,10,"C","01","00004564","03",790,6,NA,"Private","",2,"2C",104350,"10435","104","35","104-35","",1
"263","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,1,10,"C","01","00004564","04",690,6,NA,"Private","",2,"2C",104350,"10435","104","35","104-35","",1
"264","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,1,10,"C","01","00004564","05",630,6,NA,"Private","",2,"2C",104350,"10435","104","35","104-35","",1
"265","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,1,10,"C","01","00004564","06",610,6,NA,"Private","",2,"2C",104350,"10435","104","35","104-35","",1
"266","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,1,10,"C","01","00004564","07",590,6,NA,"Private","",2,"2C",104350,"10435","104","35","104-35","",1
"267","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,1,10,"C","01","00004564","08",580,6,NA,"Private","",2,"2C",104350,"10435","104","35","104-35","",1
"268","Marine Boat","CRAIG","200","B",760,2012,2012-07-11,NA,14,13,1,2,10,"C","01","00004564","09",1870,6,NA,"Charter","",7,"2C",104350,"10435","104","35","104-35","",2
