"","page","line","port","year","age","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","TOSSED","MONTH","DAY","SUB","litho","boatnum"
"5965",NA,10,"Yakutat",2009,NA,"","",79.5,9.9,13.2,NA,NA,"Charter","",181604,NA,"",5,30,NA,102097,2
"5966",NA,10,"Yakutat",2009,NA,"","",103,23,30.6,NA,NA,"Private","",183105,NA,"",5,31,NA,102094,7
"5967",NA,10,"Yakutat",2009,NA,"","",105.5,24.9,33.1,NA,NA,"Charter","",183105,NA,"",6,5,NA,102180,2
"5968",NA,10,"Yakutat",2009,NA,"","",138.5,60,79.9,NA,NA,"Charter","",181604,NA,"",6,6,NA,102177,5
"5969",NA,10,"Yakutat",2009,NA,"","",112.5,30.6,40.7,NA,NA,"Charter","",181603,NA,"",6,7,NA,102176,4
"5970",NA,10,"Yakutat",2009,NA,"","",76,8.6,11.4,NA,NA,"Charter","",183101,NA,"",6,10,NA,102173,6
"5971",NA,10,"Yakutat",2009,NA,"","",94.5,17.4,23.1,NA,NA,"Charter","",183101,NA,"",6,11,NA,102172,5
"5972",NA,10,"Yakutat",2009,NA,"","",156,88.3,117.4,NA,NA,"Charter","",181605,NA,"",6,12,NA,102168,4
"5973",NA,10,"Yakutat",2009,NA,"","",75.5,8.4,11.2,NA,NA,"Private","",183104,NA,"",6,15,NA,102150,9
"5974",NA,10,"Yakutat",2009,NA,"","",78.5,9.5,12.7,NA,NA,"Charter","",183105,NA,"",6,18,NA,102148,4
"5975",NA,10,"Yakutat",2009,NA,"","",98.5,19.9,26.5,NA,NA,"Charter","",181605,NA,"",6,19,NA,102146,4
"5976",NA,10,"Yakutat",2009,NA,"","",72.5,7.4,9.8,NA,NA,"Private","",183105,NA,"",6,21,NA,102141,2
"5977",NA,10,"Yakutat",2009,NA,"","",82.5,11.2,14.9,NA,NA,"Charter","",181605,NA,"",6,24,NA,102137,3
"5978",NA,10,"Yakutat",2009,NA,"","",112,30.2,40.1,NA,NA,"Charter","",181605,NA,"",6,25,NA,102136,4
"5979",NA,10,"Yakutat",2009,NA,"","",112.5,30.6,40.7,NA,NA,"Charter","",181604,NA,"",6,26,NA,102131,5
"5980",NA,10,"Yakutat",2009,NA,"","",85.5,12.6,16.7,NA,NA,"Charter","",183103,NA,"",6,27,NA,102242,8
"5981",NA,10,"Yakutat",2009,NA,"","",82.5,11.2,14.9,NA,NA,"Private","",183104,NA,"",6,28,NA,102239,1
"5982",NA,10,"Yakutat",2009,NA,"","",80,10.1,13.5,NA,NA,"Charter","",181604,NA,"",6,28,NA,102238,5
"5983",NA,10,"Yakutat",2009,NA,"","",176,130.5,173.6,NA,NA,"Charter","",181604,NA,"",6,29,NA,102234,6
"5984",NA,10,"Yakutat",2009,NA,"","",85,12.3,16.4,NA,NA,"Charter","",183105,NA,"",6,30,NA,102222,5
"5985",NA,10,"Yakutat",2009,NA,"","",101,21.6,28.7,NA,NA,"Charter","",181605,NA,"",7,3,NA,102219,3
"5986",NA,10,"Yakutat",2009,NA,"","",104,23.7,31.6,NA,NA,"Charter","",183105,NA,"",7,4,NA,102216,6
"5987",NA,10,"Yakutat",2009,NA,"","",104.5,24.1,32.1,NA,NA,"Charter","",181604,NA,"",7,5,NA,102213,7
"5988",NA,10,"Yakutat",2009,NA,"","",137.5,58.7,78,NA,NA,"Private","",183105,NA,"",7,7,NA,102208,8
"5989",NA,10,"Yakutat",2009,NA,"","",88.5,14.1,18.7,NA,NA,"Charter","",183105,NA,"",7,10,NA,102204,3
"5990",NA,10,"Yakutat",2009,NA,"","",126.5,44.8,59.5,NA,NA,"Charter","",181605,NA,"",7,10,NA,102202,9
"5991",NA,10,"Yakutat",2009,NA,"","",97.5,19.3,25.6,NA,NA,"Charter","",181605,NA,"",7,11,NA,102201,5
"5992",NA,10,"Yakutat",2009,NA,"","",84,11.9,15.8,NA,NA,"Charter","",183105,NA,"",7,12,NA,102198,9
"5993",NA,10,"Yakutat",2009,NA,"","",83.5,11.7,15.5,NA,NA,"Charter","",183101,NA,"",7,13,NA,102192,2
"5994",NA,10,"Yakutat",2009,NA,"","",145,69.7,92.7,NA,NA,"Charter","",183105,NA,"",7,16,NA,102191,5
"5995",NA,10,"Yakutat",2009,NA,"","",97.5,19.3,25.6,NA,NA,"Charter","",183105,NA,"",7,17,NA,102187,3
"5996",NA,10,"Yakutat",2009,NA,"","",73.5,7.7,10.3,NA,NA,"Charter","",183105,NA,"",7,18,NA,102272,8
"5997",NA,10,"Yakutat",2009,NA,"","",97.5,19.3,25.6,NA,NA,"Charter","",183102,NA,"",7,19,NA,102269,2
"5998",NA,10,"Yakutat",2009,NA,"","",77,9,11.9,NA,NA,"Charter","",183105,NA,"",7,25,NA,102263,3
"5999",NA,10,"Yakutat",2009,NA,"","",103,23,30.6,NA,NA,"Charter","",183105,NA,"",7,31,NA,102258,2
"6000",NA,10,"Yakutat",2009,NA,"","",105,24.5,32.6,NA,NA,"Private","",183104,NA,"",8,2,NA,102256,6
"6001",NA,10,"Yakutat",2009,NA,"","",103.5,23.4,31.1,NA,NA,"Charter","",181605,NA,"",8,7,NA,102248,3
"6002",NA,10,"Yakutat",2009,NA,"","",155,86.5,115,NA,NA,"Charter","",181605,NA,"",8,8,NA,102320,3
"6003",NA,10,"Yakutat",2009,NA,"","",133.5,53.3,70.9,NA,NA,"Charter","",181604,NA,"",8,10,NA,102316,3
"6004",NA,10,"Yakutat",2009,NA,"","",89,14.3,19.1,NA,NA,"Charter","",181604,NA,"",8,15,NA,102307,4
"6005",NA,10,"Yakutat",2009,NA,"","",98,19.6,26,NA,NA,"Charter","",181604,NA,"",8,18,NA,102304,5
"6006",NA,10,"Yakutat",2009,NA,"","",101.5,21.9,29.2,NA,NA,"Charter","",183103,NA,"",8,19,NA,102302,5
"6007",NA,10,"Yakutat",2009,NA,"","",130,48.9,65,NA,NA,"Charter","",181604,NA,"",8,22,NA,102300,5
"6008",NA,10,"Yakutat",2009,NA,"","",109.5,28,37.3,NA,NA,"Charter","",181604,NA,"",8,23,NA,102298,9
"6009",NA,10,"Yakutat",2009,NA,"","",114,32,42.5,NA,NA,"Charter","",181605,NA,"",8,24,NA,102295,5
"6010",NA,10,"Yakutat",2009,NA,"","",144.5,68.9,91.6,NA,NA,"Charter","",181605,NA,"",8,25,NA,102292,4
"6011",NA,11,"Yakutat",2009,NA,"","",106,25.2,33.6,NA,NA,"Charter","",183105,NA,"",5,1,NA,102010,2
"6012",NA,11,"Yakutat",2009,NA,"","",109,27.6,36.8,NA,NA,"Charter","",183105,NA,"",5,1,NA,102009,5
"6013",NA,11,"Yakutat",2009,NA,"","",88,13.8,18.4,NA,NA,"Private","",181605,NA,"",5,2,NA,102008,1
"6014",NA,11,"Yakutat",2009,NA,"","",152.5,82,109.1,NA,NA,"Charter","",183105,NA,"",5,16,NA,102129,5
"6015",NA,11,"Yakutat",2009,NA,"","",127.5,45.9,61.1,NA,NA,"Charter","",181604,NA,"",5,18,NA,102125,1
"6016",NA,11,"Yakutat",2009,NA,"","",159.5,94.9,126.2,NA,NA,"Charter","",183102,NA,"",5,24,NA,102107,6
"6017",NA,11,"Yakutat",2009,NA,"","",124,42,55.8,NA,NA,"Charter","",181605,NA,"",5,25,NA,102102,6
"6018",NA,11,"Yakutat",2009,NA,"","",80.5,10.4,13.8,NA,NA,"Charter","",181604,NA,"",5,30,NA,102097,2
"6019",NA,11,"Yakutat",2009,NA,"","",83,11.4,15.2,NA,NA,"Private","",183105,NA,"",5,31,NA,102094,7
"6020",NA,11,"Yakutat",2009,NA,"","",95.5,18,23.9,NA,NA,"Charter","",183105,NA,"",6,5,NA,102180,2
"6021",NA,11,"Yakutat",2009,NA,"","",145.5,70.4,93.7,NA,NA,"Charter","",181604,NA,"",6,6,NA,102177,5
"6022",NA,11,"Yakutat",2009,NA,"","",117,34.8,46.2,NA,NA,"Charter","",181603,NA,"",6,7,NA,102176,4
"6023",NA,11,"Yakutat",2009,NA,"","",92.5,16.2,21.6,NA,NA,"Charter","",183101,NA,"",6,10,NA,102173,6
"6024",NA,11,"Yakutat",2009,NA,"","",95.5,18,23.9,NA,NA,"Charter","",183101,NA,"",6,11,NA,102172,5
"6025",NA,11,"Yakutat",2009,NA,"","",99.5,20.6,27.4,NA,NA,"Charter","",181605,NA,"",6,12,NA,102168,4
"6026",NA,11,"Yakutat",2009,NA,"","",76.5,8.8,11.7,NA,NA,"Private","",183104,NA,"",6,15,NA,102150,9
"6027",NA,11,"Yakutat",2009,NA,"","",81,10.6,14,NA,NA,"Charter","",183105,NA,"",6,18,NA,102148,4
"6028",NA,11,"Yakutat",2009,NA,"","",81.5,10.8,14.3,NA,NA,"Private","",183105,NA,"",6,21,NA,102141,2
"6029",NA,11,"Yakutat",2009,NA,"","",85.5,12.6,16.7,NA,NA,"Charter","",181605,NA,"",6,24,NA,102137,3
"6030",NA,11,"Yakutat",2009,NA,"","",117.5,35.2,46.9,NA,NA,"Charter","",181605,NA,"",6,25,NA,102136,4
"6031",NA,11,"Yakutat",2009,NA,"","",108.5,27.2,36.2,NA,NA,"Charter","",181604,NA,"",6,26,NA,102131,5
"6032",NA,11,"Yakutat",2009,NA,"","",77.5,9.2,12.2,NA,NA,"Charter","",183103,NA,"",6,27,NA,102242,8
"6033",NA,11,"Yakutat",2009,NA,"","",135.5,55.9,74.4,NA,NA,"Charter","",181604,NA,"",6,28,NA,102239,3
"6034",NA,11,"Yakutat",2009,NA,"","",79.5,9.9,13.2,NA,NA,"Charter","",181604,NA,"",6,28,NA,102238,5
"6035",NA,11,"Yakutat",2009,NA,"","",90.5,15.1,20.1,NA,NA,"Charter","",181604,NA,"",6,29,NA,102234,6
"6036",NA,11,"Yakutat",2009,NA,"","",77,9,11.9,NA,NA,"Charter","",183105,NA,"",6,30,NA,102222,5
"6037",NA,11,"Yakutat",2009,NA,"","",76,8.6,11.4,NA,NA,"Charter","",181605,NA,"",7,3,NA,102219,3
"6038",NA,11,"Yakutat",2009,NA,"","",92.5,16.2,21.6,NA,NA,"Charter","",183105,NA,"",7,4,NA,102216,6
"6039",NA,11,"Yakutat",2009,NA,"","",78,9.3,12.4,NA,NA,"Charter","",181604,NA,"",7,5,NA,102213,7
"6040",NA,11,"Yakutat",2009,NA,"","",103.5,23.4,31.1,NA,NA,"Private","",183105,NA,"",7,7,NA,102208,8
"6041",NA,11,"Yakutat",2009,NA,"","",100,20.9,27.8,NA,NA,"Charter","",183105,NA,"",7,10,NA,102204,3
"6042",NA,11,"Yakutat",2009,NA,"","",125.5,43.6,58,NA,NA,"Charter","",181605,NA,"",7,10,NA,102202,9
"6043",NA,11,"Yakutat",2009,NA,"","",105,24.5,32.6,NA,NA,"Charter","",181605,NA,"",7,11,NA,102201,5
"6044",NA,11,"Yakutat",2009,NA,"","",83,11.4,15.2,NA,NA,"Charter","",183105,NA,"",7,12,NA,102198,9
"6045",NA,11,"Yakutat",2009,NA,"","",84,11.9,15.8,NA,NA,"Charter","",183101,NA,"",7,13,NA,102192,2
"6046",NA,11,"Yakutat",2009,NA,"","",125,43.1,57.3,NA,NA,"Charter","",181605,NA,"",7,16,NA,102191,8
"6047",NA,11,"Yakutat",2009,NA,"","",80,10.1,13.5,NA,NA,"Charter","",183105,NA,"",7,17,NA,102187,3
"6048",NA,11,"Yakutat",2009,NA,"","",97,18.9,25.2,NA,NA,"Charter","",183105,NA,"",7,18,NA,102272,8
"6049",NA,11,"Yakutat",2009,NA,"","",74,7.9,10.5,NA,NA,"Charter","",183105,NA,"",7,19,NA,102269,3
"6050",NA,11,"Yakutat",2009,NA,"","",90.5,15.1,20.1,NA,NA,"Charter","",183105,NA,"",7,25,NA,102263,3
"6051",NA,11,"Yakutat",2009,NA,"","",77.5,9.2,12.2,NA,NA,"Private","",183104,NA,"",8,2,NA,102256,7
"6052",NA,11,"Yakutat",2009,NA,"","",97,18.9,25.2,NA,NA,"Charter","",181605,NA,"",8,7,NA,102248,3
"6053",NA,11,"Yakutat",2009,NA,"","",129.5,48.3,64.2,NA,NA,"Charter","",181604,NA,"",8,10,NA,102316,3
"6054",NA,11,"Yakutat",2009,NA,"","",97,18.9,25.2,NA,NA,"Private","",183105,NA,"",8,15,NA,102307,6
"6055",NA,11,"Yakutat",2009,NA,"","",84,11.9,15.8,NA,NA,"Charter","",181604,NA,"",8,18,NA,102304,9
"6056",NA,11,"Yakutat",2009,NA,"","",129.5,48.3,64.2,NA,NA,"Charter","",183103,NA,"",8,19,NA,102302,5
"6057",NA,11,"Yakutat",2009,NA,"","",142,65.1,86.6,NA,NA,"Charter","",181604,NA,"",8,22,NA,102300,5
"6058",NA,11,"Yakutat",2009,NA,"","",103.5,23.4,31.1,NA,NA,"Charter","",181604,NA,"",8,23,NA,102298,9
"6059",NA,11,"Yakutat",2009,NA,"","",110.5,28.9,38.4,NA,NA,"Charter","",181604,NA,"",8,24,NA,102295,7
"6060",NA,11,"Yakutat",2009,NA,"","",145,69.7,92.7,NA,NA,"Charter","",181605,NA,"",8,25,NA,102292,4
"6061",NA,12,"Yakutat",2009,NA,"","",149,76.1,101.2,NA,NA,"Charter","",183105,NA,"",5,1,NA,102010,2
"6062",NA,12,"Yakutat",2009,NA,"","",82,11,14.6,NA,NA,"Charter","",183105,NA,"",5,1,NA,102009,5
"6063",NA,12,"Yakutat",2009,NA,"","",81,10.6,14,NA,NA,"Private","",181605,NA,"",5,2,NA,102008,1
"6064",NA,12,"Yakutat",2009,NA,"","",174.5,126.9,168.8,NA,NA,"Charter","",183105,NA,"",5,16,NA,102129,5
"6065",NA,12,"Yakutat",2009,NA,"","",101,21.6,28.7,NA,NA,"Charter","",181604,NA,"",5,18,NA,102125,1
"6066",NA,12,"Yakutat",2009,NA,"","",160,95.8,127.5,NA,NA,"Charter","",183102,NA,"",5,24,NA,102107,6
"6067",NA,12,"Yakutat",2009,NA,"","",89,14.3,19.1,NA,NA,"Charter","",181605,NA,"",5,25,NA,102102,6
"6068",NA,12,"Yakutat",2009,NA,"","",103,23,30.6,NA,NA,"Charter","",181604,NA,"",5,30,NA,102097,2
"6069",NA,12,"Yakutat",2009,NA,"","",115,32.9,43.7,NA,NA,"Charter","",183105,NA,"",6,5,NA,102180,2
"6070",NA,12,"Yakutat",2009,NA,"","",117,34.8,46.2,NA,NA,"Charter","",181604,NA,"",6,6,NA,102177,5
"6071",NA,12,"Yakutat",2009,NA,"","",128.5,47.1,62.6,NA,NA,"Charter","",181603,NA,"",6,7,NA,102176,4
"6072",NA,12,"Yakutat",2009,NA,"","",102.5,22.6,30.1,NA,NA,"Charter","",183101,NA,"",6,10,NA,102173,6
"6073",NA,12,"Yakutat",2009,NA,"","",83,11.4,15.2,NA,NA,"Charter","",183101,NA,"",6,11,NA,102172,5
"6074",NA,12,"Yakutat",2009,NA,"","",90.5,15.1,20.1,NA,NA,"Charter","",181605,NA,"",6,12,NA,102168,4
"6075",NA,12,"Yakutat",2009,NA,"","",86,12.8,17.1,NA,NA,"Private","",183104,NA,"",6,15,NA,102150,9
"6076",NA,12,"Yakutat",2009,NA,"","",75,8.2,10.9,NA,NA,"Charter","",183105,NA,"",6,18,NA,102148,4
"6077",NA,12,"Yakutat",2009,NA,"","",130,48.9,65,NA,NA,"Private","",183105,NA,"",6,21,NA,102141,2
"6078",NA,12,"Yakutat",2009,NA,"","",89.5,14.6,19.4,NA,NA,"Charter","",181605,NA,"",6,24,NA,102137,3
"6079",NA,12,"Yakutat",2009,NA,"","",98,19.6,26,NA,NA,"Charter","",181605,NA,"",6,25,NA,102136,4
"6080",NA,12,"Yakutat",2009,NA,"","",92,16,21.2,NA,NA,"Charter","",181604,NA,"",6,26,NA,102131,5
"6081",NA,12,"Yakutat",2009,NA,"","",83.5,11.7,15.5,NA,NA,"Charter","",183103,NA,"",6,27,NA,102242,8
"6082",NA,12,"Yakutat",2009,NA,"","",94,17.1,22.7,NA,NA,"Charter","",181604,NA,"",6,28,NA,102239,3
"6083",NA,12,"Yakutat",2009,NA,"","",86.5,13.1,17.4,NA,NA,"Charter","",183105,NA,"",6,28,NA,102238,7
"6084",NA,12,"Yakutat",2009,NA,"","",82.5,11.2,14.9,NA,NA,"Charter","",181604,NA,"",6,29,NA,102234,6
"6085",NA,12,"Yakutat",2009,NA,"","",102,22.3,29.6,NA,NA,"Charter","",183105,NA,"",6,30,NA,102222,5
"6086",NA,12,"Yakutat",2009,NA,"","",89.5,14.6,19.4,NA,NA,"Charter","",181605,NA,"",7,3,NA,102219,3
"6087",NA,12,"Yakutat",2009,NA,"","",130,48.9,65,NA,NA,"Charter","",183105,NA,"",7,4,NA,102216,6
"6088",NA,12,"Yakutat",2009,NA,"","",80,10.1,13.5,NA,NA,"Charter","",181604,NA,"",7,5,NA,102213,7
"6089",NA,12,"Yakutat",2009,NA,"","",117,34.8,46.2,NA,NA,"Private","",183105,NA,"",7,7,NA,102208,8
"6090",NA,12,"Yakutat",2009,NA,"","",96,18.3,24.4,NA,NA,"Charter","",183105,NA,"",7,10,NA,102204,3
"6091",NA,12,"Yakutat",2009,NA,"","",102.5,22.6,30.1,NA,NA,"Charter","",181605,NA,"",7,10,NA,102202,9
"6092",NA,12,"Yakutat",2009,NA,"","",96,18.3,24.4,NA,NA,"Charter","",181605,NA,"",7,11,NA,102201,5
"6093",NA,12,"Yakutat",2009,NA,"","",83.5,11.7,15.5,NA,NA,"Charter","",183105,NA,"",7,12,NA,102198,9
"6094",NA,12,"Yakutat",2009,NA,"","",80,10.1,13.5,NA,NA,"Charter","",183101,NA,"",7,13,NA,102192,2
"6095",NA,12,"Yakutat",2009,NA,"","",126,44.2,58.8,NA,NA,"Charter","",181605,NA,"",7,16,NA,102191,8
"6096",NA,12,"Yakutat",2009,NA,"","",94.5,17.4,23.1,NA,NA,"Charter","",183105,NA,"",7,17,NA,102187,3
"6097",NA,12,"Yakutat",2009,NA,"","",108,26.8,35.7,NA,NA,"Charter","",183105,NA,"",7,18,NA,102272,8
"6098",NA,12,"Yakutat",2009,NA,"","",78,9.3,12.4,NA,NA,"Charter","",183105,NA,"",7,19,NA,102269,3
"6099",NA,12,"Yakutat",2009,NA,"","",77.5,9.2,12.2,NA,NA,"Charter","",183105,NA,"",7,25,NA,102263,3
"6100",NA,12,"Yakutat",2009,NA,"","",106.5,25.6,34.1,NA,NA,"Charter","",181605,NA,"",8,7,NA,102248,3
"6101",NA,12,"Yakutat",2009,NA,"","",109,27.6,36.8,NA,NA,"Charter","",183103,NA,"",8,10,NA,102316,5
"6102",NA,12,"Yakutat",2009,NA,"","",91,15.4,20.5,NA,NA,"Private","",183105,NA,"",8,15,NA,102307,6
"6103",NA,12,"Yakutat",2009,NA,"","",63,4.7,6.2,NA,NA,"Charter","",181604,NA,"",8,18,NA,102304,9
"6104",NA,12,"Yakutat",2009,NA,"","",112.5,30.6,40.7,NA,NA,"Charter","",183103,NA,"",8,19,NA,102302,5
"6105",NA,12,"Yakutat",2009,NA,"","",97,18.9,25.2,NA,NA,"Charter","",181604,NA,"",8,22,NA,102300,5
"6106",NA,12,"Yakutat",2009,NA,"","",94,17.1,22.7,NA,NA,"Charter","",183102,NA,"",8,23,NA,102298,12
"6107",NA,12,"Yakutat",2009,NA,"","",128,46.5,61.9,NA,NA,"Charter","",181604,NA,"",8,24,NA,102295,7
"6108",NA,12,"Yakutat",2009,NA,"","",77.5,9.2,12.2,NA,NA,"Charter","",181604,NA,"",8,25,NA,102292,7
"6109",NA,13,"Yakutat",2009,NA,"","",137,58,77.1,NA,NA,"Charter","",183105,NA,"",5,1,NA,102010,2
"6110",NA,13,"Yakutat",2009,NA,"","",76,8.6,11.4,NA,NA,"Private","",181605,NA,"",5,2,NA,102008,1
"6111",NA,13,"Yakutat",2009,NA,"","",139,60.7,80.8,NA,NA,"Charter","",183105,NA,"",5,18,NA,102125,2
"6112",NA,13,"Yakutat",2009,NA,"","",148.5,75.3,100.1,NA,NA,"Charter","",183102,NA,"",5,24,NA,102107,6
"6113",NA,13,"Yakutat",2009,NA,"","",86,12.8,17.1,NA,NA,"Charter","",181605,NA,"",5,25,NA,102102,6
"6114",NA,13,"Yakutat",2009,NA,"","",114.5,32.4,43.1,NA,NA,"Charter","",183105,NA,"",6,5,NA,102180,2
"6115",NA,13,"Yakutat",2009,NA,"","",103.5,23.4,31.1,NA,NA,"Charter","",181604,NA,"",6,6,NA,102177,5
"6116",NA,13,"Yakutat",2009,NA,"","",159.5,94.9,126.2,NA,NA,"Charter","",181604,NA,"",6,7,NA,102176,7
"6117",NA,13,"Yakutat",2009,NA,"","",99,20.2,26.9,NA,NA,"Charter","",183101,NA,"",6,10,NA,102173,6
"6118",NA,13,"Yakutat",2009,NA,"","",102.5,22.6,30.1,NA,NA,"Charter","",183101,NA,"",6,11,NA,102172,5
"6119",NA,13,"Yakutat",2009,NA,"","",105,24.5,32.6,NA,NA,"Charter","",181605,NA,"",6,12,NA,102168,4
"6120",NA,13,"Yakutat",2009,NA,"","",81,10.6,14,NA,NA,"Charter","",183105,NA,"",6,18,NA,102148,4
"6121",NA,13,"Yakutat",2009,NA,"","",74,7.9,10.5,NA,NA,"Private","",183104,NA,"",6,21,NA,102141,6
"6122",NA,13,"Yakutat",2009,NA,"","",145.5,70.4,93.7,NA,NA,"Charter","",181605,NA,"",6,24,NA,102137,6
"6123",NA,13,"Yakutat",2009,NA,"","",72.5,7.4,9.8,NA,NA,"Private","",183105,NA,"",6,25,NA,102136,8
"6124",NA,13,"Yakutat",2009,NA,"","",110.5,28.9,38.4,NA,NA,"Charter","",181604,NA,"",6,26,NA,102131,5
"6125",NA,13,"Yakutat",2009,NA,"","",95,17.7,23.5,NA,NA,"Charter","",183103,NA,"",6,27,NA,102242,8
"6126",NA,13,"Yakutat",2009,NA,"","",105.5,24.9,33.1,NA,NA,"Charter","",181604,NA,"",6,28,NA,102239,3
"6127",NA,13,"Yakutat",2009,NA,"","",87,13.3,17.7,NA,NA,"Charter","",183105,NA,"",6,28,NA,102238,7
"6128",NA,13,"Yakutat",2009,NA,"","",80,10.1,13.5,NA,NA,"Charter","",181604,NA,"",6,29,NA,102234,6
"6129",NA,13,"Yakutat",2009,NA,"","",92,16,21.2,NA,NA,"Charter","",183105,NA,"",6,30,NA,102222,5
"6130",NA,13,"Yakutat",2009,NA,"","",87,13.3,17.7,NA,NA,"Charter","",181605,NA,"",7,3,NA,102219,3
"6131",NA,13,"Yakutat",2009,NA,"","",146,71.2,94.7,NA,NA,"Charter","",183105,NA,"",7,4,NA,102216,6
"6132",NA,13,"Yakutat",2009,NA,"","",81,10.6,14,NA,NA,"Charter","",181604,NA,"",7,5,NA,102213,7
"6133",NA,13,"Yakutat",2009,NA,"","",103,23,30.6,NA,NA,"Private","",183105,NA,"",7,7,NA,102208,8
"6134",NA,13,"Yakutat",2009,NA,"","",95.5,18,23.9,NA,NA,"Charter","",183105,NA,"",7,10,NA,102204,3
"6135",NA,13,"Yakutat",2009,NA,"","",104.5,24.1,32.1,NA,NA,"Charter","",181605,NA,"",7,10,NA,102202,9
"6136",NA,13,"Yakutat",2009,NA,"","",89.5,14.6,19.4,NA,NA,"Charter","",181605,NA,"",7,11,NA,102201,5
"6137",NA,13,"Yakutat",2009,NA,"","",143.5,67.4,89.6,NA,NA,"Charter","",181605,NA,"",7,12,NA,102198,12
"6138",NA,13,"Yakutat",2009,NA,"","",107,26,34.6,NA,NA,"Charter","",183101,NA,"",7,13,NA,102192,2
"6139",NA,13,"Yakutat",2009,NA,"","",138.5,60,79.9,NA,NA,"Charter","",181605,NA,"",7,16,NA,102191,8
"6140",NA,13,"Yakutat",2009,NA,"","",93.5,16.8,22.4,NA,NA,"Charter","",183105,NA,"",7,17,NA,102187,4
"6141",NA,13,"Yakutat",2009,NA,"","",81,10.6,14,NA,NA,"Charter","",183105,NA,"",7,18,NA,102272,8
"6142",NA,13,"Yakutat",2009,NA,"","",75.5,8.4,11.2,NA,NA,"Charter","",183105,NA,"",7,19,NA,102269,3
"6143",NA,13,"Yakutat",2009,NA,"","",92,16,21.2,NA,NA,"Charter","",183105,NA,"",7,25,NA,102263,3
"6144",NA,13,"Yakutat",2009,NA,"","",127,45.3,60.3,NA,NA,"Charter","",181605,NA,"",8,7,NA,102248,3
"6145",NA,13,"Yakutat",2009,NA,"","",145,69.7,92.7,NA,NA,"Charter","",183103,NA,"",8,10,NA,102316,5
"6146",NA,13,"Yakutat",2009,NA,"","",146.5,72,95.8,NA,NA,"Charter","",181604,NA,"",8,18,NA,102304,9
"6147",NA,13,"Yakutat",2009,NA,"","",160,95.8,127.5,NA,NA,"Charter","",183103,NA,"",8,19,NA,102302,5
"6148",NA,13,"Yakutat",2009,NA,"","",141,63.6,84.6,NA,NA,"Charter","",181604,NA,"",8,22,NA,102300,5
"6149",NA,13,"Yakutat",2009,NA,"","",105.5,24.9,33.1,NA,NA,"Charter","",183102,NA,"",8,23,NA,102298,12
"6150",NA,13,"Yakutat",2009,NA,"","",111,29.3,39,NA,NA,"Charter","",181604,NA,"",8,24,NA,102295,7
"6151",NA,13,"Yakutat",2009,NA,"","",79,9.7,13,NA,NA,"Charter","",181604,NA,"",8,25,NA,102292,7
"6152",NA,14,"Yakutat",2009,NA,"","",72,7.2,9.6,NA,NA,"Charter","",183105,NA,"",5,1,NA,102010,2
"6153",NA,14,"Yakutat",2009,NA,"","",83.5,11.7,15.5,NA,NA,"Private","",181605,NA,"",5,2,NA,102008,1
"6154",NA,14,"Yakutat",2009,NA,"","",136.5,57.3,76.2,NA,NA,"Charter","",183105,NA,"",5,18,NA,102125,2
"6155",NA,14,"Yakutat",2009,NA,"","",139.5,61.5,81.7,NA,NA,"Charter","",181604,NA,"",5,24,NA,102107,8
"6156",NA,14,"Yakutat",2009,NA,"","",110,28.5,37.9,NA,NA,"Charter","",183105,NA,"",6,5,NA,102180,2
"6157",NA,14,"Yakutat",2009,NA,"","",109,27.6,36.8,NA,NA,"Charter","",181604,NA,"",6,6,NA,102177,5
"6158",NA,14,"Yakutat",2009,NA,"","",99,20.2,26.9,NA,NA,"Charter","",181604,NA,"",6,7,NA,102176,7
"6159",NA,14,"Yakutat",2009,NA,"","",118,35.7,47.5,NA,NA,"Charter","",183101,NA,"",6,10,NA,102173,6
"6160",NA,14,"Yakutat",2009,NA,"","",101.5,21.9,29.2,NA,NA,"Charter","",183101,NA,"",6,11,NA,102172,5
