"","AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","LENGTH","WEIGHT","AGE","STATAREA","FL","AGECONF","RARE","AGE2","PORT","USER"
"248",161,2,1991,7,25,22,12,130,"M",85,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"249",161,2,1991,7,25,22,13,130,"F",95,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"250",161,2,1991,7,25,22,14,130,"F",98,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"251",161,2,1991,7,26,23,1,130,"F",111.5,NA,13,NA,NA,NA,"",NA,"Seward","Unknown"
"252",161,2,1991,7,26,23,2,130,"F",105,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"253",161,2,1991,7,26,23,3,130,"F",108,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"254",161,2,1991,7,26,23,4,130,"F",99,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"255",161,2,1991,7,26,23,5,130,"M",82.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"256",161,2,1991,7,26,23,6,130,"F",112,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"257",161,2,1991,7,26,23,7,130,"F",117,NA,13,NA,NA,NA,"",NA,"Seward","Unknown"
"258",161,2,1991,7,26,23,8,130,"M",88,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"259",161,2,1991,7,26,23,9,130,"M",91,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"260",161,2,1991,7,26,23,10,130,"M",79.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"261",161,2,1991,7,26,23,11,130,"M",89,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"262",161,2,1991,7,26,23,12,130,"F",82,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"263",161,2,1991,7,26,23,13,130,"M",92,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"264",161,2,1991,7,26,23,14,130,"M",78,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"265",161,2,1991,7,26,23,15,130,"M",76.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"266",161,2,1991,7,26,23,16,130,"F",97.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"267",161,2,1991,7,26,23,17,130,"F",101,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"268",161,2,1991,7,27,24,1,130,"M",92,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"269",161,2,1991,7,27,24,2,130,"F",100,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"270",161,2,1991,7,27,24,3,130,"M",85,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"271",161,2,1991,7,27,24,4,130,"M",85,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"272",161,2,1991,7,27,24,5,130,"M",76,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"273",161,2,1991,7,27,24,6,130,"",77.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"274",161,2,1991,7,27,24,7,130,"M",87,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"275",161,2,1991,7,27,24,8,130,"M",94,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"276",161,2,1991,7,27,24,9,130,"M",79.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"277",161,2,1991,7,27,24,10,130,"M",80,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"278",161,2,1991,7,27,24,11,130,"M",95.5,NA,19,NA,NA,NA,"",NA,"Seward","Unknown"
"279",161,2,1991,7,27,24,12,130,"F",79.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"280",161,2,1991,7,27,24,13,130,"F",98,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"281",161,2,1991,7,27,24,14,130,"F",116,NA,13,NA,NA,NA,"",NA,"Seward","Unknown"
"282",161,2,1991,7,27,24,15,130,"M",81.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"283",161,2,1991,7,27,24,16,130,"F",82.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"284",161,2,1991,7,27,24,17,130,"F",90,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"285",161,2,1991,7,27,24,18,130,"M",76.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"286",161,2,1991,7,27,24,19,130,"F",87,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"287",161,2,1991,7,27,24,20,130,"M",82.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"288",161,2,1991,7,28,25,1,130,"M",80,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"289",161,2,1991,7,28,25,2,130,"M",81.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"290",161,2,1991,7,28,25,3,130,"F",113.5,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"291",161,2,1991,7,28,25,4,130,"M",78.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"292",161,2,1991,7,28,25,5,130,"",76,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"293",161,2,1991,7,28,25,6,130,"F",104,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"294",161,2,1991,7,28,25,7,130,"F",105,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"295",161,2,1991,7,28,25,8,130,"F",105,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"296",161,2,1991,7,28,25,9,130,"M",88,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"297",161,2,1991,7,28,25,10,130,"M",72,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"298",161,2,1991,7,28,25,11,130,"F",99.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"299",161,2,1991,7,28,25,12,130,"F",88.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"300",161,2,1991,7,28,25,13,130,"M",82.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"301",161,2,1991,7,28,25,14,130,"M",97.5,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"302",161,2,1991,7,28,25,15,130,"",86.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"303",161,2,1991,7,28,25,16,130,"F",87.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"304",161,2,1991,7,28,25,17,130,"",92,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"305",161,2,1991,7,29,26,1,130,"F",83,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"306",161,2,1991,7,29,26,2,130,"F",97.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"307",161,2,1991,7,29,26,3,130,"M",81.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"308",161,2,1991,7,29,26,4,130,"F",122.5,NA,14,NA,NA,NA,"",NA,"Seward","Unknown"
"309",161,2,1991,7,29,26,5,130,"M",70.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"310",161,2,1991,8,2,27,1,130,"M",78.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"311",161,2,1991,8,2,27,2,130,"F",115,NA,14,NA,NA,NA,"",NA,"Seward","Unknown"
"312",161,2,1991,8,2,27,3,130,"F",105,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"313",161,2,1991,8,2,27,4,130,"F",84.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"314",161,2,1991,8,2,27,5,130,"M",80,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"315",161,2,1991,8,2,27,6,130,"F",90,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"316",161,2,1991,8,2,27,7,130,"F",95.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"317",161,2,1991,8,2,27,8,130,"F",80.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"318",161,2,1991,8,2,27,9,130,"M",89.5,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"319",161,2,1991,8,2,27,10,130,"M",69,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"320",161,2,1991,8,3,28,1,130,"F",83.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"321",161,2,1991,8,3,28,2,130,"M",60,NA,5,NA,NA,NA,"",NA,"Seward","Unknown"
"322",161,2,1991,8,3,28,3,130,"F",89.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"323",161,2,1991,8,3,28,4,130,"M",78,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"324",161,2,1991,8,3,28,5,130,"M",81.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"325",161,2,1991,8,3,28,6,130,"M",86.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"326",161,2,1991,8,3,28,7,130,"F",86,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"327",161,2,1991,8,3,28,8,130,"F",101.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"328",161,2,1991,8,3,28,9,130,"F",96,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"329",161,2,1991,8,3,28,10,130,"F",94,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"330",161,2,1991,8,3,28,11,130,"M",78,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"331",161,2,1991,8,3,28,12,130,"",109.5,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"332",161,2,1991,8,3,28,13,130,"",93.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"333",161,2,1991,8,3,28,14,130,"",NA,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"334",161,2,1991,8,3,28,15,130,"",NA,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"335",161,2,1991,8,3,28,16,130,"",NA,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"336",161,2,1991,8,4,29,1,130,"F",109,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"337",161,2,1991,8,4,29,2,130,"",NA,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"338",161,2,1991,8,4,29,3,130,"M",93,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"339",161,2,1991,8,4,29,4,130,"F",93,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"340",161,2,1991,8,4,29,5,130,"M",85,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"341",161,2,1991,8,4,29,6,130,"M",91.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"342",161,2,1991,8,4,29,7,130,"M",86,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"343",161,2,1991,8,4,29,8,130,"M",82,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"344",161,2,1991,8,4,29,9,130,"M",89,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"345",161,2,1991,8,4,29,10,130,"M",83,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"346",161,2,1991,8,4,29,11,130,"F",81.2,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"347",161,2,1991,8,4,29,12,130,"M",74.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"348",161,2,1991,8,5,30,1,130,"M",91,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"349",161,2,1991,8,5,30,2,130,"M",85.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"350",161,2,1991,8,8,36,1,130,"F",101,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"351",161,2,1991,8,8,36,2,130,"F",85.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"352",161,2,1991,8,8,36,3,130,"M",78,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"353",161,2,1991,8,8,36,4,130,"F",85,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"354",161,2,1991,8,8,36,5,130,"F",95,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"355",161,2,1991,8,8,36,6,130,"",107.5,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"356",161,2,1991,8,8,36,7,130,"F",131.5,NA,18,NA,NA,NA,"",NA,"Seward","Unknown"
"357",161,2,1991,8,9,37,1,130,"M",85.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"358",161,2,1991,8,9,37,2,130,"F",81,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"359",161,2,1991,8,9,37,3,130,"M",81.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"360",161,2,1991,8,9,37,4,130,"F",92.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"361",161,2,1991,8,9,37,5,130,"F",88,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"362",161,2,1991,8,9,37,6,130,"M",80,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"363",161,2,1991,8,9,37,7,130,"M",82,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"364",161,2,1991,8,9,37,8,130,"M",100.5,NA,19,NA,NA,NA,"",NA,"Seward","Unknown"
"365",161,2,1991,8,9,37,9,130,"M",78,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"366",161,2,1991,8,9,37,10,130,"F",88.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"367",161,2,1991,8,9,37,11,130,"F",76,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"368",161,2,1991,8,11,38,1,130,"F",85.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"369",161,2,1991,8,12,39,1,130,"F",86,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"370",161,2,1991,8,12,39,2,130,"M",91,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"371",161,2,1991,8,12,39,3,130,"M",91,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"372",161,2,1991,8,12,39,4,130,"M",85.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"373",161,2,1991,8,12,39,5,130,"F",115,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"374",161,2,1991,8,12,39,6,130,"M",100,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"375",161,2,1991,8,12,39,7,130,"F",117.5,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"376",161,2,1991,8,12,39,8,130,"M",86,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"377",161,2,1991,8,12,39,9,130,"M",97.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"378",161,2,1991,8,12,39,10,130,"F",92,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"379",161,2,1991,8,12,39,11,130,"F",100.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"380",161,2,1991,8,12,39,12,130,"F",75.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"381",161,2,1991,8,12,39,13,130,"F",96,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"382",161,2,1991,8,15,40,1,130,"F",115.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"383",161,2,1991,8,15,40,2,130,"M",85.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"384",161,2,1991,8,15,40,3,130,"F",110,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"385",161,2,1991,8,15,40,4,130,"M",76,NA,NA,NA,NA,NA,"",NA,"Seward","Unknown"
"386",161,2,1991,8,15,40,5,130,"M",75.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"387",161,2,1991,8,15,40,6,130,"M",82,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"388",161,2,1991,8,15,40,7,130,"M",91.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"389",161,2,1991,8,15,40,8,130,"M",74,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"390",161,2,1991,8,15,40,9,130,"F",88,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"391",161,2,1991,8,15,40,10,130,"M",54.5,NA,4,NA,NA,NA,"",NA,"Seward","Unknown"
"392",161,2,1991,8,16,41,1,130,"",88.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"393",161,2,1991,8,16,41,2,130,"",87,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"394",161,2,1991,8,16,41,3,130,"M",89,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"395",161,2,1991,8,16,41,4,130,"M",89,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"396",161,2,1991,8,16,41,5,130,"M",78,NA,NA,NA,NA,NA,"",NA,"Seward","Unknown"
"397",161,2,1991,8,16,41,6,130,"F",104,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"398",161,2,1991,8,17,42,1,130,"",94.5,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"399",161,2,1991,8,17,42,2,130,"",80,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"400",161,2,1991,8,18,43,1,130,"M",71.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"401",161,2,1991,8,18,43,2,130,"F",76,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"402",161,2,1991,8,18,43,3,130,"M",76.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"403",161,2,1991,8,18,43,4,130,"F",113,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"404",161,2,1991,8,18,43,5,130,"F",80.5,NA,5,NA,NA,NA,"",NA,"Seward","Unknown"
"405",161,2,1991,8,18,43,6,130,"M",82.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"406",161,2,1991,8,18,43,7,130,"F",90,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"407",161,2,1991,8,18,43,8,130,"F",115.5,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"408",161,2,1991,8,18,43,9,130,"F",89,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"409",161,2,1991,8,18,43,10,130,"F",94,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"410",161,2,1991,8,18,43,11,130,"M",80,NA,5,NA,NA,NA,"",NA,"Seward","Unknown"
"411",161,2,1991,8,19,44,1,130,"M",NA,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"412",161,2,1991,8,19,44,2,130,"F",116.5,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"413",161,2,1991,8,19,44,3,130,"F",133.5,NA,13,NA,NA,NA,"",NA,"Seward","Unknown"
"414",161,2,1991,8,19,44,4,130,"M",98,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"415",161,2,1991,8,19,44,5,130,"F",110.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"416",161,2,1991,8,19,44,6,130,"F",89,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"417",161,2,1991,8,19,44,7,130,"M",92.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"418",161,2,1991,8,19,44,8,130,"F",93.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"419",161,2,1991,8,19,44,9,130,"F",118.5,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"420",161,2,1991,8,19,44,10,130,"F",115.5,NA,13,NA,NA,NA,"",NA,"Seward","Unknown"
"421",161,2,1991,8,19,44,11,130,"",95.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"422",161,2,1991,8,19,44,12,130,"F",106,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"423",161,2,1991,8,19,44,13,130,"M",95.5,NA,13,NA,NA,NA,"",NA,"Seward","Unknown"
"424",161,2,1991,8,19,44,14,130,"M",87,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"425",161,2,1991,8,19,44,15,130,"F",110.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"426",161,2,1991,8,19,44,16,130,"",NA,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"427",161,2,1991,8,19,44,17,130,"M",90.5,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"428",161,2,1991,8,19,44,18,130,"M",90,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"429",161,2,1991,8,22,45,1,130,"F",136.5,23,18,NA,NA,NA,"",NA,"Seward","Unknown"
"430",161,2,1991,8,22,45,2,130,"F",124,NA,13,NA,NA,NA,"",NA,"Seward","Unknown"
"431",161,2,1991,8,22,45,3,130,"M",85.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"432",161,2,1991,8,22,45,4,130,"F",129,NA,23,NA,NA,NA,"",NA,"Seward","Unknown"
"433",161,2,1991,8,22,45,5,130,"F",109,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"434",161,2,1991,8,22,45,6,130,"M",NA,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"435",161,2,1991,8,22,45,7,130,"M",NA,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"436",161,2,1991,8,22,45,8,130,"M",101,NA,18,NA,NA,NA,"",NA,"Seward","Unknown"
"437",161,2,1991,8,22,45,9,130,"F",86,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"438",161,2,1991,8,22,45,10,130,"F",92.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"439",161,2,1991,8,22,45,11,130,"F",108.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"440",161,2,1991,8,22,45,12,130,"F",95.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"441",161,2,1991,8,22,45,13,130,"F",82.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"442",161,2,1991,8,22,45,14,130,"F",87.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"443",161,2,1991,8,22,45,15,130,"F",93,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"444",161,2,1991,8,22,45,16,130,"M",87.5,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"445",161,2,1991,8,22,45,17,130,"M",91.5,NA,15,NA,NA,NA,"",NA,"Seward","Unknown"
"446",161,2,1991,8,22,45,18,130,"F",108.5,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"447",161,2,1991,8,22,45,19,130,"F",89.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"448",161,2,1991,8,22,45,20,130,"M",87.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"449",161,2,1991,8,22,45,21,130,"F",90.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"450",161,2,1991,8,22,45,22,130,"M",81,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"451",161,2,1991,8,22,45,23,130,"F",102.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"452",161,2,1991,8,22,45,24,130,"F",111.5,NA,12,NA,NA,NA,"",NA,"Seward","Unknown"
"453",161,2,1991,8,22,45,25,130,"F",129,NA,15,NA,NA,NA,"",NA,"Seward","Unknown"
"454",161,2,1991,8,22,45,26,130,"F",101.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"455",161,2,1991,8,22,45,27,130,"M",83,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"456",161,2,1991,8,22,45,28,130,"",85,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"457",161,2,1991,8,22,45,29,130,"F",104.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"458",161,2,1991,8,22,45,30,130,"F",122,NA,17,NA,NA,NA,"",NA,"Seward","Unknown"
"459",161,2,1991,8,22,46,1,130,"M",93.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"460",161,2,1991,8,22,46,2,130,"F",88.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"461",161,2,1991,8,22,46,3,130,"F",93,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"462",161,2,1991,8,22,46,4,130,"M",77.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"463",161,2,1991,8,22,46,5,130,"M",74.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"464",161,2,1991,8,22,46,6,130,"M",92.5,NA,13,NA,NA,NA,"",NA,"Seward","Unknown"
"465",161,2,1991,8,23,47,1,130,"M",107,NA,22,NA,NA,NA,"",NA,"Seward","Unknown"
"466",161,2,1991,8,23,47,2,130,"F",96.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"467",161,2,1991,8,23,47,3,130,"",85.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"468",161,2,1991,8,23,47,4,130,"F",106.5,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"469",161,2,1991,8,23,47,5,130,"F",88.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"470",161,2,1991,8,23,47,6,130,"M",76,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"471",161,2,1991,8,23,47,7,130,"M",77.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"472",161,2,1991,8,23,47,8,130,"M",88.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"473",161,2,1991,8,23,47,9,130,"",88.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"474",161,2,1991,8,23,47,10,130,"M",84,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"475",161,2,1991,8,23,47,11,130,"F",87.5,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"476",161,2,1991,8,23,47,12,130,"F",89.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"477",161,2,1991,8,24,48,1,130,"F",110,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"478",161,2,1991,8,24,48,2,130,"M",80.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"479",161,2,1991,8,24,48,3,130,"M",96,NA,10,NA,NA,NA,"",NA,"Seward","Unknown"
"480",161,2,1991,8,24,48,4,130,"",88.5,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"481",161,2,1991,8,24,48,5,130,"F",92,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"482",161,2,1991,8,24,48,6,130,"F",92,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"483",161,2,1991,8,24,48,7,130,"F",80,NA,6,NA,NA,NA,"",NA,"Seward","Unknown"
"484",161,2,1991,8,24,48,8,130,"M",78,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"485",161,2,1991,8,24,48,9,130,"",112.5,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"486",161,2,1991,8,24,48,10,130,"F",110.5,NA,11,NA,NA,NA,"",NA,"Seward","Unknown"
"487",161,2,1991,8,24,48,11,130,"M",84,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"488",161,2,1991,8,24,48,12,130,"F",102.5,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"489",161,2,1991,8,24,48,13,130,"M",82,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
"490",161,2,1991,8,24,48,14,130,"M",76,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"491",161,2,1991,8,24,48,15,130,"M",60,NA,4,NA,NA,NA,"",NA,"Seward","Unknown"
"492",161,2,1991,8,24,48,16,130,"F",94,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"493",161,2,1991,8,24,48,17,130,"M",85,NA,7,NA,NA,NA,"",NA,"Seward","Unknown"
"494",161,2,1991,8,24,48,18,130,"M",83,NA,8,NA,NA,NA,"",NA,"Seward","Unknown"
"495",161,2,1991,8,24,48,19,130,"",91,NA,9,NA,NA,NA,"",NA,"Seward","Unknown"
