"PORT","SUB","SP","DATE","PAGE","LINE","SEX","LENGTH","WEIGHT","AGE","AGE2","AGECONF","AGEERR","USER","BOATNAME","STATAREA","...18","...19","YEAR","MONTH","DAY","COMMENTS"
"Seward",,130,2013-07-05,2,11,"F",110,10.5,15,,,,"C","NAUTI GIRL",495932,,,2013,7,5,
"Seward",,130,2013-07-05,2,12,"F",112,11,16,,,,"C","NAUTI GIRL",495932,,,2013,7,5,
"Seward",,130,2013-07-05,2,13,"F",98,,10,10,,,"C","NAUTI GIRL",495932,,,2013,7,5,
"Seward",,130,2013-07-05,2,14,"F",94,7.5,7,,,,"C","NAUTI GIRL",495932,,,2013,7,5,
"Seward",,130,2013-07-05,2,15,"F",105,10.5,12,13,,,"C","NAUTI GIRL",495932,,,2013,7,5,
"Seward",,130,2013-07-05,2,16,"F",102,,10,,,,"C","PROVIDER",485932,,,2013,7,5,
"Seward",,130,2013-07-05,2,17,"F",112,,13,,,,"C","PROVIDER",485932,,,2013,7,5,
"Seward",,130,2013-07-05,2,18,"F",99,,12,,,,"C","PROVIDER",485932,,,2013,7,5,
"Seward",,130,2013-07-08,3,1,"F",106,15,14,,,,"C","PROWLER",505909,,,2013,7,8,
"Seward",,130,2013-07-08,3,2,"F",117,18,14,,,,"C","PROWLER",505909,,,2013,7,8,
"Seward",,130,2013-07-08,3,3,"M",100,,19,,,,"C","PROWLER",505909,,,2013,7,8,
"Seward",,130,2013-07-08,3,4,"M",95,,12,,,,"C","CAROLYN",495902,,,2013,7,8,
"Seward",,130,2013-07-08,3,5,"F",113,,14,,,,"C","SEAFARER",475934,,,2013,7,8,
"Seward",,130,2013-07-08,3,6,"F",93,,9,,,,"C","GRUBSTAKE",505909,,,2013,7,8,
"Seward",,130,2013-07-11,4,1,"",99,,9,,,,"P","P2",495932,,,2013,7,11,"GONADS FILLETED OFF"
"Seward",,130,2013-07-11,4,2,"M",92,,16,19,,,"P","P6",495934,,,2013,7,11,
"Seward",,130,2013-07-11,4,3,"M",93,,16,16,,,"P","P6",495934,,,2013,7,11,
"Seward",,130,2013-07-11,4,4,"F",110,14.5,15,,,,"C","PURSUIT",475931,,,2013,7,11,
"Seward",,130,2013-07-11,4,5,"F",116,18,12,,,,"C","PURSUIT",475931,,,2013,7,11,
"Seward",,130,2013-07-11,4,6,"F",119,16.5,16,17,,,"C","PURSUIT",475931,,,2013,7,11,
"Seward",,130,2013-07-11,4,7,"F",122,18.5,18,18,,,"C","PURSUIT",475931,,,2013,7,11,
"Seward",,130,2013-07-11,4,8,"F",117,17,17,,,,"C","PURSUIT",475931,,,2013,7,11,
"Seward",,130,2013-07-11,4,9,"F",112,14.5,12,,,,"C","PURSUIT",475931,,,2013,7,11,
"Seward",,130,2013-07-14,5,1,"F",122,,19,,,,"P","P2",475934,,,2013,7,14,
"Seward",,130,2013-07-14,5,2,"F",107,,12,,,,"P","P2",475934,,,2013,7,14,
"Seward",,130,2013-07-14,5,3,"F",121,,18,,,,"P","P2",475934,,,2013,7,14,
"Seward",,130,2013-07-14,5,4,"F",114,,19,,,,"P","P5",495938,,,2013,7,14,
"Seward",,130,2013-07-14,5,5,"F",110,,12,,,,"P","P8",495932,,,2013,7,14,
"Seward",,130,2013-07-14,5,6,"F",117,16.5,15,,,,"C","INTERCEPTOR",475934,,,2013,7,14,
"Seward",,130,2013-07-14,5,7,"F",105,12,11,,,,"C","INTERCEPTOR",475934,,,2013,7,14,
"Seward",,130,2013-07-14,5,8,"F",109,12.5,11,,,,"C","INTERCEPTOR",475934,,,2013,7,14,
"Seward",,130,2013-07-14,5,9,"F",117,20,18,,,,"C","INTERCEPTOR",475934,,,2013,7,14,
"Seward",,130,2013-07-14,5,10,"F",112,18,16,18,,,"C","INTERCEPTOR",475934,,,2013,7,14,
"Seward",,130,2013-07-14,5,11,"F",116,15.5,18,,,,"C","INTERCEPTOR",475934,,,2013,7,14,
"Seward",,130,2013-07-14,5,12,"M",100,,17,,,,"C","PRO FISH N SEA",475934,,,2013,7,14,
"Seward",,130,2013-07-15,6,1,"F",123,,17,18,,,"C","PROWLER",475932,,,2013,7,15,
"Seward",,130,2013-07-15,6,2,"F",111,,14,,,,"C","PROWLER",475932,,,2013,7,15,
"Seward",,130,2013-07-15,6,3,"F",106,,11,,,,"C","C HAWK",475932,,,2013,7,15,
"Seward",,130,2013-07-15,6,4,"F",107,,13,14,,,"C","C HAWK",475932,,,2013,7,15,
"Seward",,130,2013-07-15,6,5,"F",108,,17,,,,"C","C HAWK",475932,,,2013,7,15,
"Seward",,130,2013-07-15,6,6,"M",91,,12,12,,,"C","GRUBSTAKE",495902,,,2013,7,15,
"Seward",,130,2013-07-15,6,7,"M",91,,13,,,,"C","GRUBSTAKE",495902,,,2013,7,15,
"Seward",,130,2013-07-16,7,1,"F",107,12.5,14,,,,"C","INTERCEPTOR",475934,,,2013,7,16,
"Seward",,130,2013-07-16,7,2,"F",114,15,16,17,,,"C","INTERCEPTOR",475934,,,2013,7,16,
"Seward",,130,2013-07-16,7,3,"F",105,10.5,13,,,,"C","INTERCEPTOR",475934,,,2013,7,16,
"Seward",,130,2013-07-16,7,4,"F",112,16.5,12,,,,"C","INTERCEPTOR",475934,,,2013,7,16,
"Seward",,130,2013-07-16,7,5,"F",115,14.5,13,,,,"C","INTERCEPTOR",475934,,,2013,7,16,
"Seward",,130,2013-07-16,7,6,"F",116,14.5,18,20,,,"C","INTERCEPTOR",475934,,,2013,7,16,
"Seward",,130,2013-07-16,7,7,"F",105,,12,,,,"C","NAUTI GIRL",495932,,,2013,7,16,
"Seward",,130,2013-07-16,7,8,"M",93,,12,13,,,"C","NAUTI GIRL",495932,,,2013,7,16,
"Seward",,130,2013-07-16,7,9,"F",111,,14,,,,"C","NAUTI GIRL",495932,,,2013,7,16,
"Seward",,130,2013-07-16,7,10,"M",96,,10,,,,"C","NAUTI GIRL",495932,,,2013,7,16,
"Seward",,130,2013-07-16,7,11,"F",117,,15,,,,"C","NAUTI GIRL",495932,,,2013,7,16,
"Seward",,130,2013-07-16,7,12,"F",120,,20,20,,,"C","HHH",495932,,,2013,7,16,
"Seward",,130,2013-07-16,7,13,"F",121,,16,,,,"C","HHH",495932,,,2013,7,16,
"Seward",,130,2013-07-21,8,1,"F",114,,14,13,,,"C","ARCTIC WARRIOR",485931,,,2013,7,21,
"Seward",,130,2013-07-21,8,2,"F",115,,15,,,,"C","ARCTIC WARRIOR",485931,,,2013,7,21,
"Seward",,130,2013-07-21,8,3,"M",92,,17,,,,"C","TOP COVER",485931,,,2013,7,21,
"Seward",,130,2013-07-21,8,4,"M",91,,11,,,,"C","SNOWBIRD",485932,,,2013,7,21,
"Seward",,130,2013-07-25,9,1,"F",117,20,14,,,,"C","CRACKERJACK",475934,,,2013,7,25,
"Seward",,130,2013-07-25,9,2,"F",111,15,14,,,,"C","CRACKERJACK",475934,,,2013,7,25,
"Seward",,130,2013-07-25,9,3,"F",120,17.5,13,,,,"C","CRACKERJACK",475934,,,2013,7,25,
"Seward",,130,2013-07-25,9,4,"F",103,11.5,11,,,,"C","CRACKERJACK",475934,,,2013,7,25,
"Seward",,130,2013-07-25,9,5,"F",97,9.5,11,,,,"C","CRACKERJACK",475934,,,2013,7,25,
"Seward",,130,2013-07-25,9,6,"F",98,,8,11,,,"C","NAUTI GIRL",495932,,,2013,7,25,
"Seward",,130,2013-07-25,9,7,"F",94,,12,,,,"C","NAUTI GIRL",495932,,,2013,7,25,
"Seward",,130,2013-07-25,9,8,"F",114,,15,,,,"C","NAUTI GIRL",495932,,,2013,7,25,
"Seward",,130,2013-07-25,9,9,"F",95,,10,,,,"C","NAUTI GIRL",495932,,,2013,7,25,
"Seward",,130,2013-07-25,9,10,"F",114,,15,,,,"C","NAUTI GIRL",495932,,,2013,7,25,
"Seward",,130,2013-07-29,10,1,"F",114,,14,,,,"P","P2",475934,,,2013,7,29,
"Seward",,130,2013-07-29,10,2,"F",105,,14,15,,,"P","P2",475934,,,2013,7,29,
"Seward",,130,2013-07-29,10,3,"F",101,,10,,,,"P","P2",475934,,,2013,7,29,
"Seward",,130,2013-07-29,10,4,"F",94,,10,,,,"P","P2",475934,,,2013,7,29,
"Seward",,130,2013-07-29,10,5,"F",109,,14,,,,"P","P2",475934,,,2013,7,29,
"Seward",,130,2013-07-29,10,6,"F",130,,21,,,,"P","P2",475934,,,2013,7,29,
"Seward",,130,2013-07-29,10,7,"F",99,,10,,,,"P","P2",475934,,,2013,7,29,
"Seward",,130,2013-07-29,10,8,"M",92,,14,,,,"P","P2",475934,,,2013,7,29,
"Seward",,130,2013-07-29,10,9,"F",89,,9,10,,,"C","ROGUE",495934,,,2013,7,29,
"Seward",,130,2013-07-29,10,10,"F",101,,12,,,,"C","ELEU",495938,,,2013,7,29,
"Seward",,130,2013-07-29,10,11,"F",113,,17,,,,"C","OFFSHORE HUNTER",475933,,,2013,7,29,
"Seward",,130,2013-07-29,10,12,"M",94,,15,,,,"C","HUNTRESS",475934,,,2013,7,29,
"Seward",,130,2013-08-03,11,1,"F",100,,13,,,,"C","JILLIAN DAWN",475934,,,2013,8,3,
"Seward",,130,2013-08-03,11,2,"F",118,,14,,,,"C","JILLIAN DAWN",475934,,,2013,8,3,
"Seward",,130,2013-08-03,11,3,"M",95,,20,,,,"C","JILLIAN DAWN",475934,,,2013,8,3,
"Seward",,130,2013-08-04,12,1,"M",98,11,17,21,,,"C","PURSUIT",485931,,,2013,8,4,
"Seward",,130,2013-08-05,13,1,"M",88,,15,15,,,"P","P5",485935,,,2013,8,5,
"Seward",,130,2013-08-05,13,2,"M",90,,14,,,,"P","P5",485935,,,2013,8,5,
"Seward",,130,2013-08-05,13,3,"F",103,,12,12,,,"P","P6",475934,,,2013,8,5,
"Seward",,130,2013-08-05,13,4,"F",100,,14,14,,,"P","P6",475934,,,2013,8,5,
"Seward",,130,2013-08-05,13,5,"F",113,,17,,,,"P","P6",475934,,,2013,8,5,
"Seward",,130,2013-08-05,13,6,"F",90,,8,,,,"C","VISITATION",495932,,,2013,8,5,
"Seward",,130,2013-08-05,13,7,"M",107,,21,,,,"C","VISITATION",495932,,,2013,8,5,
"Seward",,130,2013-08-11,14,1,"F",118,14,21,,,,"C","ALASKAN SUMMER",485933,,,2013,8,11,
"Seward",,130,2013-08-11,14,2,"M",98,,13,13,,,"P","P5",485935,,,2013,8,11,
"Seward",,130,2013-08-12,15,1,"F",99,,10,,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,2,"F",117,,16,,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,3,"F",95,,10,,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,4,"F",110,,12,,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,5,"F",93,,10,10,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,6,"F",111,,12,,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,7,"F",118,,18,16,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,8,"F",109,,13,14,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,9,"F",113,,15,,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,10,"F",111,,12,,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,11,"F",111,,15,,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,12,"F",97,,13,12,,,"C","INTERCEPTOR",475931,,,2013,8,12,
"Seward",,130,2013-08-12,15,13,"F",113,,18,,,,"C","FOUR ACES",485935,,,2013,8,12,
"Seward",,130,2013-08-14,16,1,"F",113,,15,15,,,"C","KENAI KLIPPER",495902,,,2013,8,14,
"Seward",,130,2013-08-14,16,2,"F",122,,18,,,,"P","P5",495932,,,2013,8,14,
"Seward",,130,2013-08-21,17,1,"F",110,,16,,,,"P","P1",495932,,,2013,8,21,
"Seward",,130,2013-08-21,17,2,"M",92,,17,,,,"P","P1",495932,,,2013,8,21,
"Seward",,130,2013-08-21,17,3,"M",87,,10,,,,"P","P1",495932,,,2013,8,21,
"Seward",,130,2013-08-21,17,4,"M",101,,30,30,,,"P","P1",495932,,,2013,8,21,
"Seward",,130,2013-08-22,18,1,"F",111,,16,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,2,"F",115,,14,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,3,"F",118,,18,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,4,"F",103,,13,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,5,"F",107,,13,13,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,6,"F",111,,16,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,7,"F",106,,13,12,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,8,"F",94,,15,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,9,"F",117,,19,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,10,"F",108,,13,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,11,"F",101,,10,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,12,"F",107,,12,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,13,"F",108,,15,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,14,"F",117,,16,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,15,"F",108,,12,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,16,"F",111,,17,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,17,"F",122,,16,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-22,18,18,"F",107,,12,,,,"C","PURSUIT",485931,,,2013,8,22,
"Seward",,130,2013-08-23,19,1,"",92,,14,14,,,"P","P4",485935,,,2013,8,23,
"Seward",,130,2013-08-23,19,2,"F",94,,8,9,,,"P","P4",485935,,,2013,8,23,
"Seward",,130,2013-08-24,20,1,"M",89,,14,,,,"P","P1",505908,,,2013,8,24,
"Seward",,130,2013-08-24,20,2,"F",127,,22,,,,"P","P5",485932,,,2013,8,24,
"Seward",,130,2013-08-24,20,3,"M",96,,14,,,,"P","P6",485935,,,2013,8,24,
"Seward",,130,2013-08-24,20,4,"F",100,,10,,,,"P","P7",495932,,,2013,8,24,
"Seward",,130,2013-08-24,20,5,"F",127,,22,,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-24,20,6,"F",96,,9,,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-24,20,7,"F",100,,9,,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-24,20,8,"M",90,,14,,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-24,20,9,"M",101,,19,,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-24,20,10,"M",96,,14,,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-24,20,11,"F",118,,13,,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-24,20,12,"M",100,,15,14,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-24,20,13,"F",108,,10,,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-24,20,14,"F",92,,9,,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-24,20,15,"F",95,,8,,,,"C","GUSTO",475934,,,2013,8,24,
"Seward",,130,2013-08-25,21,1,"M",81,,8,,,,"P","P2",485935,,,2013,8,25,
"Seward",,130,2013-08-25,21,2,"M",93,,10,,,,"P","P4",495932,,,2013,8,25,
"Seward",,130,2013-08-25,21,3,"M",109,,23,24,,,"P","P4",495932,,,2013,8,25,
"Seward",,130,2013-08-26,22,1,"F",113,18.5,,,,,"C","ROGUE",475934,,,2013,8,26,"NO AGE STRUCTURE COLLECTED"
"Seward",,130,2013-08-26,22,2,"F",90,7.5,8,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,3,"F",96,,9,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,4,"F",96,9,10,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,5,"F",89,,9,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,6,"F",94,,12,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,7,"F",89,,10,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,8,"F",97,9.5,11,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,9,"F",90,,9,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,10,"F",91,,12,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,11,"F",100,9.5,11,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,12,"F",95,9.5,11,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,13,"F",99,9,11,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,14,"M",90,8,14,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,15,"M",97,11,26,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,16,"M",91,,13,,,,"C","ROGUE",475934,,,2013,8,26,
"Seward",,130,2013-08-26,22,17,"F",126,23.5,20,,,,"C","JUST IN TIME",485932,,,2013,8,26,
"Seward",,130,2013-08-26,22,18,"F",131,24,18,,,,"C","JUST IN TIME",485932,,,2013,8,26,
"Seward",,130,2013-08-26,22,19,"M",97,,16,,,,"C","ADVENTURESS",485932,,,2013,8,26,
"Seward",,130,2013-08-26,22,20,"F",128,,16,16,,,"C","ADVENTURESS",485932,,,2013,8,26,
"Seward",,130,2013-08-26,22,21,"F",125,,21,20,,,"C","CAROLYN",485932,,,2013,8,26,
"Seward",,130,2013-08-27,23,1,"F",112,,15,,,,"P","P1",475934,,,2013,8,27,
"Seward",,130,2013-08-27,23,2,"F",116,,16,,,,"P","P1",475934,,,2013,8,27,
"Seward",,130,2013-08-27,23,3,"F",114,,14,,,,"P","P1",475934,,,2013,8,27,
"Seward",,130,2013-08-27,23,4,"F",117,,16,,,,"P","P1",475934,,,2013,8,27,
"Seward",,130,2013-08-27,23,5,"F",111,,16,,,,"C","INTERCEPTOR",485935,,,2013,8,27,
"Seward",,130,2013-08-31,24,1,"F",115,,15,,,,"P","P4",495932,,,2013,8,31,
"Valdez",,130,2013-07-02,1,1,"M",91,8.5,15,,,,"C","HALIBUT GROVE",466004,,,2013,7,2,
"Valdez",,130,2013-07-02,1,2,"M",98,,16,,,,"C","JAIME LYNN",466003,,,2013,7,2,
"Valdez",,130,2013-07-05,2,1,"F",92,6.5,8,,,,"P","P5",466033,,,2013,7,5,
"Valdez",,130,2013-07-05,2,2,"F",113,,14,,,,"C","JAIME LYNN",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,3,"F",102,11,13,,,,"C","JAIME LYNN",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,4,"F",119,20.5,15,,,,"C","JAIME LYNN",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,5,"F",118,,18,,,,"C","JAIME LYNN",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,6,"F",107,,14,,,,"C","JAIME LYNN",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,7,"F",132,29.5,20,,,,"C","JAIME LYNN",465932,,,2013,7,5,"DERBY WEIGHT 64.6 LBS, 29.36 KG"
"Valdez",,130,2013-07-05,2,8,"F",104,12,14,,,,"C","JAIME LYNN",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,9,"F",101,12,13,,,,"C","JAIME LYNN",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,10,"F",106,,13,,,,"C","JAIME LYNN",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,11,"F",119,20,16,,,,"C","JAIME LYNN",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,12,"F",121,11.5,18,,,,"C","JAIME LYNN",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,13,"F",119,,16,15,,,"C","HALIBUT GROVE",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,14,"F",99,,13,,,,"C","HALIBUT GROVE",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,15,"F",124,,18,,,,"C","HALIBUT GROVE",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,16,"F",112,,15,16,,,"C","HALIBUT GROVE",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,17,"M",100,,18,,,,"C","HALIBUT GROVE",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,18,"F",121,,17,,,,"C","HALIBUT GROVE",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,19,"M",114,,21,,,,"C","HALIBUT GROVE",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,20,"F",109,,13,13,,,"C","HALIBUT GROVE",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,21,"F",108,,14,,,,"C","HALIBUT GROVE",465932,,,2013,7,5,
"Valdez",,130,2013-07-05,2,22,"F",103,8.5,15,,,,"C","DAWN TREADER",466005,,,2013,7,5,
"Valdez",,130,2013-07-06,3,1,"F",105,14.5,18,,,,"P","P8",466032,,,2013,7,6,
"Valdez",,130,2013-07-06,3,2,"F",115,12.5,16,,,,"C","SEAQUESTER",466004,,,2013,7,6,
"Valdez",,130,2013-07-06,3,3,"M",94,,16,,,,"C","ALEASHIA",466003,,,2013,7,6,
"Valdez",,130,2013-07-06,3,4,"F",115,16,15,,,,"C","JAIME LYNN",466003,,,2013,7,6,
"Valdez",,130,2013-07-06,3,5,"M",90,8.5,14,14,,,"C","JAIME LYNN",466003,,,2013,7,6,
"Valdez",,130,2013-07-08,4,1,"M",103,13.5,18,,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-08,4,2,"F",103,,12,13,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-08,4,3,"M",98,11.5,16,,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-08,4,4,"F",99,11.5,12,,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-08,4,5,"F",116,18,21,,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-08,4,6,"F",98,8,11,10,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-08,4,7,"F",111,14.5,14,,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-08,4,8,"F",106,12.5,14,,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-08,4,9,"M",91,,15,,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-08,4,10,"F",112,14,15,,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-08,4,11,"F",118,,16,,,,"C","HALIBUT GROVE",475932,,,2013,7,8,
"Valdez",,130,2013-07-09,5,1,"F",117,15,14,14,,,"P","P6",466002,,,2013,7,9,
"Valdez",,130,2013-07-09,5,2,"F",112,12.5,15,,,,"P","P6",466002,,,2013,7,9,
"Valdez",,130,2013-07-09,5,3,"F",109,18.5,17,,,,"P","P6",466002,,,2013,7,9,
"Valdez",,130,2013-07-09,5,4,"F",115,17,17,,,,"P","P6",466002,,,2013,7,9,
"Valdez",,130,2013-07-09,5,5,"F",126,15.5,21,,,,"C","DAN ORION",475932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,6,"F",114,15.5,22,,,,"C","DAN ORION",475932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,7,"M",102,11.5,21,,,,"C","ALEASHIA",466003,,,2013,7,9,
"Valdez",,130,2013-07-09,5,8,"M",99,,17,,,,"C","OTTER DODGER",465932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,9,"F",113,20.5,,,,,"C","OTTER DODGER",465932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,10,"F",103,,14,,,,"C","OTTER DODGER",465932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,11,"F",118,,17,17,,,"C","OTTER DODGER",465932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,12,"F",110,,13,13,,,"C","OTTER DODGER",465932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,13,"M",93,,14,,,,"C","OTTER DODGER",465932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,14,"M",89,,13,,,,"C","OTTER DODGER",465932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,15,"F",109,,19,,,,"C","OTTER DODGER",465932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,16,"M",94,,15,,,,"C","OTTER DODGER",465932,,,2013,7,9,
"Valdez",,130,2013-07-09,5,17,"F",104,,13,,,,"C","OTTER DODGER",465932,,,2013,7,9,
"Valdez",,130,2013-07-10,6,1,"F",128,28,26,,,,"C","HALIBUT GROVE",465932,,,2013,7,10,"DERBY WEIGHT 61.8 LBS, 28.09 KG"
"Valdez",,130,2013-07-10,6,2,"F",131,27,18,,,,"C","HALIBUT GROVE",465932,,,2013,7,10,"DERBY WEIGHT 59.6 LBS, 27.09 KG"
"Valdez",,130,2013-07-10,6,3,"F",123,,18,,,,"C","HALIBUT GROVE",465932,,,2013,7,10,
"Valdez",,130,2013-07-10,6,4,"",115,,15,15,,,"C","HALIBUT GROVE",465932,,,2013,7,10,
"Valdez",,130,2013-07-10,6,5,"F",106,,15,,,,"C","HALIBUT GROVE",465932,,,2013,7,10,
"Valdez",,130,2013-07-10,6,6,"F",113,,16,,,,"C","HALIBUT GROVE",465932,,,2013,7,10,
"Valdez",,130,2013-07-10,6,7,"F",107,,15,,,,"C","HALIBUT GROVE",465932,,,2013,7,10,
"Valdez",,130,2013-07-10,6,8,"F",122,,18,,,,"C","HALIBUT GROVE",465932,,,2013,7,10,
"Valdez",,130,2013-07-10,6,9,"F",103,,12,14,,,"C","HALIBUT GROVE",465932,,,2013,7,10,
"Valdez",,130,2013-07-10,6,10,"F",106,,14,14,,,"C","HALIBUT GROVE",465932,,,2013,7,10,
"Valdez",,130,2013-07-10,6,11,"F",110,,17,17,,,"C","HALIBUT GROVE",465932,,,2013,7,10,
"Valdez",,130,2013-07-10,6,12,"M",93,8,11,,,,"C","SEA MASTER",466004,,,2013,7,10,
"Valdez",,130,2013-07-10,6,13,"F",113,13.5,15,,,,"C","SEAQUESTER",466004,,,2013,7,10,
"Valdez",,130,2013-07-10,6,14,"F",102,10.5,14,,,,"C","SEAQUESTER",466004,,,2013,7,10,
"Valdez",,130,2013-07-11,7,1,"F",121,17,18,18,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
"Valdez",,130,2013-07-11,7,2,"F",106,,13,,,,"C","HALIBUT GROVE",465932,,,2013,7,11,
