"","species","SFmgmtarea","YEAR","n","piC","vpiC","piP","vpiP","HiC","SEHiC","HiP","SEHiP","Hi","SEHi","pi","SEpi"
"660","Quillback","PWS",1996,243,0.0680272108843537,0.000434243215504448,0.285714285714286,0.00425170068027211,751.428571428571,242.310582738619,2283.71428571429,586.379878060765,3035.14285714286,634.472836220501,0.159417136254155,0.0311140743948754
"661","Shortraker","PWS",1996,243,0,0,0.0204081632653061,0.00041649312786339,0,0,163.122448979592,163.122448979592,163.122448979592,163.122448979592,0.00856780550341887,0.00860493715993051
"662","Yelloweye","PWS",1996,243,0.333333333333333,0.0015220700152207,0.122448979591837,0.00223865056226572,3682,579.201292286457,978.734693877551,393.605788595531,4660.73469387755,700.285408817156,0.244799343131338,0.0312248161420023
"663","Yellowtail","PWS",1996,243,0,0,0.0204081632653061,0.00041649312786339,0,0,163.122448979592,163.122448979592,163.122448979592,163.122448979592,0.00856780550341887,0.00860493715993051
"664","Black","PWS",1997,371,0.508264462809917,0.00103706099026748,0.0824742268041237,0.000788252382470684,4328.88842975207,555.351953129779,856.494845360825,304.742961138301,5185.38327511289,633.469860536711,0.274329873828848,0.0268682591039556
"665","China","PWS",1997,371,0.0206611570247934,8.39596415568059e-05,0,0,175.971074380165,80.0072864550538,0,0,175.971074380165,80.0072864550538,0.00930965370755292,0.00420594920901942
"666","Copper","PWS",1997,371,0.00826446280991736,3.40089687318707e-05,0.195876288659794,0.00164071633542353,70.3884297520661,49.9806535541572,2034.17525773196,474.267900057078,2104.56368748402,476.894230154079,0.111340793962757,0.023563621326844
"667","DrkDsky","PWS",1997,371,0.0247933884297521,0.000100326457759019,0.11340206185567,0.00104731285648493,211.165289256198,87.9988618548046,1177.68041237113,358.306491706186,1388.84570162733,368.954389710349,0.0734761243057524,0.0186640269352507
"668","Quillback","PWS",1997,371,0.0165289256198347,6.74511213182103e-05,0.103092783505155,0.000963173557232437,140.776859504132,71.2694344882925,1070.61855670103,341.325827848879,1211.39541620516,348.687041699291,0.0640882137448505,0.0177688843854937
"669","Silvergray","PWS",1997,371,0,0,0.0206185567010309,0.000210348248131222,0,0,214.123711340206,151.546296257304,214.123711340206,151.546296257304,0.0113280981557616,0.00800847468120335
"670","Tiger","PWS",1997,371,0.00826446280991736,3.40089687318707e-05,0,0,70.3884297520661,49.9806535541572,0,0,70.3884297520661,49.9806535541572,0.00372386148302117,0.00264722622921486
"671","Yelloweye","PWS",1997,371,0.413223140495868,0.00100609865831784,0.484536082474227,0.00260167570057038,3519.42148760331,476.260755009898,5031.90721649485,764.139381829699,8551.32870409815,900.407297630174,0.452403380811457,0.0315794825254953
"672","Black","PWS",1998,462,0.398416886543536,0.000634076378466908,0.145161290322581,0.00203425393630269,3086.13720316623,378.914522184623,1555.54838709677,530.438547036945,4641.685590263,651.875193043167,0.251418350680479,0.0303710384419754
"673","Canary","PWS",1998,462,0.0158311345646438,4.12182797434919e-05,0,0,122.627968337731,51.1164808693018,0,0,122.627968337731,51.1164808693018,0.00664218223040466,0.00278315624049426
"674","China","PWS",1998,462,0.00527704485488127,1.38867662764043e-05,0,0,40.8759894459103,29.0263945350374,0,0,40.8759894459103,29.0263945350374,0.00221406074346822,0.00158082463936772
"675","Copper","PWS",1998,462,0.00263852242744063,6.96180060010721e-06,0.032258064516129,0.000511761996554136,20.4379947229551,20.4379947229551,345.677419354839,245.140429405544,366.115414077794,245.990938364465,0.0198307558269848,0.0132422265791362
"676","DrkDsky","PWS",1998,462,0.0263852242744063,6.7960434429618e-05,0.0161290322580645,0.000260145681581686,204.379947229551,67.0596064931845,172.838709677419,172.838709677419,377.218656906971,185.392045098963,0.0204321664449665,0.0099906734592528
"677","Quillback","PWS",1998,462,0.0554089709762533,0.000138462478602132,0.0645161290322581,0.000989406526671329,429.197889182058,101.314816526728,691.354838709677,348.67925701304,1120.55272789174,363.100421810565,0.0606950887169177,0.0189175240040434
"678","Silvergray","PWS",1998,462,0.00527704485488127,1.38867662764043e-05,0.0645161290322581,0.000989406526671329,40.8759894459103,29.0263945350374,691.354838709677,348.67925701304,732.230828155588,349.885346722136,0.0396615116539697,0.0185106366412125
"679","Yelloweye","PWS",1998,462,0.490765171503958,0.000661150047467325,0.67741935483871,0.00358233397587895,3801.46701846966,447.205838529211,7259.22580645161,1246.50666882294,11060.6928249213,1324.30054649037,0.599105883702809,0.0373018186258282
"680","Black","PWS",1999,962,0.344146685472496,0.000318799073941795,0.0884955752212389,0.000358507148388893,2545.99717912553,284.145275266476,716.371681415929,174.051383408595,3262.36886054146,333.21527804515,0.210570506715385,0.0163369606284006
"681","Canary","PWS",1999,962,0,0,0,0,0,0,0,0,0,0,0,0
"682","China","PWS",1999,962,0.00705218617771509,9.89047012405358e-06,0,0,52.1720733427362,23.7204170732307,0,0,52.1720733427362,23.7204170732307,0.00336746100450115,0.00152592593434246
"683","Copper","PWS",1999,962,0.0324400564174894,4.43329084140106e-05,0.0575221238938053,0.000240948129584671,239.991537376587,54.4654168106351,465.641592920354,136.31284712177,705.633130296941,146.791259681219,0.0455452869229291,0.00876439121258839
"684","DrkDsky","PWS",1999,962,0.0535966149506347,7.16440929611131e-05,0.084070796460177,0.000342235100634349,396.507757404795,73.63374236263,680.553097345133,168.9599556837,1077.06085474993,184.307880024062,0.0695191928451512,0.0105420453185218
"685","Quillback","PWS",1999,962,0.0592383638928068,7.87135312656923e-05,0.0707964601769911,0.000292374761792884,438.245416078984,78.3973956487667,573.097345132743,153.148835510616,1011.34276121173,172.048590412032,0.0652774001943928,0.00989761808493146
"686","Rosethorn","PWS",1999,962,0,0,0.00442477876106195,1.95786670843449e-05,0,0,35.8185840707965,35.8185840707965,35.8185840707965,35.8185840707965,0.00231192048478645,0.00231815321988931
"687","Rougheye","PWS",1999,962,0.00423131170662906,5.95114083032542e-06,0,0,31.3032440056418,18.2239669131393,0,0,31.3032440056418,18.2239669131393,0.00202047660270069,0.00117614662254796
"688","Shortraker","PWS",1999,962,0.00423131170662906,5.95114083032542e-06,0.00442477876106195,1.95786670843449e-05,31.3032440056418,18.2239669131393,35.8185840707965,35.8185840707965,67.1218280764382,40.1881068836031,0.00433239708748714,0.00258881492839128
"689","Silvergray","PWS",1999,962,0.0253878702397743,3.49482009667552e-05,0.0973451327433628,0.000390529146109066,187.81946403385,47.3219314214856,788.008849557522,184.010583145598,975.828313591373,189.998052366446,0.062985110281506,0.0110550879459559
"690","Tiger","PWS",1999,962,0.00282087447108604,3.97304680551471e-06,0,0,20.8688293370945,14.8182769857225,0,0,20.8688293370945,14.8182769857225,0.00134698440180046,0.000957930522695246
"691","Yelloweye","PWS",1999,962,0.465444287729196,0.000351420766595279,0.592920353982301,0.0010727369236258,3443.35684062059,367.593725248803,4799.69026548673,623.918670170706,8243.04710610732,724.154440592527,0.53204977125846,0.0199232846255683
"692","Yellowtail","PWS",1999,962,0.00141043723554302,1.98933319540623e-06,0,0,10.4344146685472,10.4344146685472,0,0,10.4344146685472,10.4344146685472,0.000673492200900229,0.000675665543791847
"693","Black","PWS",2000,1040,0.149484536082474,0.000164050205877009,0.169724770642202,0.000649392962546792,1477.20618556701,180.814250712553,1959.13302752294,346.557359597132,3436.33921308995,390.891029254545,0.160396714576641,0.0149612339564921
"694","China","PWS",2000,1040,0.0115979381443299,1.47915173872648e-05,0.00458715596330275,2.1041999831664e-05,114.610824742268,39.1719595095889,52.9495412844037,52.9495412844037,167.560366026672,65.8642265121943,0.00782115226039356,0.00305055895171879
"695","Copper","PWS",2000,1040,0.0167525773195876,2.12541012551469e-05,0.13302752293578,0.000531480189296546,165.548969072165,47.6500846334919,1535.53669724771,302.131308216632,1701.08566631987,305.865751548408,0.0794009366280747,0.0131418266772363
"696","DrkDsky","PWS",2000,1040,0.105670103092784,0.000121940557942121,0.0871559633027523,0.000366635029324984,1044.23195876289,142.161177118648,1006.04128440367,239.732586765952,2050.27324316656,278.714035235498,0.0956998339790215,0.011520760824259
"697","Quillback","PWS",2000,1040,0.038659793814433,4.79551150408497e-05,0.0871559633027523,0.000366635029324984,382.036082474227,75.9632603007091,1006.04128440367,239.732586765952,1388.0773668779,251.479880056055,0.0647907658176763,0.0109111200477981
"698","Redstripe","PWS",2000,1040,0.00128865979381443,1.66064406419386e-06,0,0,12.7345360824742,12.7345360824742,0,0,12.7345360824742,12.7345360824742,0.000594405156948946,0.00059583967305483
"699","Rougheye","PWS",2000,1040,0.00515463917525773,6.6168630583621e-06,0,0,50.9381443298969,25.7130594262865,0,0,50.9381443298969,25.7130594262865,0.00237762062779579,0.00119796412552804
"700","Shortraker","PWS",2000,1040,0.143041237113402,0.000158168311739961,0.00458715596330275,2.1041999831664e-05,1413.53350515464,175.23417998097,52.9495412844037,52.9495412844037,1466.48304643904,183.05920287118,0.0684504782691861,0.00771165819169506
"701","Silvergray","PWS",2000,1040,0.0115979381443299,1.47915173872648e-05,0.0917431192660551,0.000383992254992578,114.610824742268,39.1719595095889,1058.99082568807,246.459505881157,1173.60165043034,249.553061393775,0.0547797633696015,0.0110100598856338
"702","Tiger","PWS",2000,1040,0.0038659793814433,4.96907559337491e-06,0,0,38.2036082474227,22.1979530985564,0,0,38.2036082474227,22.1979530985564,0.00178321547084684,0.00103565628420445
"703","Yelloweye","PWS",2000,1040,0.505154639175258,0.000322546360896739,0.422018348623853,0.00112405005552373,4991.9381443299,472.305379426316,4871.35779816514,600.671474810052,9863.29594249503,764.119488094316,0.460385359526467,0.0200508038178106
"704","Yellowtail","PWS",2000,1040,0.0077319587628866,9.89958138912983e-06,0,0,76.4072164948454,31.6895870232794,0,0,76.4072164948454,31.6895870232794,0.00356643094169368,0.00147230956364008
"705","Black","PWS",2001,1105,0.33457249070632,0.000276220520060657,0.27027027027027,0.000668556783994255,5302.63940520446,487.61600041464,2553.78378378378,406.58207309157,7856.42318898824,634.884513923445,0.310555110640693,0.0143785634808681
"706","China","PWS",2001,1105,0.0136307311028501,1.66810598913795e-05,0,0,216.033457249071,66.6719781596178,0,0,216.033457249071,66.6719781596178,0.00853954689102185,0.00260279506919299
"707","Copper","PWS",2001,1105,0.0136307311028501,1.66810598913795e-05,0.101351351351351,0.000308743237052903,216.033457249071,66.6719781596178,957.668918918919,205.1947138908,1173.70237616799,215.754544055145,0.0463950658616487,0.00768344205965593
"708","DrkDsky","PWS",2001,1105,0.0631970260223048,7.34530544965769e-05,0.027027027027027,8.91409045325674e-05,1001.60966542751,156.085389200958,255.378378378378,94.3115851777285,1256.98804380589,182.365906410026,0.0496872497353897,0.0065472527567976
"709","Quillback","PWS",2001,1105,0.0619578686493185,7.21080535505611e-05,0.111486486486486,0.000335787287516559,981.970260223048,154.249657924097,1053.43581081081,218.238020330716,2035.40607103386,267.246684708288,0.0804571930996071,0.00884017171164922
"710","Rougheye","PWS",2001,1105,0.0111524163568773,1.36824317199506e-05,0,0,176.754646840149,60.0318723866386,0,0,176.754646840149,60.0318723866386,0.00698690200174515,0.00234998843418284
"711","Shortraker","PWS",2001,1105,0.0768277571251549,8.7996591638056e-05,0,0,1217.64312267658,175.704635334307,0,0,1217.64312267658,175.704635334307,0.0481319915675777,0.00646224697569659
"712","Silvergray","PWS",2001,1105,0.00743494423791822,9.15591295545566e-06,0.0675675675675676,0.000213566750442609,117.836431226766,48.6768227739715,638.445945945946,159.431638575942,756.282377172712,166.69697194124,0.0298949473149147,0.00614919253005672
"713","Tiger","PWS",2001,1105,0.00495662949194548,6.11918277422463e-06,0,0,78.5576208178439,39.5588575290473,0,0,78.5576208178439,39.5588575290473,0.0031052897785534,0.00155942178219216
"714","Yelloweye","PWS",2001,1105,0.411400247831475,0.00030043434728992,0.422297297297297,0.000826990813534561,6520.28252788104,574.664974865622,3990.28716216216,576.946943837218,10510.5696900432,814.314195713431,0.415470380664211,0.015278593509357
"715","Yellowtail","PWS",2001,1105,0.00123915737298637,1.53551099502648e-06,0,0,19.639405204461,19.639405204461,0,0,19.639405204461,19.639405204461,0.00077632244463835,0.000777531655426711
"716","Black","PWS",2002,963,0.326558265582656,0.000298396153001769,0.217777777777778,0.000760493827160494,4615.57452574526,546.115597467135,2371.81777777778,387.168315227434,6987.39230352303,669.433753341535,0.279216475665256,0.0159677009642957
"717","Canary","PWS",2002,963,0,0,0.00444444444444444,1.97530864197531e-05,0,0,48.4044444444444,48.4044444444444,48.4044444444444,48.4044444444444,0.00193424353424353,0.00194102407582867
"718","China","PWS",2002,963,0.00677506775067751,9.13048332110073e-06,0.0177777777777778,7.79541446208113e-05,95.7588075880759,43.6636079175515,193.617777777778,97.7292472925421,289.376585365854,107.039789016723,0.0115634999147194,0.00422354948457104
"719","Copper","PWS",2002,963,0.018970189701897,2.5251454008916e-05,0.102222222222222,0.000409700176366843,268.124661246612,76.1272811964751,1113.30222222222,247.867904986504,1381.42688346883,259.294931043331,0.0552018734652881,0.00974029610530857
"720","DrkDsky","PWS",2002,963,0.0501355013550136,6.46159197542673e-05,0.111111111111111,0.000440917107583774,708.615176151762,135.660527875212,1210.11111111111,259.859570677439,1918.72628726287,293.139515070972,0.0766723791114035,0.010443613446198
"721","Quillback","PWS",2002,963,0.0501355013550136,6.46159197542673e-05,0.164444444444444,0.000613403880070547,708.615176151762,135.660527875212,1790.96444444444,326.442357381466,2499.57962059621,353.508686620499,0.0998833015223259,0.0124166985974744
"722","Rougheye","PWS",2002,963,0.0284552845528455,3.75109651748468e-05,0.00444444444444444,1.97530864197531e-05,402.186991869919,96.0539763300412,48.4044444444444,48.4044444444444,450.591436314363,107.560943705359,0.0180056518007738,0.00405881377628118
"723","Shortraker","PWS",2002,963,0.016260162601626,2.17038937771977e-05,0,0,229.821138211382,69.8597235774153,0,0,229.821138211382,69.8597235774153,0.0091836618665887,0.00269724129726127
"724","Silvergray","PWS",2002,963,0.00813008130081301,1.09416324000749e-05,0.0133333333333333,5.87301587301587e-05,114.910569105691,48.0581005734214,145.213333333333,84.3711629062841,260.123902439024,97.0982706379667,0.010394561536025,0.00382753269873181
"725","Tiger","PWS",2002,963,0.0040650406504065,5.49323757790644e-06,0.00444444444444444,1.97530864197531e-05,57.4552845528455,33.4983305666821,48.4044444444444,48.4044444444444,105.85972899729,58.8653411841808,0.00423015900089071,0.00234388508540452
"726","Yelloweye","PWS",2002,963,0.490514905149051,0.000339090953834014,0.36,0.00102857142857143,6932.93766937669,779.03630149513,3920.76,535.225565693034,10853.6976693767,945.179329661118,0.433714192582485,0.0180455573314055
"727","Black","PWS",2003,1522,0.368126747437092,0.000216986422815746,0.211581291759465,0.00037235412664478,5797.26001863933,473.754870309353,2693.00668151448,323.324908698004,8490.26670015381,573.57011230224,0.298144702747965,0.0125523713557519
"728","Canary","PWS",2003,1522,0.00559179869524697,5.18706201734963e-06,0.0044543429844098,9.89844154684607e-06,88.0596458527493,36.3219011470193,56.6948775055679,40.168024196174,144.754523358317,54.1548767033797,0.00508320832104215,0.00188801514913754
"729","China","PWS",2003,1522,0.00372786579683131,3.46452314685833e-06,0,0,58.7064305684995,29.5356851991441,0,0,58.7064305684995,29.5356851991441,0.00206153845448957,0.00103394828601576
"730","Copper","PWS",2003,1522,0.00465983224603914,4.3266028073488e-06,0.0913140311804009,0.000185213792165147,73.3830382106244,33.0896229529758,1162.24498886414,195.257421757352,1235.62802707477,198.041369159321,0.0433903861739217,0.0065936858617106
"731","DrkDsky","PWS",2003,1522,0.0829450139794967,7.09562860405203e-05,0.106904231625835,0.000213115439478404,1306.21808014911,161.814860338755,1360.67706013363,213.765541144877,2666.89514028274,268.104001475944,0.0936508459557799,0.00804163275145951
"732","Quillback","PWS",2003,1522,0.0717614165890028,6.21377944758791e-05,0.173719376391982,0.000320403916647239,1130.09878844362,147.736981135648,2211.10022271715,285.735498943336,3341.19901116077,321.669070554618,0.117329740181928,0.00949443680128156
"733","Rougheye","PWS",2003,1522,0.00279589934762349,2.60082303587821e-06,0.0044543429844098,9.89844154684607e-06,44.0298229263746,25.5260878704973,56.6948775055679,40.168024196174,100.724700431943,47.5925554030961,0.00353705448017497,0.00166573818647923
