"","species","PORT","YEAR","piC","vpiC","piP","vpiP","HiC","SEHiC","HiP","SEHiP","Hi","SEHi","pi","SEpi"
"946","Shortraker","Whittier",2012,0.0372093023255814,0.000167405467972079,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"947","Silvergray","Whittier",2012,0.0604651162790698,0.000265463018656207,0.0892857142857143,0.000291447224050911,NA,NA,NA,NA,NA,NA,NA,NA
"948","Tiger","Whittier",2012,0.00930232558139535,4.30644500942667e-05,0.0142857142857143,5.04718016238754e-05,NA,NA,NA,NA,NA,NA,NA,NA
"949","Yelloweye","Whittier",2012,0.130232558139535,0.000529308593177418,0.382142857142857,0.000846271304220613,NA,NA,NA,NA,NA,NA,NA,NA
"950","Yellowtail","Whittier",2012,0,0,0.00714285714285714,2.5418769658401e-05,NA,NA,NA,NA,NA,NA,NA,NA
"951","Black","Whittier",2013,0.631578947368421,0.000584640654797533,0.252232142857143,0.000421948744892252,NA,NA,NA,NA,NA,NA,NA,NA
"952","Canary","Whittier",2013,0.0025062656641604,6.28136757934938e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"953","China","Whittier",2013,0.012531328320802,3.10911912847193e-05,0.015625,3.44090813758389e-05,NA,NA,NA,NA,NA,NA,NA,NA
"954","Copper","Whittier",2013,0.0075187969924812,1.87494087544398e-05,0.111607142857143,0.000221814291991965,NA,NA,NA,NA,NA,NA,NA,NA
"955","Dark","Whittier",2013,0.0350877192982456,8.506676194144e-05,0.0870535714285714,0.000177796973445418,NA,NA,NA,NA,NA,NA,NA,NA
"956","Dusky","Whittier",2013,0.0451127819548872,0.000108235223264266,0.118303571428571,0.000233350864464913,NA,NA,NA,NA,NA,NA,NA,NA
"957","DuskyDrk","Whittier",2013,0.0025062656641604,6.28136757934938e-06,0.00669642857142857,1.4880506523079e-05,NA,NA,NA,NA,NA,NA,NA,NA
"958","Quillback","Whittier",2013,0.075187969924812,0.00017471039975728,0.160714285714286,0.000301756608683742,NA,NA,NA,NA,NA,NA,NA,NA
"959","Redstripe","Whittier",2013,0,0,0.00223214285714286,4.98246173469388e-06,NA,NA,NA,NA,NA,NA,NA,NA
"960","Rougheye","Whittier",2013,0.0050125313283208,1.2531170497496e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"961","Shortraker","Whittier",2013,0.0050125313283208,1.2531170497496e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"962","Silvergray","Whittier",2013,0.0175438596491228,4.33067151701877e-05,0.0223214285714286,4.88214371318997e-05,NA,NA,NA,NA,NA,NA,NA,NA
"963","Tiger","Whittier",2013,0.0100250626566416,2.49360823501809e-05,0.00223214285714286,4.98246173469388e-06,NA,NA,NA,NA,NA,NA,NA,NA
"964","Yelloweye","Whittier",2013,0.150375939849624,0.000321012604432076,0.198660714285714,0.000356140122785691,NA,NA,NA,NA,NA,NA,NA,NA
"965","Yellowtail","Whittier",2013,0,0,0.0223214285714286,4.88214371318997e-05,NA,NA,NA,NA,NA,NA,NA,NA
"966","Black","Whittier",2014,0.631679389312977,0.000444857626061494,0.181395348837209,0.000693883533913254,NA,NA,NA,NA,NA,NA,NA,NA
"967","China","Whittier",2014,0.00763358778625954,1.44843520530956e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"968","Copper","Whittier",2014,0.0305343511450382,5.6600391099789e-05,0.0604651162790698,0.000265463018656207,NA,NA,NA,NA,NA,NA,NA,NA
"969","Dark","Whittier",2014,0.0343511450381679,6.34247492786514e-05,0.134883720930233,0.000545280854010503,NA,NA,NA,NA,NA,NA,NA,NA
"970","Dusky","Whittier",2014,0.0801526717557252,0.000140971741809071,0.116279069767442,0.000480178727576917,NA,NA,NA,NA,NA,NA,NA,NA
"971","Quillback","Whittier",2014,0.0706106870229008,0.000125477663290736,0.237209302325581,0.000845518921569123,NA,NA,NA,NA,NA,NA,NA,NA
"972","Redstripe","Whittier",2014,0,0,0.00465116279069767,2.16333153055706e-05,NA,NA,NA,NA,NA,NA,NA,NA
"973","Rougheye","Whittier",2014,0.00763358778625954,1.44843520530956e-05,0.00465116279069767,2.16333153055706e-05,NA,NA,NA,NA,NA,NA,NA,NA
"974","Shortraker","Whittier",2014,0.0229007633587786,4.27845476029901e-05,0.00930232558139535,4.30644500942667e-05,NA,NA,NA,NA,NA,NA,NA,NA
"975","Sharpchin","Whittier",2014,0,0,0.00930232558139535,4.30644500942667e-05,NA,NA,NA,NA,NA,NA,NA,NA
"976","Silvergray","Whittier",2014,0.00572519083969466,1.0884154932206e-05,0.0465116279069767,0.000207235029796354,NA,NA,NA,NA,NA,NA,NA,NA
"977","Tiger","Whittier",2014,0.0114503816793893,2.16429645101063e-05,0.00465116279069767,2.16333153055706e-05,NA,NA,NA,NA,NA,NA,NA,NA
"978","Yelloweye","Whittier",2014,0.0954198473282443,0.000165038049835753,0.176744186046512,0.000679933078248914,NA,NA,NA,NA,NA,NA,NA,NA
"979","Yellowtail","Whittier",2014,0.00190839694656489,3.64197890565818e-06,0.013953488372093,6.42934043660883e-05,NA,NA,NA,NA,NA,NA,NA,NA
"980","Black","Whittier",2015,0.724346076458752,0.000402558141083798,0.140495867768595,0.000501065472649562,NA,NA,NA,NA,NA,NA,NA,NA
"981","China","Whittier",2015,0.00603621730382294,1.20963334364596e-05,0.00413223140495868,1.70753363841268e-05,NA,NA,NA,NA,NA,NA,NA,NA
"982","Copper","Whittier",2015,0.00402414486921529,8.08054662759448e-06,0.0867768595041322,0.000328824216426275,NA,NA,NA,NA,NA,NA,NA,NA
"983","Dusky","Whittier",2015,0.03420523138833,6.66032934153242e-05,0.119834710743802,0.000437652916368262,NA,NA,NA,NA,NA,NA,NA,NA
"984","Quillback","Whittier",2015,0.06841046277666,0.000128488853547063,0.177685950413223,0.000606280719663787,NA,NA,NA,NA,NA,NA,NA,NA
"985","Rougheye","Whittier",2015,0.00201207243460765,4.04843548210794e-06,0.00413223140495868,1.70753363841268e-05,NA,NA,NA,NA,NA,NA,NA,NA
"986","Shortraker","Whittier",2015,0.0140845070422535,2.79962373057061e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"987","Silvergray","Whittier",2015,0.00804828973843058,1.60957959087033e-05,0.140495867768595,0.000501065472649562,NA,NA,NA,NA,NA,NA,NA,NA
"988","Tiger","Whittier",2015,0,0,0.0165289256198347,6.74511213182103e-05,NA,NA,NA,NA,NA,NA,NA,NA
"989","Yelloweye","Whittier",2015,0.134808853118712,0.00023515206903131,0.301652892561983,0.000874101348427269,NA,NA,NA,NA,NA,NA,NA,NA
"990","Yellowtail","Whittier",2015,0.00402414486921529,8.08054662759448e-06,0.00826446280991736,3.40089687318707e-05,NA,NA,NA,NA,NA,NA,NA,NA
"991","Black","Whittier",2016,0.766606822262119,0.000321800004178588,0.0645161290322581,0.00201179327089837,NA,NA,NA,NA,NA,NA,NA,NA
"992","China","Whittier",2016,0.0125673249551167,2.23190419039374e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"993","Copper","Whittier",2016,0.00179533213644524,3.22321748015304e-06,0.0967741935483871,0.00291363163371488,NA,NA,NA,NA,NA,NA,NA,NA
"994","Dark","Whittier",2016,0.0179533213644524,3.1710430964815e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"995","Dusky","Whittier",2016,0.0287253141831239,5.01801627845408e-05,0.225806451612903,0.00582726326742976,NA,NA,NA,NA,NA,NA,NA,NA
"996","DuskyDrk","Whittier",2016,0.0359066427289048,6.22614311813734e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"997","Quillback","Whittier",2016,0.0341113105924596,5.92585055433891e-05,0.354838709677419,0.00763093999306278,NA,NA,NA,NA,NA,NA,NA,NA
"998","Redstripe","Whittier",2016,0.00538599640933573,9.63486951801142e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"999","Rosethorn","Whittier",2016,0,0,0.032258064516129,0.00104058272632674,NA,NA,NA,NA,NA,NA,NA,NA
"1000","Shortraker","Whittier",2016,0.0143626570915619,2.54610992317125e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1001","Silvergray","Whittier",2016,0.00179533213644524,3.22321748015304e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1002","Yelloweye","Whittier",2016,0.0700179533213645,0.000117114099881388,0.225806451612903,0.00582726326742976,NA,NA,NA,NA,NA,NA,NA,NA
"1003","Yellowtail","Whittier",2016,0.0107719928186715,1.91653902686798e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1004","Black","Whittier",2017,0.562141491395794,0.00047152956905576,0.242105263157895,0.00195202451818235,NA,NA,NA,NA,NA,NA,NA,NA
"1005","Canary","Whittier",2017,0,0,0.0105263157894737,0.000110803324099723,NA,NA,NA,NA,NA,NA,NA,NA
"1006","China","Whittier",2017,0.011472275334608,2.17254065771168e-05,0.0105263157894737,0.000110803324099723,NA,NA,NA,NA,NA,NA,NA,NA
"1007","Copper","Whittier",2017,0.0152963671128107,2.88551499347909e-05,0.105263157894737,0.00100194495196558,NA,NA,NA,NA,NA,NA,NA,NA
"1008","Dark","Whittier",2017,0.00382409177820268,7.29783160972138e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1009","Dusky","Whittier",2017,0.0248565965583174,4.64343796280736e-05,0.0105263157894737,0.000110803324099723,NA,NA,NA,NA,NA,NA,NA,NA
"1010","DuskyDrk","Whittier",2017,0.0458891013384321,8.38760377716154e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1011","Quillback","Whittier",2017,0.0956022944550669,0.000165636965038302,0.189473684210526,0.0016337596510874,NA,NA,NA,NA,NA,NA,NA,NA
"1012","Rougheye","Whittier",2017,0.00191204588910134,3.65591948202933e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1013","Shortraker","Whittier",2017,0.0229445506692161,4.29465483980916e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1014","Silvergray","Whittier",2017,0.00382409177820268,7.29783160972138e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1015","Yelloweye","Whittier",2017,0.212237093690249,0.000320292164276179,0.431578947368421,0.00260977191017858,NA,NA,NA,NA,NA,NA,NA,NA
"1016","Black","Whittier",2018,0.620396600566572,0.000669047325488674,0.358108108108108,0.00156371898649891,NA,NA,NA,NA,NA,NA,NA,NA
"1017","China","Whittier",2018,0.0198300283286119,5.52181770031203e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1018","Copper","Whittier",2018,0.0254957507082153,7.0584424443295e-05,0.027027027027027,0.000178888209776241,NA,NA,NA,NA,NA,NA,NA,NA
"1019","Dark","Whittier",2018,0.0594900849858357,0.000158951746517653,0.0540540540540541,0.000347838185676023,NA,NA,NA,NA,NA,NA,NA,NA
"1020","Dusky","Whittier",2018,0.0113314447592068,3.18268270422609e-05,0.0135135135135135,9.06863841226776e-05,NA,NA,NA,NA,NA,NA,NA,NA
"1021","DuskyDrk","Whittier",2018,0.0028328611898017,8.0251025206847e-06,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1022","Quillback","Whittier",2018,0.0424929178470255,0.000115588834601907,0.148648648648649,0.000860899509548158,NA,NA,NA,NA,NA,NA,NA,NA
"1023","Redband","Whittier",2018,0.0084985835694051,2.39385160418152e-05,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1024","Shortraker","Whittier",2018,0.0368271954674221,0.000100769753242689,0,0,NA,NA,NA,NA,NA,NA,NA,NA
"1025","Silvergray","Whittier",2018,0.0141643059490085,3.96695408692937e-05,0.0135135135135135,9.06863841226776e-05,NA,NA,NA,NA,NA,NA,NA,NA
"1026","Tiger","Whittier",2018,0.0028328611898017,8.0251025206847e-06,0.027027027027027,0.000178888209776241,NA,NA,NA,NA,NA,NA,NA,NA
"1027","Widow","Whittier",2018,0,0,0.0337837837837838,0.000222057413177104,NA,NA,NA,NA,NA,NA,NA,NA
"1028","Yelloweye","Whittier",2018,0.155807365439093,0.000373668836119381,0.324324324324324,0.00149073508146867,NA,NA,NA,NA,NA,NA,NA,NA
