"","YEAR","MONTH","DAY","SUBL","LITHO","LINE","HOUR","NUMDAYS","ADFGSTAT","INTLOC","ANGLDAYS","WHOLEHRS","FRACHRS","LOGBOOK","PROXY","ZEROCATCH","HACAS","HAKEPT","HAREL","RFKEPT","RFREL","PELKEPT","PELREL","NPKEPT","NPREL","LCKEPT","LCREL","PSSKEPT","PSSREL","SDFKEPT","SDFREL","SSKKEPT","SSKREL","CODKEPT","CODREL","PORT","SUBLOC","TRFKEPT","TRFREL","USER","TARGET","BOATHRS","HALCPUE","HALHPUE","HALCPHR","HALHPHR"
"105",2005,7,2,NA,23374,4,17,1,525732,2,2,4,0,NA,NA,NA,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",4,3,2,0.75,0.5
"106",2005,7,2,NA,23374,5,17,1,525733,2,1,8,0,NA,NA,NA,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",8,25,1,3.125,0.125
"107",2005,7,2,NA,23374,6,17,1,525732,2,2,3,0,NA,NA,NA,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",3,1.5,1,0.5,0.333333333333333
"108",2005,7,2,NA,23374,7,17,1,525732,2,5,5,50,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","S",5.5,NA,NA,NA,NA
"109",2005,7,2,NA,23374,8,17,1,525733,2,6,6,0,NA,NA,NA,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",6,3,2,0.5,0.333333333333333
"110",2005,7,2,NA,23374,9,17,1,525733,2,7,5,50,50329,NA,NA,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","B+S",5.5,2.28571428571429,2,0.415584415584416,0.363636363636364
"111",2005,7,2,NA,23373,1,17,1,525733,2,4,8,0,50240,NA,NA,0,2,1,0,0,18,5,0,0,1,0,0,0,0,0,0,0,0,0,"Kodiak","",18,5,"Charter","B+S",8,0.75,0.5,0.09375,0.0625
"112",2005,7,2,NA,23373,3,18,1,525733,1,6,9,0,50206,NA,NA,0,12,13,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",5,0,"Charter","B+S",9,4.16666666666667,2,0.462962962962963,0.222222222222222
"113",2005,7,2,NA,23373,4,18,1,525733,1,6,6,50,50246,NA,NA,2,2,1,0,0,0,2,4,0,10,0,0,0,0,0,0,0,0,0,"Kodiak","",4,2,"Charter","B+S",6.5,0.5,0.333333333333333,0.0769230769230769,0.0512820512820513
"114",2005,7,2,NA,23373,6,18,1,525733,1,7,8,0,50204,NA,NA,0,8,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",13,0,"Charter","B+S",8,1.14285714285714,1.14285714285714,0.142857142857143,0.142857142857143
"115",2005,7,2,NA,23373,7,19,1,525733,3,4,8,0,NA,NA,NA,0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",8,6.75,1.75,0.84375,0.21875
"116",2005,7,2,NA,23373,8,19,1,525733,3,4,8,0,NA,NA,NA,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,1,"Private","H",8,0.5,0.5,0.0625,0.0625
"117",2005,7,2,NA,23373,9,19,1,525731,3,7,6,0,NA,NA,NA,0,12,20,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,"Kodiak","",0,4,"Private","H",6,4.57142857142857,1.71428571428571,0.761904761904762,0.285714285714286
"118",2005,7,3,NA,23372,1,15,1,525733,2,6,6,0,50201,NA,NA,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","H",6,3,2,0.5,0.333333333333333
"119",2005,7,3,NA,23372,2,16,1,525732,2,3,7,0,50250,NA,NA,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","B+S",7,2,2,0.285714285714286,0.285714285714286
"120",2005,7,3,NA,23372,3,16,1,525733,1,9,7,0,50206,NA,NA,0,16,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,7,"Charter","B+S",7,2.77777777777778,1.77777777777778,0.396825396825397,0.253968253968254
"121",2005,7,3,NA,23372,4,16,1,525733,1,4,5,0,50246,NA,NA,0,8,0,0,0,30,0,2,0,6,0,0,0,0,0,0,0,0,0,"Kodiak","",32,0,"Charter","B+S",5,2,2,0.4,0.4
"122",2005,7,3,NA,23372,5,16,1,525733,1,5,8,0,50204,NA,NA,0,9,25,0,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,"Kodiak","",0,5,"Charter","B+S",8,6.8,1.8,0.85,0.225
"123",2005,7,3,NA,23372,7,18,1,525732,3,4,5,0,NA,NA,NA,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,3,"Private","B+S",5,1,1,0.2,0.2
"124",2005,7,3,NA,23372,8,18,1,525733,3,3,8,0,NA,NA,NA,0,2,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Kodiak","",0,0,"Private","H",8,9,0.666666666666667,1.125,0.0833333333333333
"125",2005,7,3,NA,23372,9,18,1,525732,3,3,4,0,NA,NA,NA,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",3,0,"Private","B",4,0,0,0,0
"126",2005,7,3,NA,23371,1,18,1,525733,3,2,5,0,NA,NA,NA,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,"Kodiak","",0,2,"Private","S",5,NA,NA,NA,NA
"127",2005,7,3,NA,23371,2,19,1,525732,2,6,9,0,50242,NA,NA,0,11,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,6,"Charter","H",9,2,1.83333333333333,0.222222222222222,0.203703703703704
"128",2005,7,3,NA,23371,3,19,1,525806,2,2,6,0,NA,NA,NA,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",6,4,2,0.666666666666667,0.333333333333333
"129",2005,7,3,NA,23371,4,20,1,525733,1,2,4,0,NA,NA,NA,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B",4,1,0,0.25,0
"130",2005,7,4,NA,23370,1,16,1,525733,2,7,5,0,NA,NA,NA,0,12,10,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","S",5,NA,NA,NA,NA
"131",2005,7,4,NA,23370,2,16,1,525732,2,4,5,0,NA,NA,NA,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",5,2,1.5,0.4,0.3
"132",2005,7,4,NA,23370,3,16,1,525733,2,6,6,0,NA,NA,NA,0,6,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,3,"Private","H",6,2,1,0.333333333333333,0.166666666666667
"133",2005,7,4,NA,23370,4,17,1,525733,1,12,4,0,50206,NA,NA,0,11,0,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,"Kodiak","",0,20,"Charter","B+S",4,0.916666666666667,0.916666666666667,0.229166666666667,0.229166666666667
"134",2005,7,4,NA,23370,5,17,1,525733,1,8,7,0,50246,NA,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","S",7,NA,NA,NA,NA
"135",2005,7,4,NA,23370,6,18,1,525733,1,6,8,0,50204,NA,NA,0,4,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,"Kodiak","",0,7,"Charter","B+S",8,0.666666666666667,0.666666666666667,0.0833333333333333,0.0833333333333333
"136",2005,7,4,NA,23370,7,18,1,525733,1,7,8,0,50247,NA,NA,0,14,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,"Kodiak","",5,0,"Charter","B+S",8,2,2,0.25,0.25
"137",2005,7,4,NA,23370,8,18,1,525732,3,5,6,0,NA,NA,NA,0,8,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,1,"Private","H",6,2.4,1.6,0.4,0.266666666666667
"138",2005,7,4,NA,23370,9,18,1,525732,3,3,6,0,NA,NA,NA,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",6,2.66666666666667,1.33333333333333,0.444444444444444,0.222222222222222
"139",2005,7,4,NA,23369,1,18,1,525732,3,3,8,0,NA,NA,NA,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",3,9,"Private","S",8,NA,NA,NA,NA
"140",2005,7,4,NA,23369,2,19,1,525733,2,3,10,0,NA,NA,NA,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,2,"Private","H",10,0.666666666666667,0,0.0666666666666667,0
"141",2005,7,5,NA,23368,1,15,1,525733,2,4,4,0,NA,NA,NA,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",4,1.5,1.25,0.375,0.3125
"142",2005,7,5,NA,23368,2,15,1,525733,2,5,5,0,50201,NA,NA,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","H",5,3.4,2,0.68,0.4
"143",2005,7,5,NA,23368,3,16,1,525732,2,5,7,0,50243,NA,NA,0,10,50,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",2,0,"Charter","H",7,12,2,1.71428571428571,0.285714285714286
"144",2005,7,5,NA,23368,4,17,1,525733,1,6,8,0,50216,NA,NA,0,11,6,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",2,6,"Charter","H",8,2.83333333333333,1.83333333333333,0.354166666666667,0.229166666666667
"145",2005,7,5,NA,23368,5,17,1,525733,1,12,7,0,50206,NA,NA,0,10,40,0,0,0,20,0,0,1,0,0,0,0,0,0,0,0,0,"Kodiak","",0,20,"Charter","B+S",7,4.16666666666667,0.833333333333333,0.595238095238095,0.119047619047619
"146",2005,7,5,NA,23368,6,19,1,525732,2,6,7,0,NA,NA,NA,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",7,2.83333333333333,2,0.404761904761905,0.285714285714286
"147",2005,7,5,NA,23368,7,20,1,525732,2,4,5,0,NA,NA,NA,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",5,1.25,0.5,0.25,0.1
"148",2005,7,8,NA,23365,2,16,1,525732,3,3,5,0,NA,NA,NA,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,4,"Private","H",5,0.333333333333333,0.333333333333333,0.0666666666666667,0.0666666666666667
"149",2005,7,8,NA,23365,3,16,1,525732,2,2,4,0,NA,NA,NA,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",4,3.5,2,0.875,0.5
"150",2005,7,8,NA,23365,4,16,1,525733,2,4,5,0,NA,NA,NA,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","S",5,NA,NA,NA,NA
"151",2005,7,8,NA,23365,5,17,1,525733,2,5,6,0,50201,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",1,0,"Charter","S",6,NA,NA,NA,NA
"152",2005,7,8,NA,23365,6,17,1,525733,2,3,6,0,50329,NA,NA,0,6,19,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,"Kodiak","",2,0,"Charter","H",6,8.33333333333333,2,1.38888888888889,0.333333333333333
"153",2005,7,8,NA,23365,7,17,1,525733,2,3,6,0,50344,NA,NA,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","H",6,1.66666666666667,1.33333333333333,0.277777777777778,0.222222222222222
"154",2005,7,8,NA,23365,8,17,1,525733,1,4,6,50,50216,NA,NA,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","H",6.5,3.5,1.75,0.538461538461538,0.269230769230769
"155",2005,7,8,NA,23365,9,17,1,525733,1,8,8,0,50275,NA,NA,0,16,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",4,0,"Charter","B+S",8,2,2,0.25,0.25
"156",2005,7,8,NA,23367,1,18,1,525733,1,7,8,0,50204,NA,NA,0,14,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",4,0,"Charter","B+S",8,4.85714285714286,2,0.607142857142857,0.25
"157",2005,7,8,NA,23367,2,20,1,525733,3,4,8,0,NA,NA,NA,0,8,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,"Kodiak","",0,2,"Private","H",8,3,2,0.375,0.25
"158",2005,7,8,NA,23367,3,20,1,525732,3,4,4,0,NA,NA,NA,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",1,4,"Private","B+S",4,0,0,0,0
"159",2005,7,8,NA,23367,4,20,1,525733,3,2,2,50,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Kodiak","",0,0,"Private","H",2.5,0.5,0.5,0.2,0.2
"160",2005,7,8,NA,23367,5,20,1,525733,3,2,5,0,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",5,1,0.5,0.2,0.1
"161",2005,7,8,NA,23367,6,22,1,525732,2,3,4,0,NA,NA,NA,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",4,3.33333333333333,1.33333333333333,0.833333333333333,0.333333333333333
"162",2005,7,8,NA,23367,7,22,1,525732,2,3,6,0,NA,NA,NA,0,5,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",6,3.66666666666667,1.66666666666667,0.611111111111111,0.277777777777778
"163",2005,7,9,NA,23364,1,15,1,525733,2,7,6,0,50201,NA,NA,0,14,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","H",6,10,2,1.66666666666667,0.333333333333333
"164",2005,7,9,NA,23364,2,15,1,525732,2,3,6,50,50243,NA,NA,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",3,2,"Charter","S",6.5,NA,NA,NA,NA
"165",2005,7,9,NA,23364,3,15,1,525733,2,3,4,0,NA,NA,NA,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,6,"Private","B+S",4,0.333333333333333,0.333333333333333,0.0833333333333333,0.0833333333333333
"166",2005,7,9,NA,23364,4,16,1,525732,2,2,4,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","S",4,NA,NA,NA,NA
"167",2005,7,9,NA,23364,5,16,1,525732,3,5,3,0,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",3,0.4,0.4,0.133333333333333,0.133333333333333
"168",2005,7,9,NA,23364,6,17,1,525732,3,4,5,0,NA,NA,NA,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,"Kodiak","",0,0,"Private","B+S",5,1.75,1.75,0.35,0.35
"169",2005,7,9,NA,23364,7,17,1,525733,1,6,7,0,50246,NA,NA,0,12,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",8,0,"Charter","B+S",7,2.33333333333333,2,0.333333333333333,0.285714285714286
"170",2005,7,9,NA,23364,8,18,1,525732,1,3,4,50,NA,NA,NA,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",2,0,"Private","B+S",4.5,0.666666666666667,0.666666666666667,0.148148148148148,0.148148148148148
"171",2005,7,9,NA,23364,9,18,1,525732,1,3,4,0,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","S",4,NA,NA,NA,NA
"172",2005,7,9,NA,23363,1,18,1,525733,2,4,6,0,50242,NA,NA,0,7,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,1,"Charter","B+S",6,3.25,1.75,0.541666666666667,0.291666666666667
"173",2005,7,9,NA,23363,2,19,1,525733,2,2,4,0,NA,NA,NA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",2,0,"Private","S",4,NA,NA,NA,NA
"174",2005,7,9,NA,23363,3,19,1,525733,2,5,7,0,50239,NA,NA,0,5,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,4,"Charter","B+S",7,1.2,1,0.171428571428571,0.142857142857143
"175",2005,7,9,NA,23363,4,19,1,525732,3,4,8,0,NA,NA,NA,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",8,2.25,0.75,0.28125,0.09375
"176",2005,7,9,NA,23363,5,21,1,525732,1,4,6,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","S",6,NA,NA,NA,NA
"177",2005,7,9,NA,23363,6,21,1,525733,2,3,8,0,NA,NA,NA,0,4,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,6,"Private","B+S",8,2.66666666666667,1.33333333333333,0.333333333333333,0.166666666666667
"178",2005,7,10,NA,23362,1,15,1,525733,2,4,6,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","S",6,NA,NA,NA,NA
"179",2005,7,10,NA,23362,2,15,1,525733,2,2,6,0,NA,NA,NA,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",4,0,"Private","S",6,NA,NA,NA,NA
"180",2005,7,10,NA,23362,3,16,1,525733,2,3,4,0,NA,NA,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,2,"Private","S",4,NA,NA,NA,NA
"181",2005,7,10,NA,23362,4,16,1,525733,1,4,7,0,50223,NA,NA,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","B+S",7,2.25,2,0.321428571428571,0.285714285714286
"182",2005,7,10,NA,23362,5,17,1,525733,1,3,3,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",3,0,0,0,0
"183",2005,7,10,NA,23362,6,17,1,525732,1,2,6,0,NA,NA,NA,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",6,2,1.5,0.333333333333333,0.25
"184",2005,7,10,NA,23362,7,17,1,525733,1,8,8,0,50204,NA,NA,16,16,30,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",2,0,"Charter","B+S",8,5.75,2,0.71875,0.25
"185",2005,7,10,NA,23362,8,17,1,525733,3,2,7,0,NA,NA,NA,0,4,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,"Kodiak","",0,2,"Private","B+S",7,3.5,2,0.5,0.285714285714286
"186",2005,7,10,NA,23362,9,18,1,525733,3,4,7,0,NA,NA,NA,0,3,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",1,2,"Private","S",7,NA,NA,NA,NA
"187",2005,7,10,NA,23360,2,18,1,525733,3,3,5,50,NA,NA,NA,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",1,1,"Private","H",5.5,0.333333333333333,0,0.0606060606060606,0
"188",2005,7,10,NA,23360,4,19,1,525733,2,3,4,0,NA,NA,NA,0,6,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Kodiak","",0,0,"Private","H",4,6,2,1.5,0.5
"189",2005,7,10,NA,23360,5,21,1,525732,2,2,6,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,1,"Private","S",6,NA,NA,NA,NA
"190",2005,7,10,NA,23360,6,21,1,525732,2,5,8,0,50259,NA,NA,0,9,16,0,0,5,10,0,0,3,2,0,0,0,0,0,0,0,0,"Kodiak","",5,10,"Charter","B+S",8,5,1.8,0.625,0.225
"191",2005,7,10,NA,23360,7,22,1,525733,2,4,6,0,NA,NA,NA,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",6,2.5,1,0.416666666666667,0.166666666666667
"192",2005,7,11,NA,23366,1,17,1,525733,3,2,6,0,NA,NA,NA,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",5,0,"Private","S",6,NA,NA,NA,NA
"193",2005,7,11,NA,23366,2,17,1,525733,3,5,6,0,NA,NA,NA,0,0,0,0,0,38,10,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",38,10,"Private","H",6,0,0,0,0
"194",2005,7,11,NA,23366,3,18,1,525733,3,4,6,0,NA,NA,NA,0,7,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,"Kodiak","",2,0,"Private","B+S",6,2,1.75,0.333333333333333,0.291666666666667
"195",2005,7,11,NA,23366,4,19,1,525733,3,6,8,0,50216,NA,NA,0,12,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,4,"Charter","B+S",8,3.66666666666667,2,0.458333333333333,0.25
"196",2005,7,11,NA,23366,5,20,1,525733,1,3,4,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,1,"Private","S",4,NA,NA,NA,NA
"197",2005,7,11,NA,23366,6,20,1,525733,1,4,9,0,NA,NA,NA,4,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,"Kodiak","",0,0,"Private","B+S",9,1.5,1,0.166666666666667,0.111111111111111
"198",2005,7,11,NA,23366,7,21,1,525733,2,2,8,0,NA,NA,NA,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,7,"Private","B+S",8,0.5,0.5,0.0625,0.0625
"199",2005,7,12,NA,23357,1,19,1,525733,2,4,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",1,0,0,0,0
"200",2005,7,12,NA,23357,2,19,1,525732,2,5,5,0,NA,NA,NA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",1,0,"Private","H",5,0.2,0.2,0.04,0.04
"201",2005,7,13,NA,23361,1,16,1,525733,1,6,4,0,50275,NA,NA,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","S",4,NA,NA,NA,NA
"202",2005,7,13,NA,23361,2,17,1,525733,1,5,8,0,50204,NA,NA,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","S",8,NA,NA,NA,NA
"203",2005,7,13,NA,23361,3,17,1,525731,1,6,5,0,50246,NA,NA,0,11,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",2,0,"Charter","H",5,2,1.83333333333333,0.4,0.366666666666667
"204",2005,7,14,NA,23034,1,16,1,525733,2,3,6,0,50201,NA,NA,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","H",6,4,2,0.666666666666667,0.333333333333333
"205",2005,7,14,NA,23034,2,18,1,525731,1,8,7,0,50275,NA,NA,0,16,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Charter","B+S",7,7,2,1,0.285714285714286
"206",2005,7,14,NA,23034,3,18,1,525731,1,5,8,0,50246,NA,NA,0,4,0,0,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",9,6,"Charter","B+S",8,0.8,0.8,0.1,0.1
"207",2005,7,14,NA,23034,4,18,1,525731,1,7,8,0,50206,NA,NA,0,12,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",3,0,"Charter","B+S",8,1.71428571428571,1.71428571428571,0.214285714285714,0.214285714285714
"208",2005,7,17,NA,23038,1,15,1,525732,3,3,5,0,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",5,1.33333333333333,1.33333333333333,0.266666666666667,0.266666666666667
"209",2005,7,17,NA,23038,2,16,1,525733,3,5,6,0,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",6,0.6,0.6,0.1,0.1
"210",2005,7,17,NA,23038,3,16,1,525733,2,2,4,0,NA,NA,NA,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,1,"Private","H",4,3.5,2,0.875,0.5
"211",2005,7,17,NA,23038,4,16,1,525733,2,5,4,0,NA,NA,NA,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,3,"Private","B+S",4,0.4,0,0.1,0
"212",2005,7,17,NA,23038,5,16,1,525732,2,5,3,0,NA,NA,NA,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,2,"Private","B+S",3,0,0,0,0
"213",2005,7,17,NA,23038,6,17,1,525732,2,4,5,0,NA,NA,NA,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","B+S",5,2,1.25,0.4,0.25
"214",2005,7,17,NA,23038,7,17,1,525733,1,4,5,0,NA,NA,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","S",5,NA,NA,NA,NA
"215",2005,7,17,NA,23038,8,17,1,525733,1,3,6,0,NA,NA,NA,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,0,"Private","H",6,2.66666666666667,2,0.444444444444444,0.333333333333333
"216",2005,7,17,NA,23038,9,17,1,525733,1,3,4,0,NA,NA,NA,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,10,"Private","B+S",4,1.66666666666667,1.66666666666667,0.416666666666667,0.416666666666667
"217",2005,7,17,NA,6790,1,20,1,525732,3,6,8,0,NA,NA,NA,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,1,"Private","H",8,1,1,0.125,0.125
"218",2005,7,17,NA,6790,2,21,1,525733,2,5,4,0,NA,NA,NA,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,"Kodiak","",0,3,"Private","S",4,NA,NA,NA,NA
