"","YEAR","MONTH","DAY","SUBL","LITHO","LINE","HOUR","NUMDAYS","ADFGSTAT","INTLOC","ANGLDAYS","WHOLEHRS","FRACHRS","LOGBOOK","PROXY","ZEROCATCH","PORT","SUBLOC","USER","TARGET","BOATHRS","RESBAY","HACAS","HAKEPT","HAVER","HAREL","RFKEPT","RFREL","PELKEPT","PELVER","PELREL","NPKEPT","NPVER","NPREL","LCKEPT","LCVER","LCREL","PSSKEPT","PSSREL","SDFKEPT","SDFREL","SSKKEPT","SSKVER","SSKREL","CODKEPT","CODREL","TRFKEPT","TRFREL","HALCPUE","HALHPUE","HALCPHR","HALHPHR"
"2097",2006,7,4,NA,26912,8,16,1,525733,2,3,4,0,NA,NA,NA,"Kodiak","","Private","S",4,"",0,3,"",6,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,NA,NA,NA,NA
"2098",2006,7,4,NA,26911,4,18,1,525733,1,2,3,0,NA,NA,NA,"Kodiak","","Private","H",3,"",0,6,"",1,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,3.5,3,1.16666666666667,1
"2099",2006,7,4,NA,26911,6,19,1,525733,3,3,6,0,NA,NA,NA,"Kodiak","","Private","H",6,"",0,3,"",2,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,1.66666666666667,1,0.277777777777778,0.166666666666667
"2100",2006,7,4,NA,26911,7,20,1,525731,3,4,2,0,NA,NA,NA,"Kodiak","","Private","H",2,"",0,6,"",2,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,5,0,0,2,1.5,1,0.75
"2101",2006,7,4,NA,26911,8,20,1,525733,3,5,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,6,"",0,0,0,0,"",5,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,5,1.2,1.2,0.3,0.3
"2102",2006,7,4,NA,26911,9,20,1,525733,3,4,7,0,NA,NA,NA,"Kodiak","","Private","H",7,"",0,3,"",4,0,0,2,"",0,0,"",0,1,"",0,0,0,0,0,0,"",0,0,0,2,0,1.75,0.75,0.25,0.107142857142857
"2103",2006,7,4,NA,26917,1,21,1,525733,2,4,3,0,NA,NA,NA,"Kodiak","","Private","B+S",3,"",0,3,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.75,0.75,0.25,0.25
"2104",2006,7,7,NA,26920,1,15,1,525733,2,3,3,0,NA,NA,NA,"Kodiak","","Private","B+S",3,"",0,2,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.666666666666667,0.666666666666667,0.222222222222222,0.222222222222222
"2105",2006,7,7,NA,26920,2,16,1,525733,2,2,3,50,NA,NA,NA,"Kodiak","","Private","B+S",3.5,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0.5,0.142857142857143,0.142857142857143
"2106",2006,7,7,NA,26920,5,17,1,525733,3,4,7,0,NA,NA,NA,"Kodiak","","Private","S",7,"",0,1,"",0,0,0,2,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,2,0,NA,NA,NA,NA
"2107",2006,7,7,NA,26920,6,18,1,525733,3,5,5,0,NA,NA,NA,"Kodiak","","Private","H",5,"",0,2,"",1,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.6,0.4,0.12,0.08
"2108",2006,7,7,NA,26920,7,18,1,525733,3,3,6,0,NA,NA,NA,"Kodiak","","Private","H",6,"",0,2,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.666666666666667,0.666666666666667,0.111111111111111,0.111111111111111
"2109",2006,7,7,NA,26920,8,19,1,525733,2,2,5,0,NA,NA,NA,"Kodiak","","Private","B+S",5,"",0,2,"",3,0,0,0,"",0,0,"",0,0,"",1,0,0,0,0,0,"",0,0,0,0,0,2.5,1,0.5,0.2
"2110",2006,7,7,NA,26920,9,20,1,525733,1,2,2,0,NA,NA,NA,"Kodiak","","Private","S",2,"",0,0,"",0,0,0,0,"",1,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,1,NA,NA,NA,NA
"2111",2006,7,7,NA,26919,1,22,1,525733,2,3,6,0,NA,NA,NA,"Kodiak","","Private","B+S",6,"",0,0,"",0,0,0,0,"",0,0,"",0,2,"",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0
"2112",2006,7,8,NA,26918,1,16,1,525733,3,2,5,0,NA,NA,NA,"Kodiak","","Private","B+S",5,"",0,4,"",1,0,0,0,"",1,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,1,2.5,2,0.5,0.4
"2113",2006,7,8,NA,26918,2,16,1,525733,2,3,6,0,NA,NA,NA,"Kodiak","","Private","B+S",6,"",0,6,"",3,0,0,0,"",6,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,6,3,2,0.5,0.333333333333333
"2114",2006,7,8,NA,26918,4,17,1,525733,2,2,6,0,NA,NA,NA,"Kodiak","","Private","S",6,"",0,4,"",4,0,0,0,"",1,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,1,NA,NA,NA,NA
"2115",2006,7,8,NA,26918,7,17,1,525733,1,2,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,4,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,2,2,0.5,0.5
"2116",2006,7,8,NA,26918,8,19,1,525733,3,5,8,0,NA,NA,NA,"Kodiak","","Private","H",8,"",0,7,"",2,0,0,14,"",0,0,"",0,1,"",0,0,0,0,0,0,"",0,0,0,14,0,1.8,1.4,0.225,0.175
"2117",2006,7,8,NA,26918,9,20,1,525733,2,4,7,0,NA,NA,NA,"Kodiak","","Private","B+S",7,"",0,7,"",2,0,0,5,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,5,0,2.25,1.75,0.321428571428571,0.25
"2118",2006,7,8,NA,26916,1,21,1,525733,2,4,9,0,NA,NA,NA,"Kodiak","","Private","S",9,"",0,1,"",0,0,0,0,"",0,0,"",0,1,"",0,0,0,0,0,0,"",0,0,0,0,0,NA,NA,NA,NA
"2119",2006,7,8,NA,26916,2,21,1,525733,2,5,10,0,NA,NA,NA,"Kodiak","","Private","B+S",10,"",0,10,"",6,0,0,0,"",0,0,"",0,0,"",0,0,0,0,1,0,"",0,0,0,0,0,3.2,2,0.32,0.2
"2120",2006,7,9,NA,26915,1,15,1,525732,2,2,6,0,NA,NA,NA,"Kodiak","","Private","S",6,"",0,1,"",0,0,0,1,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,1,0,NA,NA,NA,NA
"2121",2006,7,9,NA,26915,2,15,1,525733,2,4,6,0,NA,NA,NA,"Kodiak","","Private","S",6,"",0,0,"",2,0,0,3,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,3,0,NA,NA,NA,NA
"2122",2006,7,9,NA,26915,3,16,1,525733,2,3,5,0,NA,NA,NA,"Kodiak","","Private","B+S",5,"",0,6,"",2,0,0,0,"",25,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,25,2.66666666666667,2,0.533333333333333,0.4
"2123",2006,7,9,NA,26915,4,16,1,525701,2,3,3,0,NA,NA,NA,"Kodiak","","Private","S",3,"",0,0,"",3,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,8,0,0,NA,NA,NA,NA
"2124",2006,7,9,NA,26915,5,16,1,525733,2,2,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,4,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,2,2,0.5,0.5
"2125",2006,7,9,NA,26915,6,16,1,525733,2,3,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,0,"",3,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,2,0,0,1,0,0.25,0
"2126",2006,7,9,NA,26915,7,16,1,525733,3,3,4,0,NA,NA,0,"Kodiak","","Private","H",4,"",0,0,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0
"2127",2006,7,9,NA,26915,8,16,1,525733,3,6,5,0,NA,NA,NA,"Kodiak","","Private","H",5,"",0,2,"",1,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0.333333333333333,0.1,0.0666666666666667
"2128",2006,7,9,NA,26915,9,17,1,525733,3,3,7,0,NA,NA,NA,"Kodiak","","Private","H",7,"",0,0,"",0,0,0,0,"",0,0,"",0,1,"",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0
"2129",2006,7,9,NA,26922,4,19,1,525733,2,4,6,0,NA,NA,NA,"Kodiak","","Private","H",6,"",0,4,"",2,0,0,0,"",0,0,"",0,0,"",2,0,0,0,0,0,"",0,0,0,0,0,1.5,1,0.25,0.166666666666667
"2130",2006,7,9,NA,26922,5,19,1,525733,2,3,10,0,NA,NA,NA,"Kodiak","","Private","H",10,"",0,3,"",0,0,0,0,"",3,0,"",0,2,"",0,0,0,0,0,0,"",0,0,0,0,3,1,1,0.1,0.1
"2131",2006,7,9,NA,26922,8,20,1,525733,1,1,1,0,NA,NA,NA,"Kodiak","","Private","H",1,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,1,1,1,1
"2132",2006,7,12,NA,26926,1,17,1,525733,2,4,4,0,NA,NA,NA,"Kodiak","","Private","S",4,"",0,2,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,NA,NA,NA,NA
"2133",2006,7,12,NA,26926,8,20,1,525733,2,2,2,50,NA,NA,NA,"Kodiak","","Private","S",2.5,"",0,1,"",1,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,NA,NA,NA,NA
"2134",2006,7,12,NA,26926,9,20,1,525733,2,5,5,0,NA,NA,NA,"Kodiak","","Private","H",5,"",0,1,"",0,0,0,1,"",0,0,"",0,2,"",0,0,0,0,1,0,"",0,0,0,1,0,0.2,0.2,0.04,0.04
"2135",2006,7,12,NA,26921,1,21,1,525733,2,2,2,0,NA,NA,NA,"Kodiak","","Private","B",2,"",0,2,"",2,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,2,1,1,0.5
"2136",2006,7,12,NA,26921,2,21,1,525733,2,4,4,0,NA,NA,NA,"Kodiak","","Private","B+S",4,"",0,2,"",0,0,0,2,"",1,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,2,1,0.5,0.5,0.125,0.125
"2137",2006,7,13,NA,26928,1,16,1,525733,2,2,4,0,NA,NA,NA,"Kodiak","","Private","S",4,"",0,0,"",0,0,0,0,"",4,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,4,NA,NA,NA,NA
"2138",2006,7,13,NA,26928,2,16,1,525733,2,3,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,2,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667
"2139",2006,7,13,NA,26928,4,16,1,525733,2,2,3,0,NA,NA,NA,"Kodiak","","Private","S",3,"",0,0,"",0,0,0,1,"",0,0,"",0,0,"",1,0,0,0,0,0,"",0,0,0,1,0,NA,NA,NA,NA
"2140",2006,7,13,NA,26928,6,20,1,525733,3,3,4,0,NA,NA,NA,"Kodiak","","Private","B+S",4,"",0,0,"",0,0,0,12,"",12,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,12,12,0,0,0,0
"2141",2006,7,13,NA,26928,7,20,1,525733,3,5,8,0,NA,NA,NA,"Kodiak","","Private","H",8,"",0,6,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,1,0,"",0,0,0,0,0,1.2,1.2,0.15,0.15
"2142",2006,7,13,NA,26928,8,20,1,525733,3,2,2,0,NA,NA,NA,"Kodiak","","Private","H",2,"",0,2,"",4,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,3,1,1.5,0.5
"2143",2006,7,13,NA,26928,9,21,1,525733,2,3,5,0,NA,NA,NA,"Kodiak","","Private","B+S",5,"",2,2,"",0,0,0,0,"",4,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,4,0.666666666666667,0.666666666666667,0.133333333333333,0.133333333333333
"2144",2006,7,16,NA,26930,1,15,1,525733,3,2,6,0,NA,NA,NA,"Kodiak","","Private","S",6,"",0,1,"",0,0,0,2,"",4,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,2,4,NA,NA,NA,NA
"2145",2006,7,16,NA,26930,2,16,1,525733,2,4,5,0,NA,NA,NA,"Kodiak","","Private","B+S",5,"",0,0,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0
"2146",2006,7,16,NA,26930,3,16,1,525733,2,2,4,0,NA,NA,NA,"Kodiak","","Private","S",4,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,NA,NA,NA,NA
"2147",2006,7,16,NA,26930,4,16,1,525733,2,5,7,0,NA,NA,NA,"Kodiak","","Private","B+S",7,"",0,2,"",0,0,0,7,"",3,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,7,3,0.4,0.4,0.0571428571428571,0.0571428571428571
"2148",2006,7,16,NA,26930,5,16,1,525733,2,3,4,50,NA,NA,NA,"Kodiak","","Private","B+S",4.5,"",3,3,"",1,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,1.33333333333333,1,0.296296296296296,0.222222222222222
"2149",2006,7,16,NA,26930,6,16,1,525733,2,4,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,1,"",1,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0.25,0.125,0.0625
"2150",2006,7,16,NA,26930,7,16,1,525733,2,3,2,0,NA,NA,NA,"Kodiak","","Private","S",2,"",0,0,"",0,0,0,2,"",1,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,2,1,NA,NA,NA,NA
"2151",2006,7,16,NA,26930,9,16,1,525733,2,4,6,0,NA,NA,NA,"Kodiak","","Private","B+S",6,"",0,6,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,1.5,1.5,0.25,0.25
"2152",2006,7,16,NA,26929,3,17,1,525733,1,4,5,0,NA,NA,NA,"Kodiak","","Private","B+S",5,"",0,1,"",0,0,0,3,"",4,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,3,4,0.25,0.25,0.05,0.05
"2153",2006,7,16,NA,26929,6,19,1,525733,3,5,7,0,NA,NA,NA,"Kodiak","","Private","H",7,"",0,10,"",0,0,0,1,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,1,0,2,2,0.285714285714286,0.285714285714286
"2154",2006,7,16,NA,26929,7,19,1,525733,3,3,4,0,NA,NA,0,"Kodiak","","Private","H",4,"",0,0,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0
"2155",2006,7,16,NA,26929,9,20,1,525733,2,2,3,0,NA,NA,NA,"Kodiak","","Private","H",3,"",0,2,"",2,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,2,1,0.666666666666667,0.333333333333333
"2156",2006,7,16,NA,26927,1,21,1,525733,2,3,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,1,"",0,0,0,0,"",0,0,"",3,0,"",0,0,0,0,0,0,"",0,0,0,0,3,0.333333333333333,0.333333333333333,0.0833333333333333,0.0833333333333333
"2157",2006,7,17,NA,26925,1,15,1,525733,2,2,2,0,NA,NA,NA,"Kodiak","","Private","S",2,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,NA,NA,NA,NA
"2158",2006,7,17,NA,26925,3,17,1,525733,1,2,8,0,NA,NA,NA,"Kodiak","","Private","B+S",8,"",0,2,"",3,0,0,0,"",6,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,6,2.5,1,0.3125,0.125
"2159",2006,7,17,NA,26925,8,20,1,525731,3,6,5,0,NA,NA,NA,"Kodiak","","Private","H",5,"",0,9,"",10,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,1,0,0,0,3.16666666666667,1.5,0.633333333333333,0.3
"2160",2006,7,21,NA,26936,1,16,1,525733,2,4,3,0,NA,NA,NA,"Kodiak","","Private","H",3,"",0,2,"",0,0,0,0,"",1,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,1,0.5,0.5,0.166666666666667,0.166666666666667
"2161",2006,7,21,NA,26936,2,16,1,525733,2,2,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0.5,0.125,0.125
"2162",2006,7,21,NA,26936,3,17,1,525701,2,3,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,2,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.666666666666667,0.666666666666667,0.166666666666667,0.166666666666667
"2163",2006,7,22,NA,26935,1,16,1,525733,2,2,4,0,NA,NA,NA,"Kodiak","","Private","S",4,"",0,0,"",1,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,NA,NA,NA,NA
"2164",2006,7,22,NA,26935,6,20,1,525733,2,3,5,0,NA,NA,NA,"Kodiak","","Private","H",5,"",0,5,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,1.66666666666667,1.66666666666667,0.333333333333333,0.333333333333333
"2165",2006,7,22,NA,26935,7,20,1,525733,2,2,6,0,NA,NA,NA,"Kodiak","","Private","H",6,"",0,2,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,1,1,0.166666666666667,0.166666666666667
"2166",2006,7,24,NA,26623,1,15,1,525733,2,4,5,0,NA,NA,NA,"Kodiak","","Private","H",5,"",0,2,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0.5,0.1,0.1
"2167",2006,7,24,NA,26623,5,19,1,525733,3,4,3,0,NA,NA,NA,"Kodiak","","Private","H",3,"",0,7,"",2,0,0,0,"",0,0,"",0,0,"",2,0,0,0,0,0,"",0,0,0,0,0,2.25,1.75,0.75,0.583333333333333
"2168",2006,7,24,NA,26623,6,21,1,525733,1,3,5,50,NA,NA,NA,"Kodiak","","Private","B+S",5.5,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.333333333333333,0.333333333333333,0.0606060606060606,0.0606060606060606
"2169",2006,7,24,NA,26623,7,22,1,525733,1,4,3,50,NA,NA,NA,"Kodiak","","Private","S",3.5,"",0,0,"",0,0,0,2,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,2,0,NA,NA,NA,NA
"2170",2006,7,27,NA,26939,1,16,1,525733,3,2,5,0,NA,NA,NA,"Kodiak","","Private","H",5,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0.5,0.1,0.1
"2171",2006,7,27,NA,26939,2,16,1,525733,3,4,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,0,"",1,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.25,0,0.0625,0
"2172",2006,7,27,NA,26939,3,16,1,525733,2,2,4,0,NA,NA,NA,"Kodiak","","Private","B+S",4,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0.5,0.125,0.125
"2173",2006,7,27,NA,26939,4,16,1,525731,2,5,3,0,NA,NA,NA,"Kodiak","","Private","S",3,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,NA,NA,NA,NA
"2174",2006,7,27,NA,26939,9,17,1,525733,2,5,5,0,NA,NA,NA,"Kodiak","","Private","B+S",5,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.2,0.2,0.04,0.04
"2175",2006,7,27,NA,26938,1,17,1,525733,1,3,6,0,NA,NA,NA,"Kodiak","","Private","S",6,"",0,6,"",0,0,0,2,"",0,0,"",0,2,"",0,0,0,0,0,0,"",0,0,0,2,0,NA,NA,NA,NA
"2176",2006,7,27,NA,26938,2,17,1,525733,1,3,8,0,NA,NA,NA,"Kodiak","","Private","B+S",8,"",0,1,"",0,0,0,1,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,1,0,0.333333333333333,0.333333333333333,0.0416666666666667,0.0416666666666667
"2177",2006,7,27,NA,26938,6,20,1,525733,3,5,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,3,"",0,0,0,0,"",1,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,1,0.6,0.6,0.15,0.15
"2178",2006,7,27,NA,26938,7,20,1,525733,3,3,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,5,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,1.66666666666667,1.66666666666667,0.416666666666667,0.416666666666667
"2179",2006,7,28,NA,26941,1,16,1,525733,2,4,6,0,NA,NA,NA,"Kodiak","","Private","H",6,"",0,3,"",3,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,1.5,0.75,0.25,0.125
"2180",2006,7,28,NA,26941,3,16,1,525733,2,3,1,0,NA,NA,0,"Kodiak","","Private","H",1,"",0,0,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0
"2181",2006,7,28,NA,26941,7,18,1,525733,1,4,6,0,NA,NA,NA,"Kodiak","","Private","H",6,"",0,2,"",0,0,0,35,"",12,0,"",0,0,"",0,0,0,0,0,0,"",0,0,1,35,12,0.5,0.5,0.0833333333333333,0.0833333333333333
"2182",2006,7,28,NA,26941,9,19,1,525733,3,4,6,0,NA,NA,NA,"Kodiak","","Private","H",6,"",0,2,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0.5,0.0833333333333333,0.0833333333333333
"2183",2006,7,28,NA,26931,1,19,1,525733,3,6,8,0,NA,NA,NA,"Kodiak","","Private","H",8,"",10,10,"",0,0,0,0,"",0,0,"",0,1,"",0,0,0,0,0,0,"",0,0,0,0,0,1.66666666666667,1.66666666666667,0.208333333333333,0.208333333333333
"2184",2006,7,28,NA,26931,2,21,1,525733,2,2,11,0,NA,NA,NA,"Kodiak","","Private","H",11,"",0,4,"",0,0,0,2,"",0,1,"",0,0,"",0,0,0,0,0,0,"",0,0,0,3,0,2,2,0.181818181818182,0.181818181818182
"2185",2006,7,29,NA,26944,1,16,1,525733,3,4,6,0,NA,NA,NA,"Kodiak","","Private","H",6,"",0,5,"",0,0,0,9,"",6,1,"",0,0,"",0,0,0,0,0,0,"",0,0,0,10,6,1.25,1.25,0.208333333333333,0.208333333333333
"2186",2006,7,29,NA,26944,2,16,1,525733,3,2,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0.5,0.125,0.125
"2187",2006,7,29,NA,26944,3,17,1,525733,1,5,3,0,NA,NA,NA,"Kodiak","","Private","H",3,"",0,10,"",6,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,3.2,2,1.06666666666667,0.666666666666667
"2188",2006,7,30,NA,26945,1,16,1,525733,2,3,7,0,NA,NA,NA,"Kodiak","","Private","H",7,"",0,2,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.666666666666667,0.666666666666667,0.0952380952380952,0.0952380952380952
"2189",2006,7,30,NA,26945,2,16,1,525733,2,2,6,0,NA,NA,NA,"Kodiak","","Private","S",6,"",0,1,"",0,0,0,0,"",1,0,"",0,0,"",0,0,0,0,1,0,"",0,0,0,0,1,NA,NA,NA,NA
"2190",2006,7,30,NA,26945,3,16,1,525733,2,4,3,0,NA,NA,0,"Kodiak","","Private","H",3,"",0,0,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0
"2191",2006,7,30,NA,26945,6,17,1,525733,2,3,4,0,NA,NA,NA,"Kodiak","","Private","B+S",4,"",0,0,"",0,0,0,30,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,30,0,0,0,0,0
"2192",2006,7,30,NA,26945,7,17,1,525733,2,5,4,0,NA,NA,NA,"Kodiak","","Private","B+S",4,"",10,10,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,2,2,0.5,0.5
"2193",2006,7,30,NA,26945,8,17,1,525733,2,2,6,0,NA,NA,NA,"Kodiak","","Private","B+S",6,"",0,0,"",1,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0,0.0833333333333333,0
"2194",2006,7,30,NA,26945,9,17,1,525733,2,4,6,0,NA,NA,NA,"Kodiak","","Private","H",6,"",0,6,"",0,0,0,1,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,1,0,1.5,1.5,0.25,0.25
"2195",2006,7,30,NA,26943,1,17,1,525733,2,3,8,0,NA,NA,NA,"Kodiak","","Private","B+S",8,"",0,0,"",0,0,0,4,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,4,0,0,0,0,0
"2196",2006,7,30,NA,26943,2,17,1,525732,2,4,4,0,NA,NA,NA,"Kodiak","","Private","H",4,"",0,2,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,1,0,0,0,0.5,0.5,0.125,0.125
"2197",2006,7,31,NA,26947,1,16,1,525701,2,2,8,0,NA,NA,NA,"Kodiak","","Private","B+S",8,"",0,4,"",2,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,3,2,0.375,0.25
"2198",2006,7,31,NA,26947,8,19,1,525733,1,3,9,0,NA,NA,NA,"Kodiak","","Private","B+S",9,"",0,0,"",0,0,0,1,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,1,0,0,0,0,0
"2199",2006,7,31,NA,26947,9,19,1,525733,2,2,0,50,NA,NA,NA,"Kodiak","","Private","H",0.5,"",0,1,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0.5,0.5,1,1
"2200",2006,7,31,NA,26937,1,22,1,525733,2,2,2,0,NA,NA,0,"Kodiak","","Private","H",2,"",0,0,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0
"2201",2006,8,4,NA,26950,7,19,1,525733,3,3,9,0,NA,NA,NA,"Kodiak","","Private","B+S",9,"",0,5,"",0,0,0,0,"",0,0,"",0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,1.66666666666667,1.66666666666667,0.185185185185185,0.185185185185185
