"PORT","TARGET","BOATNAME","LOGBOOK","HOUR","NUMDAYS","ADFGSTATHAL","ADFGSTATRF","ADFGSTATLING","ADFGSTATCOMBI","INTLOC","CLIENTDAYS","CREWDAYS","HOURS_H","HOURS_R","HOURS_L","HOURS_COMBI","HAKEPT","GAFHAKEPT","HACAS","HARELCIR","HARELOTH","PELKEPT","PCAS","PELRSURF","PELRDRM","PELDEPTH","YEKEPT","YECAS","YERSURF","YERDRM","YEDEPTH","NPKEPT","NPCAS","NPRSURF","NPRDRM","NPDEPTH","LCKEPT","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODCAS","CODREL","SABKEPT","SABCAS","SABREL","POLKEPT","POLCAS","POLREL","SSKKEPT","SSKCAS","SSKREL","SDFKEPT","SDFCAS","SDFREL","PSSKEPT","PSSCAS","PSSREL","COMMENTS","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","BOATHRS","SFmgmtareaHAL","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"Whittier","H","FOOL'S GOLD",220201,17,1,476009,,,,,10,0,3,0,0,0,20,0,20,16,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,2,"2",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Charter",,,3,"PWS",10,16,0,0,0,0,0,0,0,20
"Whittier","H","",,17,1,486033,486033,,,,2,0,6,0,0,0,0,0,0,0,0,0,"0",0,0,0,1,1,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"2 I LORDS RELEASED",2022,6,24,"Private",,,6,"PWS",2,0,0,1,0,0,0,0,1,0
"Whittier","H","THE WILDLIFE",220296,17,1,466003,466003,,,,6,0,6,0,0,0,6,0,6,0,4,24,"24",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Charter",,,6,"PWS",6,4,0,24,0,0,0,0,24,6
"Whittier","H","",,18,1,466004,466004,466004,,,3,0,5,0,0,0,6,0,6,0,0,15,"15",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",3,2,9,"9",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"1 GREENLING RELEASED",2022,6,24,"Private",,,5,"PWS",3,0,5,15,0,0,0,0,15,6
"Whittier","B","STRAIT CRAZY",220152,18,1,466002,466002,,,,12,0,0,0,0,4,13,0,13,3,0,48,"48",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,12,"12",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Charter",,,4,"PWS",12,3,0,48,0,0,0,0,48,13
"Whittier","B","ICRAZY II",220213,18,1,476031,476032,476032,,,6,0,5,2,0,0,6,0,0,17,0,18,"0",0,0,0,0,0,0,0,0,4,"0",0,0,0,0,"0",1,0,3,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Charter",,,7,"PWS",6,17,1,22,0,0,0,0,0,6
"Whittier","B","",,18,1,476007,476007,476007,,,3,0,0,0,0,6,1,0,1,0,0,0,"0",0,0,0,0,0,0,1,200,0,"0",0,0,0,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,6,"PWS",3,0,1,0,0,1,0,1,0,1
"Whittier","H","",,19,3,475933,,475933,,,15,0,18,0,0,0,6,0,0,20,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",1,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"A LOT OF SKATES RELEASED",2022,6,24,"Private",,,18,"PWS",15,20,1,0,0,0,0,0,0,6
"Whittier","H","",,19,1,486034,476102,,,,5,0,9,0,0,0,1,0,1,0,1,0,"0",0,0,0,5,5,0,0,0,0,"0",0,0,0,0,"0",0,0,1,"1",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,9,"PWS",5,1,0,5,0,0,0,0,5,1
"Whittier","B","",,19,1,476032,476032,,,,5,0,0,0,0,6,2,0,0,0,0,0,"0",0,0,0,2,0,0,0,0,0,"0",0,0,0,0,"0",0,0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,6,"PWS",5,0,0,2,0,0,0,0,0,2
"Whittier","H","",,20,1,476102,,,,,6,0,5,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"I LORDS RELEASED",2022,6,24,"Private",,,5,"PWS",6,0,0,0,0,0,0,0,0,0
"Whittier","B","CRAZY RAY",220212,20,1,476008,476008,476008,,,5,0,7,1,0,0,5,0,5,0,0,11,"11",0,0,0,2,2,0,0,0,0,"0",0,0,0,0,"0",1,0,1,"1",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Charter",,,8,"PWS",5,0,1,13,0,0,0,0,13,5
"Whittier","H","",,20,1,466005,466005,466005,,,2,0,5,0,0,0,4,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,1,"0",0,0,0,0,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,5,"PWS",2,0,2,1,0,0,0,0,0,4
"Whittier","B","",,20,1,476033,476033,,,,4,0,0,0,0,3,3,0,3,0,0,0,"0",0,0,0,1,1,0,0,0,2,"2",0,0,0,0,"0",0,0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,3,"PWS",4,0,0,3,0,0,0,0,3,3
"Whittier","B+S","",,20,1,476034,476034,,,,4,0,0,0,0,5,2,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,1,"0",0,0,0,0,"0",0,0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,5,"PWS",4,0,0,2,0,0,0,0,0,2
"Whittier","H","",,20,1,476007,,,,,3,0,8,0,0,0,2,0,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,8,"PWS",3,0,0,0,0,0,0,0,0,2
"Whittier","H","",,20,1,476034,476034,,,,4,0,6,0,0,0,7,0,7,0,0,0,"0",0,0,0,2,2,0,0,0,1,"1",0,0,0,0,"0",0,0,3,"3",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,24,"Private",,,6,"PWS",4,0,0,3,0,0,0,0,3,7
"Whittier","H","",,16,3,476033,466003,476033,,,6,0,24,0,0,0,2,0,0,0,0,2,"0",0,0,0,0,0,0,0,0,2,"0",0,0,0,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,24,"PWS",6,0,1,4,0,0,0,0,0,2
"Whittier","H","",,16,2,466004,466004,,,,6,0,8,0,0,0,5,0,5,4,0,0,"0",0,0,0,2,2,0,1,200,0,"0",0,0,0,0,"0",0,0,0,"0",20,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,8,"PWS",6,4,0,2,0,1,0,1,2,5
"Whittier","H","",,16,2,476034,476034,,,,4,0,15,0,0,0,1,0,0,0,0,10,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,3,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"YELLOWTAIL WERE PELAGICS",2022,6,25,"Private",,,15,"PWS",4,0,0,10,0,0,0,0,0,1
"Whittier","H","",,16,2,486031,,,,,4,0,2,0,0,0,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,2,"PWS",4,1,0,0,0,0,0,0,0,0
"Whittier","H","",,16,1,476033,,,,,3,0,5,0,0,0,2,0,2,0,1,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,5,"PWS",3,1,0,0,0,0,0,0,0,2
"Whittier","H","",,16,2,486031,486031,,,,2,0,9,0,0,0,0,0,0,0,0,3,"3",0,0,0,1,1,0,0,0,0,"0",0,3,160,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,9,"PWS",2,0,0,4,0,0,3,3,4,0
"Whittier","H","",,16,2,476003,476003,,,,8,0,13,0,0,0,8,0,8,3,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,2,150,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,13,"PWS",8,3,0,0,0,0,2,2,0,8
"Whittier","H","",,16,1,486033,,,,,3,0,4.5,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"I LORDS RELEASED",2022,6,25,"Private",,,4.5,"PWS",3,0,0,0,0,0,0,0,0,0
"Whittier","H","",,16,1,476007,476007,476007,,,7,0,8,0,0,0,7,0,0,0,2,3,"0",2,0,150,0,0,0,0,0,0,"0",3,0,150,0,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,8,"PWS",7,2,2,3,2,0,3,5,0,7
"Whittier","H","",,17,2,466005,,,,,4,0,4,0,0,0,4,0,0,3,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,4,"PWS",4,3,0,0,0,0,0,0,0,4
"Whittier","H","",,17,3,476032,476032,,,,9,0,6,0,0,0,1,0,1,0,0,1,"1",0,0,0,2,2,0,5,85,0,"0",0,17,110,0,"0",0,0,20,"20",20,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,6,"PWS",9,0,0,3,0,5,17,22,3,1
"Whittier","H","",,17,1,476036,,,,,2,0,2,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,2,"PWS",2,0,0,0,0,0,0,0,0,0
"Whittier","H","",,17,1,486031,,,,,3,0,1,0,0,0,1,0,1,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,1,"PWS",3,0,0,0,0,0,0,0,0,1
"Whittier","B+S","",,17,1,486031,,,,,2,0,5,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"GREENLING RELEASED",2022,6,25,"Private",,,5,"PWS",2,0,0,0,0,0,0,0,0,0
"Whittier","R","",,17,1,,486033,,,,3,0,0,4,0,0,0,0,0,0,0,0,"0",0,0,0,2,2,0,0,0,1,"1",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,4,,3,0,0,3,0,0,0,0,3,0
"Whittier","B","",,17,3,476032,476032,,,,9,0,8,8,0,0,4,0,4,0,0,0,"0",0,0,0,2,2,0,0,0,3,"3",0,4,170,0,"0",0,0,6,"6",27,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,16,"PWS",9,0,0,5,0,0,4,4,5,4
"Whittier","S","",,17,1,486031,,,,,4,0,0,0,0,2,2,0,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,2,"PWS",4,0,0,0,0,0,0,0,0,2
"Whittier","B","",,17,3,,476032,476032,,,4,0,0,0,0,20,0,0,0,0,0,0,"0",0,0,0,4,4,0,5,400,4,"4",0,3,400,0,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,20,,4,0,2,8,0,5,3,8,8,0
"Whittier","H","",,18,1,476006,,,,,2,0,0.5,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,0.5,"PWS",2,0,0,0,0,0,0,0,0,0
"Whittier","B","",,18,3,486005,486005,,,,3,0,14,2,0,0,5,0,5,0,0,1,"1",0,1,50,2,2,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,16,"PWS",3,0,0,3,1,0,0,1,3,5
"Whittier","B+S","",,18,2,466004,,,,,6,0,5,0,0,0,6,0,6,2,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",6,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,5,"PWS",6,2,0,0,0,0,0,0,0,6
"Whittier","R","",,18,2,,476033,,,,2,0,0,1,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,1,"0",2,0,25,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,1,,2,0,0,1,0,0,2,2,0,0
"Whittier","B+S","",,18,1,486031,,,,,2,0,2,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"SEA STARS RELEASED",2022,6,25,"Private",,,2,"PWS",2,0,0,0,0,0,0,0,0,0
"Whittier","B","",,18,2,476032,476032,,,,4,0,0,0,0,24,6,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,2,250,0,"0",0,0,4,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,24,"PWS",4,0,0,0,0,0,2,2,0,6
"Whittier","H","",,18,2,476102,,,,,4,0,8,0,0,0,4,0,4,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,8,"PWS",4,0,0,0,0,0,0,0,0,4
"Whittier","R","",,18,1,,476033,,,,4,0,0,3,0,0,0,0,0,0,0,0,"0",0,0,0,1,1,0,0,0,2,"2",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,3,,4,0,0,3,0,0,0,0,3,0
"Whittier","H","",,18,1,486034,486034,486034,,,5,0,5,0,0,0,2,0,2,0,0,5,"5",0,0,0,1,1,0,0,0,0,"0",0,0,0,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,5,"PWS",5,0,1,6,0,0,0,0,6,2
"Whittier","H","",,19,1,476031,476031,,,,4,0,7,0,0,0,0,0,0,1,1,0,"0",0,0,0,0,0,0,2,180,0,"0",1,1,180,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"1 NP CAUGHT AT 75FT RELEASED AT SURFACE, 1 NP CAUGHT AT 180 FT RELEASED AT DEPTH",2022,6,25,"Private",,,7,"PWS",4,2,0,0,0,2,2,4,0,0
"Whittier","B+S","",,19,1,486033,486033,,,,4,0,2,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,2,100,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,2,"PWS",4,0,0,0,0,0,2,2,0,0
"Whittier","B","",,19,1,476033,476033,,,,5,0,0,0,0,4,2,0,0,0,0,0,"0",1,0,19,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,4,"PWS",5,0,0,0,1,0,0,1,0,2
"Whittier","B","",,19,1,486033,486033,486033,,,5,0,0,0,0,8,1,0,0,0,0,3,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,1,0,"0",3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"SCULPIN RELEASED",2022,6,25,"Private",,,8,"PWS",5,0,1,3,0,0,0,0,0,1
"Whittier","H","",,19,1,486033,,,,,2,0,5,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,5,"PWS",2,0,0,0,0,0,0,0,0,0
"Whittier","B","",,19,2,486005,,,,,8,0,0,0,0,5,6,0,6,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,5,"PWS",8,0,0,0,0,0,0,0,0,6
"Whittier","B","",,19,3,476036,476036,476036,,,4,0,0,0,0,4,1,0,1,0,1,0,"0",0,1,240,2,2,0,0,0,0,"0",0,4,227,0,"0",0,1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,4,"PWS",4,1,1,2,1,0,4,5,2,1
"Whittier","H","",,19,2,485932,485932,485932,,,4,0,12,0,0,0,9,0,0,7,7,4,"0",0,0,0,1,0,0,0,0,1,"0",0,0,0,0,"0",2,0,0,"0",10,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,12,"PWS",4,14,2,6,0,0,0,0,0,9
"Whittier","H","",,19,1,476006,476006,,,,5,0,6,0,0,0,2,0,0,0,0,1,"0",0,0,0,3,0,0,0,0,0,"0",0,0,0,0,"0",0,0,5,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,6,"PWS",5,0,0,4,0,0,0,0,0,2
"Whittier","B+S","",,19,2,,486033,,,,7,0,0,0,0,5,0,0,0,0,0,0,"0",0,0,0,6,0,0,1,200,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,5,,7,0,0,6,0,1,0,1,0,0
"Whittier","H","",,19,1,486034,,,,,5,0,4,0,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,4,"PWS",5,0,0,0,0,0,0,0,0,0
"Whittier","B","",,19,1,476033,476033,476033,,,2,0,0,0,0,8,1,0,1,0,1,0,"0",0,0,0,2,2,0,5,260,0,"0",0,0,0,0,"0",0,1,2,"2",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,8,"PWS",2,1,1,2,0,5,0,5,2,1
"Whittier","B+S","",,19,2,,,,476032,,7,0,0,0,0,8,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"I  LORDS RELEASED",2022,6,25,"Private",,,8,,7,0,0,0,0,0,0,0,0,0
"Whittier","R","",,19,1,,486034,,,,2,0,0,1,0,0,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,1,,2,0,0,0,0,0,0,0,0,0
"Whittier","B+S","",,19,2,476035,476035,,,,2,0,12,0,0,0,1,0,1,0,0,2,"2",0,0,0,0,0,0,1,230,0,"0",0,0,0,0,"0",0,0,1,"1",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,12,"PWS",2,0,0,2,0,1,0,1,2,1
"Whittier","H","",,20,2,476033,476033,,,,2,0,4,0,0,0,0,0,0,0,0,0,"0",0,1,200,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,4,"PWS",2,0,0,0,1,0,0,1,0,0
"Whittier","B+S","",,20,1,486031,486031,,,,4,0,3,0,0,0,0,0,0,1,0,1,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,3,"PWS",4,1,0,1,0,0,0,0,0,0
"Whittier","R","",,20,2,,486033,,,,2,0,0,4,0,0,0,0,0,0,0,0,"0",0,0,0,1,1,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,4,,2,0,0,1,0,0,0,0,1,0
"Whittier","H","",,20,2,476033,476033,,,,4,0,14,0,0,0,4,0,4,0,0,2,"2",0,0,0,3,3,0,5,450,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,14,"PWS",4,0,0,5,0,5,0,5,5,4
"Whittier","H","",,20,2,476033,476033,,,,2,0,8,0,0,0,0,0,0,0,0,0,"0",0,0,0,4,4,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,8,"PWS",2,0,0,4,0,0,0,0,4,0
"Whittier","B+S","",,20,1,476033,,,,,5,0,2,0,0,0,2,0,2,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,2,"PWS",5,0,0,0,0,0,0,0,0,2
"Whittier","B","",,20,1,,486033,,,,2,0,0,0,0,6,0,0,0,0,0,0,"0",0,0,0,1,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,6,,2,0,0,1,0,0,0,0,0,0
"Whittier","B+S","",,20,1,476032,476032,476032,,,4,0,0,0,0,6,4,0,0,0,0,0,"0",2,0,80,3,0,2,0,80,0,"0",1,0,80,0,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,6,"PWS",4,0,2,3,2,2,1,5,0,4
"Whittier","B+S","",,20,1,476032,476032,,,,3,0,4,0,0,0,1,0,1,0,0,2,"2",0,0,0,0,0,0,0,0,1,"1",0,0,0,0,"0",0,0,2,"2",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,4,"PWS",3,0,0,3,0,0,0,0,3,1
"Whittier","H","",,20,1,466003,,,,,5,0,3,0,0,0,4,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,3,"PWS",5,0,0,0,0,0,0,0,0,4
"Whittier","H","",,20,1,475932,475932,475932,,,4,0,6,0,0,0,6,0,6,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,1,300,0,"0",0,2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,6,"PWS",4,0,2,0,0,0,1,1,0,6
"Whittier","H","",,20,2,466003,466003,,,,3,0,16,0,0,0,10,0,10,2,5,0,"0",0,0,0,0,0,0,0,0,2,"2",0,0,0,0,"0",0,0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"ARROWHEAD FLOUNDER RELEASED",2022,6,25,"Private",,,16,"PWS",3,7,0,2,0,0,0,0,2,10
"Whittier","B","",,20,1,486033,486033,,,,2,0,0,0,0,9,1,0,1,0,0,0,"0",0,0,0,2,2,0,0,0,0,"0",1,0,150,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,9,"PWS",2,0,0,2,0,0,1,1,2,1
"Whittier","B","",,20,1,476034,476034,,,,3,0,0,0,0,10,0,0,0,1,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,1,200,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,10,"PWS",3,1,0,0,0,0,1,1,0,0
"Whittier","H","",,20,1,486034,,,,,2,0,5,0,0,0,1,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,5,"PWS",2,0,0,0,0,0,0,0,0,1
"Whittier","H","",,21,1,486031,486031,,,,2,0,2.5,0,0,0,0,0,0,0,0,0,"0",0,0,0,2,2,0,2,240,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,2.5,"PWS",2,0,0,2,0,2,0,2,2,0
"Whittier","B","",,21,1,,,,486033,,5,0,0,0,0,6,0,0,0,0,0,0,"0",0,0,0,0,0,0,0,0,0,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,6,,5,0,0,0,0,0,0,0,0,0
"Whittier","B","",,21,1,486031,486031,,,,6,0,0,0,0,4,8,0,8,0,0,0,"0",0,0,0,2,2,0,0,0,1,"1",0,0,0,0,"0",0,0,3,"3",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,25,"Private",,,4,"PWS",6,0,0,3,0,0,0,0,3,8
"Whittier","B","",,15,1,,486034,,,,3,0,0,0,0,3,0,0,0,0,0,1,"0",0,0,0,0,0,0,0,0,1,"0",0,0,0,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"FLOUNDER AND SCULPIN RELEASE",2022,6,30,"Private",,,3,,3,0,0,2,0,0,0,0,0,0
