"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","PELREL","PELDEPTH","NPKEPT","NPVER","NPREL","NPDEPTH","LCKEPT","LCVER","LCRELOVR","LCRELUND","CODKEPT","CODREL","SSKKEPT","SSKREL","SDFKEPT","SDFREL","PSSKEPT","PSSREL","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","ANGLDAYS","HAREL","LCREL","TRFKEPT","TRFREL"
"2263","Whittier","",NA,17,1,4,"H",476102,NA,8,0,10,1,"N",1,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,8,"Private","","",8,0,0,0,0
"2264","Whittier","",NA,18,1,1,"H",476033,NA,3,0,2,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,8,"Private","","",3,0,0,0,0
"2265","Whittier","",NA,18,1,2,"H",485932,NA,10,0,15,12,"N",12,0,6,6,"N",0,0,1,"N",0,0,20,"N",0,10,8,1,0,0,0,0,0,0,2008,7,8,"Private","","",10,6,10,7,0
"2266","Whittier","",NA,18,1,1,"H",476102,NA,5,0,6,7,"Y",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,8,"Private","","",5,0,0,0,0
"2267","Whittier","SEA CHASE",80730,19,1,1,"H",476007,NA,6,0,5,12,"N",0,4,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,8,"Charter","","",6,4,0,0,0
"2268","Whittier","JAX MAX",80057,19,1,1,"H",486001,NA,6,0,6,12,"Y",0,3,4,0,"N",0,0,0,"N",0,0,6,"Y",0,0,0,20,0,0,0,0,0,0,2008,7,8,"Charter","","",6,7,0,0,0
"2269","Whittier","SWEE' PEA",84166,20,1,1,"H",466004,NA,6,0,6,12,"Y",0,5,0,0,"N",0,0,0,"N",0,0,NA,"N",0,0,3,0,0,0,0,0,0,0,2008,7,8,"Charter","","",6,5,0,0,0
"2270","Whittier","",NA,16,1,1,"H",486033,NA,4,0,5,1,"N",1,0,0,0,"N",0,0,3,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,9,"Private","","",4,0,0,3,0
"2271","Whittier","MARY J",80058,17,1,1,"H",476008,NA,6,0,1,12,"Y",0,25,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,9,"Charter","","",6,25,0,0,0
"2272","Whittier","",NA,18,1,5,"H",485932,NA,25,0,12,6,"N",6,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,3,0,0,0,0,0,0,2008,7,9,"Private","","",25,0,0,0,0
"2273","Whittier","",NA,18,1,1,"S",486031,NA,1,0,10,0,"N",0,0,0,0,"N",0,0,0,"N",2,35,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,9,"Private","","",1,0,0,0,2
"2274","Whittier","PATRIOT EXPRESS",80958,18,1,1,"H",476008,NA,5,0,10,10,"N",8,2,0,1,"N",0,0,1,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,9,"Charter","","",5,2,0,2,0
"2275","Whittier","SWEE' PEA",84166,18,1,1,"H",466004,NA,6,0,5,12,"Y",0,2,0,0,"N",0,0,0,"N",0,0,2,"Y",0,2,0,0,0,0,0,0,0,0,2008,7,9,"Charter","","",6,2,2,0,0
"2276","Whittier","SEA CHASE",80730,19,1,1,"H",476004,NA,6,0,4,12,"N",0,8,0,0,"N",0,0,0,"N",0,0,2,"N",2,1,0,6,0,0,0,0,0,0,2008,7,9,"Charter","","",6,8,3,0,0
"2277","Whittier","",NA,19,1,1,"H",476004,NA,3,0,7,6,"N",6,30,0,0,"N",0,0,6,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,9,"Private","","",3,30,0,6,0
"2278","Whittier","GOLD RUNNER",83520,19,1,1,"H",476003,NA,6,0,5,12,"N",12,0,22,0,"N",0,0,1,"N",0,0,3,"N",3,5,0,1,0,0,0,0,0,0,2008,7,9,"Charter","","",6,22,8,1,0
"2279","Whittier","JAX MAX",80057,20,1,1,"H",476003,NA,5,0,6,10,"N",10,28,0,0,"N",0,0,10,"N",0,0,2,"N",0,0,0,7,0,0,0,0,0,0,2008,7,9,"Charter","","",5,28,0,10,0
"2280","Whittier","",NA,20,1,2,"B",476032,NA,8,0,12,14,"N",0,8,0,8,"Y",33,50,1,"Y",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,9,"Private","","",8,8,0,9,33
"2281","Whittier","",NA,15,1,1,"H",476032,NA,4,0,3,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,10,"Private","","",4,0,0,0,0
"2282","Whittier","",NA,15,1,2,"S",486031,NA,4,0,7,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,10,"Private","","",4,0,0,0,0
"2283","Whittier","",NA,16,1,1,"B+S",476007,NA,4,0,7,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,7,"N",0,7,0,0,0,0,0,0,0,0,2008,7,10,"Private","","",4,0,7,0,0
"2284","Whittier","",NA,16,1,1,"H",476032,NA,6,0,3,1,"N",1,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,3,0,0,0,0,0,0,0,2008,7,10,"Private","","",6,0,0,0,0
"2285","Whittier","",NA,17,1,1,"S",476033,NA,2,0,3,0,"N",0,0,0,0,"N",0,0,0,"N",4,30,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,10,"Private","","",2,0,0,0,4
"2286","Whittier","",NA,17,1,1,"H",476102,NA,2,0,4,1,"Y",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,10,"Private","","",2,0,0,0,0
"2287","Whittier","",NA,18,1,1,"H",486032,NA,3,0,5,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,10,"Private","","",3,0,0,0,0
"2288","Whittier","SWEE' PEA",84166,18,1,4,"H",466003,NA,4,0,5,1,"N",0,1,0,0,"N",0,0,0,"N",0,0,4,"Y",0,0,0,0,0,0,0,0,0,0,2008,7,10,"Charter","","",4,1,0,0,0
"2289","Whittier","CASSIE LYN",80757,18,1,1,"H",476004,NA,6,0,8,11,"N",0,15,0,1,"N",0,0,4,"N",0,0,2,"N",0,0,0,0,0,0,0,0,0,0,2008,7,10,"Charter","","",6,15,0,5,0
"2290","Whittier","MARY J",80058,19,1,1,"H",476008,NA,6,0,5,11,"N",11,25,0,0,"N",0,0,0,"N",0,0,1,"N",0,0,0,0,0,0,0,0,0,0,2008,7,10,"Charter","","",6,25,0,0,0
"2291","Whittier","",NA,19,1,1,"H",486031,NA,2,0,6,2,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,10,"Private","","",2,0,0,0,0
"2292","Whittier","GOLD RUNNER",83520,20,1,1,"H",466003,NA,4,0,5,8,"N",8,0,10,0,"N",0,0,0,"N",0,0,8,"N",0,4,0,5,0,0,0,0,0,0,2008,7,10,"Charter","","",4,10,4,0,0
"2293","Whittier","PATRIOT EXPRESS",80958,19,1,1,"H",476003,NA,6,0,4,12,"Y",0,5,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,3,1,0,0,0,0,0,0,2008,7,10,"Charter","","",6,5,0,0,0
"2294","Whittier","",NA,20,1,1,"B+S",476006,NA,3,0,6,0,"N",0,0,0,0,"N",0,0,1,"N",6,50,0,"N",0,0,0,2,0,0,0,0,0,0,2008,7,10,"Private","","",3,0,0,1,6
"2295","Whittier","",NA,15,1,1,"S",486033,NA,4,0,3,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",4,0,0,0,0
"2296","Whittier","",NA,15,1,3,"H",476009,NA,9,0,15,6,"N",6,9,0,0,"N",0,0,3,"N",30,100,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",9,9,0,3,30
"2297","Whittier","",NA,15,1,2,"H",476033,NA,4,0,5,0,"N",0,0,0,0,"N",0,0,NA,"N",0,0,NA,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",4,0,0,0,0
"2298","Whittier","",NA,15,1,2,"B+S",476033,NA,3,0,6,1,"N",0,0,0,0,"N",0,0,1,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",3,0,0,1,0
"2299","Whittier","",NA,15,1,2,"H",476007,NA,6,0,12,0,"N",0,0,0,0,"N",0,0,0,"N",1,150,1,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",6,0,0,0,1
"2300","Whittier","",NA,15,1,3,"R",476005,NA,12,0,15,1,"N",1,0,0,0,"N",0,0,9,"N",0,0,1,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",12,0,0,9,0
"2301","Whittier","",NA,16,1,2,"H",476102,NA,8,0,9,3,"N",0,12,0,0,"N",0,0,0,"N",0,0,0,"N",0,12,0,12,0,0,0,0,0,0,2008,7,13,"Private","","",8,12,12,0,0
"2302","Whittier","",NA,16,1,3,"H",475933,NA,9,0,12,12,"N",12,12,0,2,"N",0,0,0,"N",0,0,0,"N",0,1,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",9,12,1,2,0
"2303","Whittier","",NA,16,1,2,"B+S",476003,NA,4,0,6,0,"N",0,0,0,0,"N",0,0,4,"N",1,86,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",4,0,0,4,1
"2304","Whittier","",NA,16,1,2,"B+S",485932,NA,6,0,4,0,"N",0,0,2,0,"N",0,0,0,"N",0,0,1,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",6,2,0,0,0
"2305","Whittier","",NA,16,1,1,"H",476033,NA,4,0,6,0,"N",0,0,0,3,"N",0,0,7,"N",0,0,0,"N",0,0,0,10,0,0,0,0,0,0,2008,7,13,"Private","","",4,0,0,10,0
"2306","Whittier","",NA,16,1,1,"H",476034,NA,5,0,4,1,"N",0,0,0,1,"N",0,0,0,"N",0,0,NA,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",5,0,0,1,0
"2307","Whittier","",NA,17,1,2,"H",466003,NA,4,0,6,6,"N",6,0,0,0,"N",0,0,0,"N",0,0,1,"N",0,0,3,0,0,0,0,0,0,0,2008,7,13,"Private","","",4,0,0,0,0
"2308","Whittier","",NA,17,1,1,"B+S",476033,NA,3,0,4,0,"N",0,0,0,0,"N",0,0,NA,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",3,0,0,0,0
"2309","Whittier","",NA,16,1,2,"H",475933,NA,6,0,10,7,"N",4,0,6,0,"N",0,0,5,"N",2,80,3,"N",20,2,0,1,0,0,0,0,0,0,2008,7,13,"Private","","",6,6,22,5,2
"2310","Whittier","",NA,17,1,1,"R",486034,NA,2,0,2,0,"N",0,0,0,2,"Y",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",2,0,0,2,0
"2311","Whittier","",NA,17,1,2,"S",486033,NA,2,0,5,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",2,0,0,0,0
"2312","Whittier","",NA,17,1,1,"B+S",486033,NA,2,0,6,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",2,0,0,0,0
"2313","Whittier","",NA,17,1,2,"B+S",486031,NA,8,0,6,0,"N",0,0,0,0,"N",0,0,0,"N",1,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",8,0,0,0,1
"2314","Whittier","",NA,17,1,2,"H",476102,NA,8,0,8,1,"N",1,0,0,NA,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,1,0,0,0,0,2008,7,13,"Private","","",8,0,0,0,0
"2315","Whittier","",NA,17,1,1,"H",NA,NA,4,0,4,2,"N",2,0,0,NA,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",4,0,0,0,0
"2316","Whittier","",NA,17,1,1,"H",476033,NA,4,0,3,1,"Y",0,0,0,0,"N",0,0,1,"Y",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",4,0,0,1,0
"2317","Whittier","",NA,18,1,1,"H",476033,NA,2,0,3,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",2,0,0,0,0
"2318","Whittier","",NA,18,1,2,"S",486033,NA,2,0,2,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,NA,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",2,0,0,0,0
"2319","Whittier","",NA,18,1,1,"H",476006,NA,2,0,5,0,"N",0,0,0,0,"N",0,0,NA,"N",1,30,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",2,0,0,0,1
"2320","Whittier","",NA,19,1,1,"S",486031,NA,6,0,4,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",6,0,0,0,0
"2321","Whittier","",NA,19,1,2,"H",486005,NA,8,0,6,1,"N",1,0,0,0,"N",0,0,2,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",8,0,0,2,0
"2322","Whittier","T REX",80868,19,1,1,"H",486001,NA,6,0,5,11,"Y",0,1,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,20,0,0,0,0,0,0,2008,7,13,"Charter","","",6,1,0,0,0
"2323","Whittier","GOLD RUNNER",83520,19,1,1,"H",476003,NA,6,0,6,9,"N",9,0,12,0,"N",0,0,NA,"N",0,0,4,"N",4,0,0,0,0,0,0,0,0,0,2008,7,13,"Charter","","",6,12,4,0,0
"2324","Whittier","AK 4 STAR",80901,19,1,1,"R",485932,NA,6,0,6,1,"Y",0,0,0,13,"Y",0,0,3,"Y",0,0,7,"Y",0,6,0,0,0,0,0,0,0,0,2008,7,13,"Charter","","",6,0,6,16,0
"2325","Whittier","",NA,20,1,2,"H",466003,NA,10,0,6,2,"Y",0,0,0,0,"N",0,0,3,"N",0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,2008,7,13,"Private","","",10,0,0,3,0
"2326","Whittier","",NA,15,1,2,"H",476033,NA,8,0,6,2,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,21,"Private","","",8,0,0,0,0
"2327","Whittier","",NA,15,1,3,"R",486033,NA,9,0,30,0,"N",0,0,0,3,"Y",0,0,6,"Y",0,0,0,"N",0,0,1,0,0,0,0,0,0,0,2008,7,21,"Private","","",9,0,0,9,0
"2328","Whittier","",NA,15,1,2,"S",486031,NA,8,0,6,0,"N",0,0,0,0,"N",0,0,NA,"N",0,0,NA,"N",0,0,0,0,0,0,0,0,0,0,2008,7,24,"Private","","",8,0,0,0,0
"2329","Whittier","",NA,16,1,4,"H",476031,NA,12,0,35,6,"N",6,8,0,0,"N",12,100,2,"N",0,0,0,"N",0,2,1,21,0,0,0,0,0,0,2008,7,24,"Private","","",12,8,2,2,12
"2330","Whittier","",NA,16,1,2,"B+S",486031,NA,3,0,10,1,"N",1,0,0,0,"N",0,0,NA,"N",10,150,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,24,"Private","","",3,0,0,0,10
"2331","Whittier","",NA,16,1,2,"H",485932,NA,8,0,5,2,"N",2,0,0,0,"N",0,0,1,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,24,"Private","","",8,0,0,1,0
"2332","Whittier","",NA,17,1,1,"B+S",486033,NA,3,0,1,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,24,"Private","","",3,0,0,0,0
"2333","Whittier","",NA,15,1,1,"B+S",486031,NA,5,0,5,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,25,"Private","","",5,0,0,0,0
"2334","Whittier","",NA,16,1,1,"B+S",486033,NA,3,0,3,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,25,"Private","","",3,0,0,0,0
"2335","Whittier","",NA,16,1,1,"B+S",476006,NA,4,0,5,0,"N",0,0,0,0,"N",0,0,0,"N",1,35,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,25,"Private","","",4,0,0,0,1
"2336","Whittier","",NA,17,1,1,"B+S",486034,NA,2,0,5,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,25,"Private","","",2,0,0,0,0
"2337","Whittier","",NA,17,1,1,"B+S",486034,NA,2,0,4,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,25,"Private","","",2,0,0,0,0
"2338","Whittier","SWEE' PEA",80825,18,1,4,"H",486005,NA,16,0,20,9,"N",9,10,0,0,"N",0,0,1,"N",0,0,1,"N",0,0,0,12,0,0,0,0,0,0,2008,7,25,"Charter","","",16,10,0,1,0
"2339","Whittier","GOLD RUNNER",83520,18,1,1,"H",486001,NA,6,0,4,0,"N",0,0,1,NA,"N",0,0,NA,"N",0,0,6,"N",0,0,0,0,0,0,0,0,0,0,2008,7,25,"Charter","","",6,1,0,NA,0
"2340","Whittier","T REX",80868,20,1,1,"H",486001,NA,5,0,6,10,"Y",0,4,0,NA,"N",0,0,1,"Y",0,0,0,"N",0,0,0,6,0,0,0,0,0,0,2008,7,25,"Charter","","",5,4,0,1,0
"2341","Whittier","",NA,21,1,1,"H",476004,NA,6,0,6,12,"Y",0,12,0,1,"Y",0,0,0,"N",0,0,0,"N",0,0,12,2,0,0,0,0,0,0,2008,7,25,"Private","","",6,12,0,1,0
"2342","Whittier","",NA,15,1,1,"B+S",486033,NA,3,0,2,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,26,"Private","","",3,0,0,0,0
"2343","Whittier","",NA,15,1,1,"B+S",486033,NA,2,0,3,0,"N",0,0,0,0,"N",0,0,NA,"N",1,60,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,26,"Private","","",2,0,0,0,1
"2344","Whittier","",NA,16,1,2,"H",476007,NA,8,0,10,15,"N",15,2,0,NA,"N",0,0,0,"N",1,35,1,"N",0,1,0,1,0,0,0,0,0,0,2008,7,26,"Private","","",8,2,1,0,1
"2345","Whittier","",NA,16,1,2,"B+S",486031,NA,10,0,10,0,"N",0,0,0,0,"N",0,0,4,"Y",3,120,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,26,"Private","","",10,0,0,4,3
"2346","Whittier","",NA,17,1,1,"H",476032,NA,4,0,8,2,"Y",0,3,0,NA,"N",0,0,2,"Y",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,26,"Private","","",4,3,0,2,0
"2347","Whittier","",NA,17,1,1,"H",476004,NA,5,0,5,3,"Y",0,0,0,0,"N",0,0,1,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,26,"Private","","",5,0,0,1,0
"2348","Whittier","",NA,17,1,2,"H",475934,NA,4,0,12,7,"Y",0,0,0,0,"Y",6,60,2,"Y",0,0,1,"Y",0,2,0,0,0,0,0,0,0,0,2008,7,26,"Private","","",4,0,2,2,6
"2349","Whittier","",NA,19,1,1,"B+S",476033,NA,3,0,8,0,"N",0,0,0,2,"N",3,100,6,"N",0,0,1,"N",0,0,0,0,0,0,0,0,0,0,2008,7,26,"Private","","",3,0,0,8,3
"2350","Whittier","",NA,20,1,1,"H",476005,NA,5,0,5,10,"Y",0,12,0,0,"N",1,80,0,"N",0,0,0,"N",0,2,0,0,0,0,0,0,0,0,2008,7,26,"Private","","",5,12,2,0,1
"2351","Whittier","",NA,20,1,1,"B+S",476033,NA,2,0,6,0,"N",0,0,0,1,"N",0,0,1,"N",0,0,0,"N",0,0,0,2,0,0,0,0,0,0,2008,7,26,"Private","","",2,0,0,2,0
"2352","Whittier","",NA,15,1,3,"B+S",476101,NA,9,0,15,1,"N",0,0,0,NA,"N",0,0,1,"N",0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",9,0,0,1,0
"2353","Whittier","SHAYEQ",80742,15,1,3,"H",485932,NA,15,0,10,20,"N",20,30,0,35,"N",20,45,9,"N",0,0,9,"N",0,5,1,0,0,0,0,0,0,0,2008,7,27,"Charter","","",15,30,5,44,20
"2354","Whittier","",NA,15,1,3,"H",485932,NA,9,0,8,10,"N",0,20,0,2,"N",0,0,1,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",9,20,0,3,0
"2355","Whittier","",NA,16,1,2,"S",486034,NA,3,0,10,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",3,0,0,0,0
"2356","Whittier","",NA,16,1,3,"R",486005,NA,9,0,8,0,"N",0,0,0,NA,"N",0,0,4,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",9,0,0,4,0
"2357","Whittier","",NA,16,1,2,"B+S",476033,NA,8,0,10,0,"N",0,0,0,0,"N",0,0,NA,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",8,0,0,0,0
"2358","Whittier","",NA,16,1,2,"H",485932,NA,4,0,5,5,"N",0,0,0,2,"Y",1,100,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",4,0,0,2,1
"2359","Whittier","",NA,17,1,2,"S",476035,NA,8,0,6,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",8,0,0,0,0
"2360","Whittier","",NA,17,1,1,"S",486033,NA,2,0,2,0,"N",0,0,0,0,"N",0,0,NA,"N",0,0,NA,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",2,0,0,0,0
"2361","Whittier","",NA,17,1,2,"B+S",486031,NA,6,0,10,0,"N",0,0,0,0,"N",0,0,1,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",6,0,0,1,0
"2362","Whittier","",NA,17,1,2,"B+S",476006,NA,4,0,3,1,"N",1,0,0,NA,"N",0,0,1,"N",0,0,NA,"N",0,0,0,1,0,0,0,0,0,0,2008,7,27,"Private","","",4,0,0,1,0
"2363","Whittier","",NA,17,1,2,"H",476008,NA,8,0,24,2,"N",2,0,0,NA,"N",0,0,3,"N",0,0,2,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",8,0,0,3,0
"2364","Whittier","",NA,17,1,1,"S",476032,NA,5,0,6,0,"N",0,0,0,0,"N",3,40,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",5,0,0,0,3
"2365","Whittier","AK 4 STAR",80901,18,1,1,"H",476003,NA,4,0,5,6,"Y",0,0,5,0,"N",0,0,1,"N",0,0,1,"Y",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Charter","","",4,5,0,1,0
"2366","Whittier","",NA,18,1,2,"B+S",476032,NA,4,0,14,0,"N",0,0,0,0,"N",0,0,0,"N",2,45,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",4,0,0,0,2
"2367","Whittier","",NA,18,1,3,"B+S",486034,NA,15,0,10,0,"N",0,0,0,NA,"N",0,0,2,"N",6,100,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",15,0,0,2,6
"2368","Whittier","",NA,18,1,3,"H",486034,NA,9,0,30,2,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",9,0,0,0,0
"2369","Whittier","",NA,18,1,2,"H",476033,NA,4,0,12,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",4,0,0,0,0
"2370","Whittier","",NA,18,1,1,"H",486033,NA,5,0,9,2,"N",0,0,0,23,"N",12,80,0,"N",12,60,NA,"N",0,0,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",5,0,0,23,24
"2371","Whittier","",NA,19,1,1,"H",476007,NA,4,0,6,1,"N",0,1,0,0,"N",0,0,8,"N",0,0,0,"N",0,1,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",4,1,1,8,0
"2372","Whittier","",NA,20,1,2,"H",476003,NA,8,0,10,3,"N",0,2,0,1,"N",0,0,1,"N",0,0,1,"Y",0,1,0,0,0,0,0,0,0,0,2008,7,27,"Private","","",8,2,1,2,0
"2373","Whittier","",NA,15,1,4,"B",476033,NA,8,0,8,0,"N",0,0,0,NA,"N",0,0,1,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,28,"Private","","",8,0,0,1,0
"2374","Whittier","",NA,15,1,3,"B+S",476009,NA,6,0,8,1,"N",1,0,0,1,"N",0,0,2,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,28,"Private","","",6,0,0,3,0
"2375","Whittier","",NA,15,1,3,"H",486031,NA,9,0,20,2,"N",2,0,0,1,"N",1,80,2,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,7,28,"Private","","",9,0,0,3,1
"2376","Whittier","",NA,15,1,3,"R",486033,NA,6,0,10,0,"N",0,0,0,2,"N",0,0,2,"N",0,0,0,"N",0,5,0,0,0,0,0,0,0,0,2008,7,28,"Private","","",6,0,5,4,0
"2377","Whittier","",NA,16,1,4,"B+S",476003,NA,8,0,3,3,"N",3,3,0,6,"N",0,0,NA,"N",0,0,0,"N",0,4,0,0,0,0,0,0,0,0,2008,7,28,"Private","","",8,3,4,6,0
"2378","Whittier","T REX",80868,19,1,1,"H",486001,NA,6,0,5,12,"Y",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,25,0,0,0,0,0,0,2008,7,28,"Charter","","",6,0,0,0,0
"2379","Whittier","FOOLS GOLD",80010,19,1,1,"H",476003,NA,13,0,6,2,"Y",0,0,0,1,"N",0,0,20,"Y",0,0,NA,"N",0,0,0,0,0,0,0,0,0,0,2008,7,28,"Charter","","",13,0,0,21,0
"2380","Whittier","",NA,15,1,5,"H",476009,NA,10,0,35,2,"N",2,0,10,0,"N",20,80,2,"N",0,0,0,"N",3,20,0,2,0,0,0,0,0,0,2008,8,1,"Private","","",10,10,23,2,20
"2381","Whittier","",NA,15,1,1,"S",476033,NA,4,0,4,0,"N",0,0,0,0,"N",0,0,0,"N",2,40,0,"N",0,0,0,0,0,0,0,0,0,0,2008,8,1,"Private","","",4,0,0,0,2
"2382","Whittier","",NA,16,1,1,"S",486032,NA,3,0,4,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,0,0,0,0,0,0,0,2008,8,1,"Private","","",3,0,0,0,0
